date,net_pts,round_trips,net_usd
2018-01-26,-5.895310280490861,28,-294.76551402454305
2018-01-29,-21.4512355107695,17,-1072.561775538475
2018-01-30,-17.924706534974398,14,-896.2353267487199
2018-01-31,0.0,0,0.0
2018-02-01,-3.4923882894876845,4,-174.61941447438423
2018-02-02,-0.3119198052740757,2,-15.595990263703785
2018-02-05,-0.2466652076957289,1,-12.333260384786444
2018-02-06,-17.16721321863229,13,-858.3606609316146
2018-02-07,-17.310965246285967,7,-865.5482623142983
2018-02-08,-7.989993414723067,5,-399.49967073615335
2018-02-09,-53.334219540171354,10,-2666.7109770085676
2018-02-12,-14.858268825954472,11,-742.9134412977236
2018-02-13,0.0,0,0.0
2018-02-14,-16.46488171541654,21,-823.2440857708269
2018-02-15,0.0,0,0.0
2018-02-16,-4.912955661772848,5,-245.64778308864243
2018-02-19,-0.8533096620233082,1,-42.66548310116541
2018-02-20,0.0,0,0.0
2018-02-21,-4.026870626751323,3,-201.34353133756613
2018-02-22,-3.4433953956756413,3,-172.16976978378207
2018-02-23,0.0,0,0.0
2018-02-26,0.0,0,0.0
2018-02-27,-4.536241285713648,3,-226.8120642856824
2018-02-28,-1.7007061255460358,1,-85.03530627730179
2018-03-01,-5.019982606865888,12,-250.99913034329438
2018-03-02,-22.1965851321321,9,-1109.829256606605
2018-03-05,-8.576563545139972,7,-428.82817725699863
2018-03-06,0.0,0,0.0
2018-03-07,0.0,0,0.0
2018-03-08,0.0,0,0.0
2018-03-09,3.277570964659895,4,163.87854823299475
2018-03-12,-1.568638096622155,2,-78.43190483110774
2018-03-13,-26.897804260660024,15,-1344.8902130330011
2018-03-14,-42.583936013930376,26,-2129.196800696519
2018-03-15,0.0,0,0.0
2018-03-16,-16.18394178716887,13,-809.1970893584435
2018-03-19,-1.1259999999999637,1,-56.299999999998185
2018-03-20,-1.4003631909599537,2,-70.01815954799768
2018-03-21,-14.913488700144764,7,-745.6744350072382
2018-03-22,-27.65710099607122,17,-1382.855049803561
2018-03-23,-54.76266438252452,29,-2738.133219126226
2018-03-26,-17.61904701822214,14,-880.952350911107
2018-03-27,-23.219849746705254,15,-1160.9924873352627
2018-03-28,-54.8549185919027,23,-2742.7459295951353
2018-03-29,-11.834329742607817,7,-591.7164871303909
2018-04-02,43.14228671395519,1,2157.1143356977595
2018-04-03,-3.648175736555193,3,-182.40878682775966
2018-04-04,-10.137042844464467,5,-506.8521422232234
2018-04-05,0.0,0,0.0
2018-04-06,-28.049810153209393,15,-1402.4905076604696
2018-04-09,-18.328646774841758,11,-916.432338742088
2018-04-10,-19.86485326781379,12,-993.2426633906895
2018-04-11,0.0,0,0.0
2018-04-12,-13.29017329238573,7,-664.5086646192865
2018-04-13,-4.679421632449437,3,-233.97108162247187
2018-04-16,0.0,0,0.0
2018-04-17,0.0,0,0.0
2018-04-18,0.0,0,0.0
2018-04-19,-15.624587356797141,12,-781.2293678398571
2018-04-20,-24.11313917172121,23,-1205.6569585860605
2018-04-23,0.0,0,0.0
2018-04-24,-0.8852274258331235,1,-44.261371291656175
2018-04-25,-26.937862230675872,13,-1346.8931115337937
2018-04-26,-26.741094832986143,19,-1337.054741649307
2018-04-27,-1.9359999999999091,1,-96.79999999999545
2018-04-30,-41.91486680662779,30,-2095.7433403313894
2018-05-01,-35.18921334556767,30,-1759.4606672783837
2018-05-02,-13.196341014687606,10,-659.8170507343804
2018-05-03,6.601445641105379,4,330.07228205526894
2018-05-04,-5.42227420837724,5,-271.113710418862
2018-05-07,-4.595329528182876,2,-229.7664764091438
2018-05-08,0.0,0,0.0
2018-05-09,-3.140920077432118,3,-157.0460038716059
2018-05-10,-29.658443090738864,24,-1482.9221545369433
2018-05-11,-25.895849998616516,19,-1294.792499930826
2018-05-14,0.0,0,0.0
2018-05-15,-77.72421049575424,52,-3886.2105247877116
2018-05-16,-24.567178070399365,24,-1228.3589035199682
2018-05-17,-5.603733496969122,6,-280.1866748484561
2018-05-18,0.0,0,0.0
2018-05-21,-5.058177579355666,6,-252.90887896778332
2018-05-22,-8.311760203768648,4,-415.5880101884324
2018-05-23,0.0,0,0.0
2018-05-24,-4.769989194008252,4,-238.4994597004126
2018-05-25,0.0,0,0.0
2018-05-28,0.0,0,0.0
2018-05-29,-0.6050394766823374,1,-30.251973834116868
2018-05-30,10.718697892161874,6,535.9348946080937
2018-05-31,-16.244295693864338,21,-812.2147846932169
2018-06-01,-9.690842155081263,5,-484.5421077540632
2018-06-04,-3.7279522620919776,2,-186.3976131045989
2018-06-05,-13.272600231773229,11,-663.6300115886614
2018-06-06,-8.874042708793139,8,-443.70213543965696
2018-06-07,-2.309408781659815,2,-115.47043908299075
2018-06-08,-1.3821029216221505,1,-69.10514608110752
2018-06-11,-10.655988189390731,12,-532.7994094695366
2018-06-12,0.0,0,0.0
2018-06-13,0.0,0,0.0
2018-06-14,-2.6107357129128177,3,-130.5367856456409
2018-06-15,-16.083515078327828,13,-804.1757539163914
2018-06-18,0.0,0,0.0
2018-06-19,-8.361038338992254,6,-418.0519169496127
2018-06-20,0.0,0,0.0
2018-06-21,7.310942857852991,1,365.54714289264956
2018-06-22,0.0,0,0.0
2018-06-25,-1.0944633221285913,1,-54.72316610642957
2018-06-26,-9.753562786696534,9,-487.6781393348267
2018-06-27,-56.75826584824058,36,-2837.913292412029
2018-06-28,-43.20633320768739,26,-2160.3166603843697
2018-06-29,-9.717060919052882,8,-485.8530459526441
2018-07-02,0.0,0,0.0
2018-07-03,-3.9519091097540184,4,-197.59545548770092
2018-07-04,0.0,0,0.0
2018-07-05,0.0,0,0.0
2018-07-06,-11.396853755509584,10,-569.8426877754792
2018-07-09,-13.20239899252397,18,-660.1199496261985
2018-07-10,0.0,0,0.0
2018-07-11,0.0,0,0.0
2018-07-12,-1.281974328237702,5,-64.0987164118851
2018-07-13,-1.5768954924535465,1,-78.84477462267732
2018-07-16,-11.010431690682127,10,-550.5215845341064
2018-07-17,-2.6522611997021395,9,-132.613059985107
2018-07-18,-5.999596594092673,5,-299.9798297046337
2018-07-19,-18.586939607507524,14,-929.3469803753762
2018-07-20,0.0,0,0.0
2018-07-23,0.0,0,0.0
2018-07-24,-4.67966790942632,4,-233.98339547131602
