date,net_pts,round_trips,net_usd,day,rr6_60,rvol14
2018-02-16,0.0,0,0.0,2018-02-16,0.8151562185282116,0.025609726000225787
2018-02-19,0.0,0,0.0,2018-02-19,0.4597177331716076,0.02602313898465136
2018-02-20,-63.05499999999924,1,-1261.099999999985,2018-02-20,1.0709021283897047,0.02561061091304636
2018-02-21,0.0,0,0.0,2018-02-21,0.8787409895459735,0.025947646018467354
2018-02-22,0.0,0,0.0,2018-02-22,1.012984146834888,0.026266997827858622
2018-02-23,0.0,0,0.0,2018-02-23,0.6441796060615481,0.025617342762469082
2018-02-26,0.0,0,0.0,2018-02-26,0.5712516724074014,0.023481564492287117
2018-02-27,-1.72000000000088,2,-34.4000000000176,2018-02-27,0.9861478173699015,0.021177551518282316
2018-02-28,0.0,0,0.0,2018-02-28,0.8445198920518907,0.020747322108344898
2018-03-01,-7.020000000001062,2,-140.40000000002124,2018-03-01,1.380366133309431,0.018460694961931628
2018-03-02,0.0,0,0.0,2018-03-02,1.0195002307001144,0.017422800951894194
2018-03-05,19.274999999999782,1,385.4999999999956,2018-03-05,0.9343460262068508,0.017551917341067525
2018-03-06,0.0,0,0.0,2018-03-06,0.5375492355602898,0.018086051914135447
2018-03-07,0.0,0,0.0,2018-03-07,0.809585077459578,0.016925676326571368
2018-03-08,0.0,0,0.0,2018-03-08,0.5407401058800954,0.01642838841906723
2018-03-09,73.96500000000029,1,1479.3000000000056,2018-03-09,1.0031899145881333,0.015978238974715078
2018-03-12,-19.824999999998763,1,-396.4999999999753,2018-03-12,0.7284974854080374,0.01682235070258872
2018-03-13,58.97499999999869,1,1179.4999999999736,2018-03-13,0.8150514304082417,0.016353452518856743
2018-03-14,0.0,0,0.0,2018-03-14,1.057474679506765,0.016704127274890745
2018-03-15,0.0,0,0.0,2018-03-15,0.7272377093617179,0.01657282070703944
2018-03-16,0.0,0,0.0,2018-03-16,0.6647376836975655,0.015861542929130817
2018-03-19,83.36500000000083,1,1667.3000000000166,2018-03-19,1.4017315171931226,0.015449465134424833
2018-03-20,-8.914999999999818,1,-178.29999999999637,2018-03-20,0.9069752681574906,0.016632477713444723
2018-03-21,0.0,0,0.0,2018-03-21,0.7184853340309328,0.016092354693234265
2018-03-22,-33.825000000000585,1,-676.5000000000117,2018-03-22,1.6088536725504108,0.015012270289768426
2018-03-23,70.05000000000047,2,1401.0000000000093,2018-03-23,1.236294800605755,0.015038525463496596
2018-03-26,35.490000000000066,2,709.8000000000013,2018-03-26,0.6261724889722649,0.015674021096980968
2018-03-27,214.31499999999974,1,4286.299999999995,2018-03-27,0.6094713112597808,0.017706147777629674
2018-03-28,7.484999999999818,1,149.69999999999635,2018-03-28,1.3757620594297564,0.020411398535639176
2018-03-29,-5.239999999999494,2,-104.79999999998988,2018-03-29,0.6465640431959264,0.0216572531492847
2018-04-02,125.85500000000062,1,2517.100000000012,2018-04-02,0.42390241201764695,0.02257328828242549
2018-04-03,0.0,0,0.0,2018-04-03,0.6125953166405325,0.02493794637220071
2018-04-04,10.705000000000073,1,214.10000000000144,2018-04-04,1.3261567379331949,0.024894757683120546
2018-04-05,0.0,0,0.0,2018-04-05,0.7371447022629619,0.026901666055415968
2018-04-06,27.705000000000073,1,554.1000000000015,2018-04-06,0.8435545078941554,0.027156367856981892
2018-04-09,-9.204999999999782,1,-184.09999999999565,2018-04-09,0.6337904399670113,0.028815142985400586
2018-04-10,0.0,0,0.0,2018-04-10,0.6826976462472822,0.028489585429291166
2018-04-11,0.0,0,0.0,2018-04-11,0.6546612428965419,0.029695626253028056
2018-04-12,-36.16499999999982,1,-723.2999999999964,2018-04-12,0.7402566150009332,0.029412551907747324
2018-04-13,0.0,0,0.0,2018-04-13,0.7423923163620335,0.02859088307693743
2018-04-16,0.0,0,0.0,2018-04-16,0.923613841918991,0.02753539823192406
2018-04-17,15.984999999999818,1,319.69999999999635,2018-04-17,0.6885497091682637,0.025604845167789696
2018-04-18,0.0,0,0.0,2018-04-18,0.7001464705731182,0.02369542312129627
2018-04-19,0.0,0,0.0,2018-04-19,0.9599044733699779,0.022734374560691016
2018-04-20,34.60999999999996,2,692.1999999999991,2018-04-20,1.494782454899191,0.02137702922250404
2018-04-23,0.0,0,0.0,2018-04-23,0.9122219887745102,0.019889325965991324
2018-04-24,128.48499999999981,1,2569.699999999996,2018-04-24,0.8281333333333335,0.019477010413172683
2018-04-25,-79.3600000000003,2,-1587.200000000006,2018-04-25,1.2001443782710681,0.01921554454792718
