date,net_pts,round_trips,net_usd
2013-05-30,-4.501999999999927,2,-225.09999999999636
2013-05-31,0.0,0,0.0
2013-06-03,0.0,0,0.0
2013-06-04,-5.696000000000128,1,-284.8000000000064
2013-06-05,11.424000000000218,1,571.2000000000108
2013-06-06,6.22800000000009,2,311.4000000000045
2013-06-07,-1.3559999999999819,1,-67.79999999999909
2013-06-10,0.0,0,0.0
2013-06-11,0.0,0,0.0
2013-06-12,0.0,0,0.0
2013-06-13,0.0,0,0.0
2013-06-14,0.0,0,0.0
2013-06-17,-0.06600000000001818,1,-3.3000000000009093
2013-06-18,6.844000000000063,1,342.2000000000032
2013-06-19,4.794000000000109,1,239.70000000000545
2013-06-20,17.104000000000056,1,855.2000000000028
2013-06-21,-11.875999999999964,1,-593.7999999999982
2013-06-24,-1.8659999999999728,1,-93.29999999999863
2013-06-25,0.0,0,0.0
2013-06-26,0.0,0,0.0
2013-06-27,0.0,0,0.0
2013-06-28,-4.6959999999999,1,-234.799999999995
2013-07-01,-2.3859999999999544,1,-119.29999999999772
2013-07-02,-2.1919999999999815,2,-109.59999999999907
2013-07-03,0.0,0,0.0
2013-07-04,0.0,0,0.0
2013-07-05,-3.925999999999918,1,-196.2999999999959
2013-07-08,0.0,0,0.0
2013-07-09,0.0,0,0.0
2013-07-10,0.0,0,0.0
2013-07-11,0.0,0,0.0
2013-07-12,0.0,0,0.0
2013-07-15,0.0,0,0.0
2013-07-16,1.7140000000001818,1,85.7000000000091
2013-07-17,0.0,0,0.0
2013-07-18,-2.3859999999999544,1,-119.29999999999772
2013-07-19,0.0,0,0.0
2013-07-22,0.0,0,0.0
2013-07-23,-1.3559999999999819,1,-67.79999999999909
2013-07-24,2.234000000000164,1,111.70000000000819
2013-07-25,0.0,0,0.0
2013-07-26,-4.955999999999891,1,-247.79999999999455
2013-07-29,-3.405999999999936,1,-170.2999999999968
2013-07-30,0.0,0,0.0
2013-07-31,-15.2819999999999,2,-764.099999999995
2013-08-01,1.0520000000001728,3,52.60000000000864
2013-08-02,0.0,0,0.0
2013-08-05,0.0,0,0.0
2013-08-06,-0.2180000000000366,3,-10.90000000000183
2013-08-07,-1.681999999999991,2,-84.09999999999955
2013-08-08,0.0,0,0.0
2013-08-09,-4.685999999999909,1,-234.29999999999546
2013-08-12,0.0,0,0.0
2013-08-13,-5.791999999999891,2,-289.5999999999945
2013-08-14,0.36799999999996347,2,18.399999999998172
2013-08-15,0.9859999999999278,4,49.29999999999639
2013-08-16,-6.042000000000346,2,-302.1000000000173
2013-08-19,1.1280000000001822,2,56.40000000000911
2013-08-20,-0.33599999999999997,1,-16.799999999999997
2013-08-21,0.0,0,0.0
2013-08-22,4.64200000000009,3,232.1000000000045
2013-08-23,0.0,0,0.0
2013-08-26,0.09799999999998166,2,4.899999999999083
2013-08-27,4.5439999999998815,1,227.19999999999408
2013-08-28,-0.8560000000002091,1,-42.800000000010456
2013-08-29,-0.6620000000000092,2,-33.10000000000046
2013-08-30,-5.791999999999891,2,-289.5999999999945
2013-09-02,0.0,0,0.0
2013-09-03,0.0,0,0.0
2013-09-04,8.894000000000018,1,444.7000000000009
2013-09-05,-1.1059999999999819,1,-55.299999999999095
2013-09-06,-12.211999999999964,2,-610.5999999999982
