date,net_pts,round_trips,net_usd
2016-05-16,10.17141940139393,2,508.5709700696965
2016-05-17,1.30301442035515,3,65.15072101775749
2016-05-18,-11.500599547164446,3,-575.0299773582224
2016-05-19,-15.093331517678457,4,-754.6665758839229
2016-05-20,-3.793349154536561,3,-189.66745772682805
2016-05-23,0.0,0,0.0
2016-05-24,9.573999999999854,1,478.6999999999927
2016-05-25,-0.8257159081117352,2,-41.28579540558676
2016-05-26,0.0,0,0.0
2016-05-27,0.0,0,0.0
2016-05-30,0.0,0,0.0
2016-05-31,-2.17064796965403,2,-108.53239848270151
2016-06-01,0.0,0,0.0
2016-06-02,0.0,0,0.0
2016-06-03,-0.5371739272688574,3,-26.858696363442867
2016-06-06,-2.945123935859985,2,-147.25619679299925
2016-06-07,-0.9611141949326083,2,-48.05570974663041
2016-06-08,-1.9332950434202176,1,-96.66475217101087
2016-06-09,0.0,0,0.0
2016-06-10,0.0,0,0.0
2016-06-13,0.0,0,0.0
2016-06-14,-5.705999999999891,1,-285.29999999999455
2016-06-15,0.0,0,0.0
2016-06-16,-3.1415458983153326,3,-157.07729491576663
2016-06-17,-1.9330114566470984,3,-96.65057283235492
2016-06-20,-0.9872306386944146,1,-49.36153193472073
2016-06-21,0.0,0,0.0
2016-06-22,-9.272171693587742,3,-463.6085846793871
2016-06-23,-2.590521912925826,2,-129.52609564629128
2016-06-24,-1.3960000000004003,1,-69.80000000002
2016-06-27,-16.44085435602724,7,-822.0427178013621
2016-06-28,1.580102942883324,3,79.0051471441662
2016-06-29,11.513999999999909,1,575.6999999999954
2016-06-30,16.08399999999962,1,804.199999999981
2016-07-01,-2.8727218610103664,3,-143.63609305051833
2016-07-04,0.0,0,0.0
2016-07-05,-2.3585455874676624,2,-117.92727937338312
2016-07-06,-1.1176717614368827,1,-55.88358807184414
2016-07-07,0.0,0,0.0
2016-07-08,7.464000000000182,1,373.2000000000091
2016-07-11,0.0,0,0.0
2016-07-12,0.0,0,0.0
2016-07-13,0.0,0,0.0
2016-07-14,0.0,0,0.0
2016-07-15,0.0,0,0.0
2016-07-18,-0.6477252550059674,1,-32.38626275029837
2016-07-19,0.0,0,0.0
2016-07-20,-1.003864662025295,1,-50.193233101264745
2016-07-21,0.0,0,0.0
2016-07-22,-0.9962043557227261,1,-49.810217786136306
2016-07-25,1.005467068396254,2,50.27335341981271
2016-07-26,-3.4467716814692464,2,-172.33858407346233
2016-07-27,-3.368109071901661,3,-168.40545359508306
2016-07-28,-1.0457009571793934,1,-52.28504785896967
2016-07-29,-2.3289158781362604,2,-116.44579390681302
2016-08-01,-2.185040423497172,1,-109.2520211748586
2016-08-02,4.572885834709988,3,228.6442917354994
2016-08-03,0.0,0,0.0
2016-08-04,0.0,0,0.0
2016-08-05,3.164,1,158.20000000000002
2016-08-08,0.0,0,0.0
2016-08-09,-1.7363366702420282,2,-86.81683351210141
2016-08-10,-5.1620565059140135,3,-258.10282529570065
2016-08-11,-1.386000000000182,1,-69.30000000000909
2016-08-12,0.0,0,0.0
2016-08-15,-1.7400023860881846,4,-87.00011930440922
2016-08-16,0.0,0,0.0
2016-08-17,-9.653822509373589,4,-482.69112546867945
2016-08-18,-0.8609652207739927,1,-43.048261038699636
2016-08-19,-2.083035052778301,1,-104.15175263891506
2016-08-22,0.0,0,0.0
2016-08-23,-0.5265302262584882,1,-26.32651131292441
2016-08-24,2.3540000000000547,1,117.70000000000273
2016-08-25,0.0,0,0.0
2016-08-26,-15.264829014299671,4,-763.2414507149836
2016-08-29,0.9313336548907756,2,46.56668274453878
2016-08-30,-4.55503191157863,4,-227.7515955789315
2016-08-31,-6.810589664709987,5,-340.52948323549936
2016-09-01,-2.7295163213354825,1,-136.47581606677412
2016-09-02,-1.6784400010699174,1,-83.92200005349586
2016-09-05,0.0,0,0.0
2016-09-06,0.0,0,0.0
2016-09-07,-0.8214492073613983,1,-41.07246036806991
2016-09-08,-0.7162429403235692,1,-35.81214701617846
2016-09-09,31.172733943356008,2,1558.6366971678003
2016-09-12,20.73610213788451,3,1036.8051068942257
2016-09-13,9.084000000000072,1,454.2000000000036
2016-09-14,-10.132337943468833,4,-506.61689717344166
2016-09-15,7.8799507927451735,2,393.9975396372587
2016-09-16,0.0,0,0.0
2016-09-19,-2.2509107079356325,1,-112.54553539678163
2016-09-20,0.0,0,0.0
2016-09-21,0.0,0,0.0
2016-09-22,0.0,0,0.0
2016-09-23,0.0,0,0.0
2016-09-26,-2.0073363783216993,2,-100.36681891608497
2016-09-27,-8.430389440434206,6,-421.5194720217103
2016-09-28,0.0,0,0.0
2016-09-29,-7.286870687348444,3,-364.3435343674222
2016-09-30,-2.9232647439809694,3,-146.16323719904847
2016-10-03,0.0,0,0.0
2016-10-04,-4.772241957274433,1,-238.61209786372166
2016-10-05,0.0,0,0.0
2016-10-06,-1.7800462461950448,2,-89.00231230975224
2016-10-07,-5.4319043038223835,3,-271.59521519111917
2016-10-10,-2.6567685555046157,2,-132.83842777523077
2016-10-11,15.323999999999854,1,766.1999999999927
2016-10-12,0.0,0,0.0
2016-10-13,-5.454977837604903,2,-272.74889188024514
2016-10-14,0.0,0,0.0
2016-10-17,-1.9013603507607841,1,-95.0680175380392
2016-10-18,0.0,0,0.0
2016-10-19,0.0,0,0.0
2016-10-20,-1.1983364722675434,1,-59.91682361337717
2016-10-21,0.0,0,0.0
2016-10-24,0.0,0,0.0
2016-10-25,-1.3827991458649522,1,-69.1399572932476
2016-10-26,0.0,0,0.0
2016-10-27,0.0,0,0.0
2016-10-28,-10.833453353407954,4,-541.6726676703977
2016-10-31,0.0,0,0.0
2016-11-01,5.898544141775371,2,294.92720708876857
2016-11-02,-2.4562536287421355,2,-122.81268143710678
2016-11-03,0.47399999999994546,1,23.699999999997274
2016-11-04,-3.839568175770826,3,-191.97840878854132
2016-11-07,12.594934269488046,2,629.7467134744023
2016-11-08,-7.102437774812137,4,-355.12188874060683
2016-11-09,14.78399999999989,1,739.1999999999945
2016-11-10,-3.9891853966484705,3,-199.45926983242353
2016-11-11,0.0,0,0.0
2016-11-14,0.0,0,0.0
2016-11-15,-0.41398141333660166,1,-20.69907066683008
2016-11-16,0.0,0,0.0
2016-11-17,-3.8582777507631105,2,-192.91388753815554
2016-11-18,0.0,0,0.0
2016-11-21,-1.394651462145008,1,-69.73257310725039
2016-11-22,0.0,0,0.0
2016-11-23,0.0,0,0.0
2016-11-24,0.0,0,0.0
2016-11-25,0.0,0,0.0
2016-11-28,0.0,0,0.0
2016-11-29,-0.8970518282960583,1,-44.852591414802916
2016-11-30,0.0,0,0.0
2016-12-01,0.0,0,0.0
2016-12-02,-2.493757705469736,2,-124.6878852734868
2016-12-05,-1.556661534156534,1,-77.83307670782669
2016-12-06,0.0,0,0.0
2016-12-07,23.973999999999947,1,1198.6999999999973
2016-12-08,-1.955999999999891,1,-97.79999999999454
2016-12-09,-2.6691710506133606,2,-133.45855253066802
2016-12-12,-3.5805340512483523,2,-179.02670256241763
2016-12-13,-3.7779212086656515,4,-188.89606043328257
2016-12-14,0.0,0,0.0
2016-12-15,-6.563127300557401,2,-328.15636502787004
2016-12-16,-2.029814750925627,2,-101.49073754628135
2016-12-19,-2.1142328995149327,1,-105.71164497574664
2016-12-20,0.0,0,0.0
2016-12-21,0.0,0,0.0
2016-12-22,-3.127962184357304,2,-156.3981092178652
