date,net_pts,net_usd,gross_pts,round_trips,open,close,ret_frac,half_day
2017-05-04,-5.196000000000128,-259.8000000000064,-4.610000000000127,1,2588.19,2587.38,-0.00200758058720578,False
2017-05-05,0.0,0.0,0.0,0,2591.72,2597.95,0.0,False
2017-05-08,-0.31600000000001816,-15.800000000000908,0.2699999999999818,1,2597.95,2597.14,-0.00012163436555746576,False
2017-05-09,0.0,0.0,0.0,0,2600.12,2594.7,0.0,False
2017-05-10,0.0,0.0,0.0,0,2593.62,2598.77,0.0,False
2017-05-11,-7.224000000000109,-361.20000000000545,-4.880000000000109,4,2593.07,2593.62,-0.002785886998808404,False
2017-05-12,0.0,0.0,0.0,0,2590.09,2589.28,0.0,False
2017-05-15,0.09600000000005471,4.800000000002735,2.4400000000000546,4,2594.43,2602.83,3.700234733643024e-05,False
2017-05-16,-5.782000000000127,-289.10000000000633,-4.610000000000127,2,2606.9,2601.21,-0.0022179600291534493,False
2017-05-17,19.42799999999991,971.3999999999954,20.59999999999991,2,2579.25,2554.85,0.00753242221576036,False
2017-05-18,-9.088000000000381,-454.4000000000191,-7.330000000000381,3,2552.95,2564.34,-0.003559803364735064,False
2017-05-19,1.8080000000000183,90.40000000000092,2.980000000000018,2,2570.3,2580.87,0.0007034198342605992,False
2017-05-22,-2.307999999999727,-115.39999999998636,-0.5499999999997272,3,2587.38,2594.16,-0.0008920220454667374,False
2017-05-23,0.0,0.0,0.0,0,2598.77,2599.85,0.0,False
2017-05-24,0.0,0.0,0.0,0,2602.56,2605.27,0.0,False
2017-05-25,-4.432000000000218,-221.6000000000109,-3.2600000000002183,2,2611.78,2617.47,-0.0016969269999771105,False
2017-05-26,0.0,0.0,0.0,0,2615.57,2617.47,0.0,False
2017-05-29,0.0,0.0,0.0,0,2620.45,2618.01,0.0,True
2017-05-30,0.0,0.0,0.0,0,2613.13,2615.3,0.0,False
2017-05-31,-10.427999999999617,-521.3999999999809,-8.669999999999618,3,2618.29,2613.68,-0.003982752101562324,False
2017-06-01,6.418000000000146,320.9000000000073,7.5900000000001455,2,2619.64,2634.55,0.002449954955642816,False
2017-06-02,0.5040000000001456,25.20000000000728,1.0900000000001455,1,2635.36,2642.96,0.00019124521886958347,False
2017-06-05,0.0,0.0,0.0,0,2641.33,2641.33,0.0,False
2017-06-06,0.0,0.0,0.0,0,2633.74,2633.74,0.0,False
2017-06-07,0.0,0.0,0.0,0,2636.99,2637.53,0.0,False
2017-06-08,-3.0259999999995997,-151.29999999997997,-2.4399999999996,1,2638.62,2638.62,-0.0011468115909072166,False
2017-06-09,-2.802000000000109,-140.10000000000545,-1.630000000000109,2,2642.41,2635.09,-0.0010603956236920496,False
2017-06-12,-12.561999999999873,-628.0999999999937,-11.389999999999873,2,2631.3,2633.47,-0.004774066051001358,False
2017-06-13,0.0,0.0,0.0,0,2640.79,2646.21,0.0,False
2017-06-14,-2.7560000000000726,-137.80000000000362,-2.1700000000000728,1,2649.47,2642.96,-0.001040208041608349,False
2017-06-15,0.0,0.0,0.0,0,2625.59,2637.8,0.0,False
2017-06-16,-3.6120000000000543,-180.60000000000272,-2.4400000000000546,2,2638.89,2637.53,-0.0013687573184179918,False
2017-06-19,2.1240000000000365,106.20000000000182,2.7100000000000364,1,2647.84,2658.96,0.0008021632727053131,False
2017-06-20,1.7260000000001638,86.3000000000082,4.070000000000164,4,2654.62,2642.14,0.0006501872207698894,False
2017-06-21,-4.926000000000146,-246.3000000000073,-4.3400000000001455,1,2645.94,2640.51,-0.0018617202204132164,False
2017-06-22,-3.882000000000036,-194.1000000000018,-2.7100000000000364,2,2640.79,2639.16,-0.0014700146547056132,False
2017-06-23,-0.3979999999998727,-19.899999999993632,1.3600000000001273,3,2639.97,2642.96,-0.0001507592889312654,False
2017-06-26,-2.486000000000091,-124.30000000000454,-1.900000000000091,1,2650.28,2643.77,-0.0009380140966237871,False
2017-06-27,7.283999999999891,364.19999999999453,7.869999999999891,1,2640.51,2623.15,0.002758558005839739,False
2017-06-28,2.6740000000002184,133.70000000001093,3.2600000000002183,1,2634.82,2645.4,0.0010148700860021626,False
2017-06-29,16.503999999999692,825.1999999999846,17.08999999999969,1,2647.84,2622.61,0.00623300501540867,False
2017-06-30,0.0,0.0,0.0,0,2632.1,2626.68,0.0,False
2017-07-03,0.0,0.0,0.0,0,2638.89,2630.2,0.0,True
2017-07-04,0.0,0.0,0.0,0,2635.36,2631.83,0.0,True
2017-07-05,-6.5559999999998,-327.79999999999,-5.9699999999998,1,2635.36,2636.44,-0.0024877056645011687,False
2017-07-06,-2.7560000000000726,-137.80000000000362,-2.1700000000000728,1,2626.95,2613.11,-0.0010491254115990304,False
2017-07-07,1.5379999999995817,76.89999999997909,2.7099999999995816,2,2619.35,2629.12,0.0005871685723555774,False
2017-07-10,-1.3959999999999453,-69.79999999999727,-0.8099999999999453,1,2627.22,2632.1,-0.0005313601449440646,False
2017-07-11,-6.546000000000037,-327.30000000000183,-5.960000000000036,1,2629.66,2629.66,-0.0024892951940555194,False
2017-07-12,-3.0260000000000544,-151.3000000000027,-2.4400000000000546,1,2642.41,2649.2,-0.001145166722802311,False
2017-07-13,0.0,0.0,0.0,0,2649.74,2653.54,0.0,False
2017-07-14,2.933999999999982,146.6999999999991,3.519999999999982,1,2654.08,2665.47,0.0011054678080540082,False
2017-07-17,0.0,0.0,0.0,0,2664.93,2665.74,0.0,False
2017-07-18,0.0,0.0,0.0,0,2660.86,2667.37,0.0,False
2017-07-19,-1.135999999999727,-56.79999999998635,-0.549999999999727,1,2671.17,2681.21,-0.00042528180535111095,False
2017-07-20,0.0,0.0,0.0,0,2684.74,2682.02,0.0,False
2017-07-21,0.0,0.0,0.0,0,2675.78,2680.12,0.0,False
2017-07-24,-1.3959999999999453,-69.79999999999727,-0.8099999999999453,1,2679.31,2679.31,-0.0005210296680861659,False
2017-07-25,0.0,0.0,0.0,0,2689.08,2685.28,0.0,False
2017-07-26,0.0,0.0,0.0,0,2689.35,2685.55,0.0,False
2017-07-27,-10.355999999999982,-517.7999999999992,-9.769999999999982,1,2691.25,2683.11,-0.0038480260102182933,False
2017-07-28,-0.8559999999999818,-42.79999999999909,-0.2699999999999818,1,2676.6,2679.31,-0.00031980871254576023,False
2017-07-31,0.0,0.0,0.0,0,2684.46,2677.68,0.0,False
2017-08-01,0.0,0.0,0.0,0,2685.28,2683.65,0.0,False
2017-08-02,-6.052000000000109,-302.6000000000054,-4.880000000000109,2,2685.55,2684.74,-0.002253542104969227,False
2017-08-03,-5.782000000000127,-289.10000000000633,-4.610000000000127,2,2683.65,2679.85,-0.002154528347586357,False
2017-08-04,0.0,0.0,0.0,0,2685.55,2684.46,0.0,False
2017-08-07,-0.8659999999997453,-43.299999999987264,-0.27999999999974534,1,2685.01,2688.8,-0.0003225313872200644,False
2017-08-08,-3.5760000000002363,-178.8000000000118,-2.9900000000002365,1,2685.01,2682.56,-0.0013318386151262886,False
2017-08-09,0.0,0.0,0.0,0,2673.34,2681.48,0.0,False
2017-08-10,21.933999999999983,1096.6999999999991,22.519999999999982,1,2670.9,2644.31,0.008212213111685194,False
2017-08-11,-10.922,-546.1,-9.75,2,2646.48,2647.57,-0.004126991324325141,False
2017-08-14,2.3580000000002004,117.90000000001002,3.5300000000002,2,2663.3,2673.34,0.0008853677768183082,False
2017-08-15,0.0,0.0,0.0,0,2678.5,2673.34,0.0,False
2017-08-16,0.0,0.0,0.0,0,2679.85,2677.41,0.0,False
2017-08-17,24.914,1245.7,25.5,1,2670.09,2635.9,0.009330771621930347,False
2017-08-18,-9.312000000000328,-465.6000000000164,-8.140000000000327,2,2633.19,2631.02,-0.0035363950189695116,False
2017-08-21,-2.7560000000000726,-137.80000000000362,-2.1700000000000728,1,2630.75,2633.46,-0.0010476099971491297,False
2017-08-22,11.624000000000036,581.2000000000018,12.210000000000036,1,2640.51,2660.05,0.004402179881916764,False
2017-08-23,0.0,0.0,0.0,0,2648.38,2650.82,0.0,False
2017-08-24,-6.332000000000309,-316.6000000000154,-5.160000000000309,2,2655.98,2645.13,-0.0023840540967930137,False
2017-08-25,-4.926000000000146,-246.3000000000073,-4.3400000000001455,1,2654.62,2650.55,-0.0018556328212701427,False
2017-08-28,0.0,0.0,0.0,0,2656.79,2651.37,0.0,False
2017-08-29,0.0,0.0,0.0,0,2635.09,2653.54,0.0,False
2017-08-30,1.8080000000000183,90.40000000000092,2.980000000000018,2,2652.99,2666.02,0.000681495218602414,False
2017-08-31,-0.31600000000001816,-15.800000000000908,0.2699999999999818,1,2673.61,2681.21,-0.00011819225691107459,False
2017-09-01,0.0,0.0,0.0,0,2686.09,2685.82,0.0,False
2017-09-04,0.0,0.0,0.0,0,2675.78,2678.22,0.0,True
2017-09-05,-6.322000000000091,-316.1000000000045,-5.150000000000091,2,2679.04,2666.29,-0.002359800525561429,False
2017-09-06,0.0,0.0,0.0,0,2674.7,2675.24,0.0,False
2017-09-07,-5.736000000000091,-286.80000000000456,-5.150000000000091,1,2678.77,2674.43,-0.0021412812596826496,False
2017-09-08,0.0,0.0,0.0,0,2670.36,2670.63,0.0,False
2017-09-11,5.924000000000218,296.2000000000109,6.510000000000218,1,2686.63,2698.84,0.002204992872111239,False
2017-09-12,0.0,0.0,0.0,0,2704.0,2708.88,0.0,False
2017-09-13,0.0,0.0,0.0,0,2704.54,2709.69,0.0,False
2017-09-14,0.0,0.0,0.0,0,2705.08,2709.15,0.0,False
2017-09-15,0.0,0.0,0.0,0,2706.44,2712.41,0.0,False
2017-09-18,-3.8920000000002544,-194.60000000001273,-2.7200000000002547,2,2716.21,2717.57,-0.0014328789011159868,False
2017-09-19,0.0,0.0,0.0,0,2720.56,2720.56,0.0,False
2017-09-20,0.0,0.0,0.0,0,2721.64,2721.64,0.0,False
2017-09-21,-4.7020000000002,-235.10000000001,-3.5300000000002,2,2719.2,2714.04,-0.0017291850544278464,False
2017-09-22,0.0,0.0,0.0,0,2709.97,2714.04,0.0,False
2017-09-25,-6.052000000000109,-302.6000000000054,-4.880000000000109,2,2710.51,2708.61,-0.0022327901391251495,False
2017-09-26,0.0,0.0,0.0,0,2713.5,2709.7,0.0,False
2017-09-27,-3.035999999999818,-151.7999999999909,-2.449999999999818,1,2718.93,2720.01,-0.0011166157275103875,False
2017-09-28,-2.216000000000109,-110.80000000000545,-1.6300000000001091,1,2716.48,2722.73,-0.0008157615738014301,False
2017-09-29,4.024000000000127,201.20000000000636,4.610000000000127,1,2722.46,2732.23,0.0014780749763082385,False
2017-10-02,2.6279999999997274,131.39999999998636,3.799999999999727,2,2734.95,2743.91,0.0009608950803487185,False
2017-10-03,0.0,0.0,0.0,0,2745.26,2749.88,0.0,False
2017-10-04,-3.081999999999854,-154.09999999999272,-1.9099999999998543,2,2747.71,2753.68,-0.0011216613106913955,False
2017-10-05,7.563999999999636,378.1999999999818,8.149999999999636,1,2756.94,2769.16,0.002743621551430077,False
2017-10-06,0.0,0.0,0.0,0,2763.18,2765.9,0.0,False
2017-10-09,-0.3060000000002546,-15.300000000012732,0.27999999999974534,1,2768.34,2761.28,-0.00011053555560381117,False
2017-10-10,0.0,0.0,0.0,0,2768.34,2768.34,0.0,False
2017-10-11,0.0,0.0,0.0,0,2767.26,2772.96,0.0,False
2017-10-12,0.0,0.0,0.0,0,2768.62,2768.07,0.0,False
2017-10-13,0.0,0.0,0.0,0,2773.77,2771.6,0.0,False
2017-10-16,-3.3059999999997998,-165.29999999998998,-2.7199999999998,1,2774.59,2775.4,-0.0011915273968405421,False
2017-10-17,0.0,0.0,0.0,0,2774.59,2777.3,0.0,False
2017-10-18,0.0,0.0,0.0,0,2781.92,2779.75,0.0,False
2017-10-19,-3.836,-191.79999999999998,-3.25,1,2769.7,2780.83,-0.0013849875437773045,False
2017-10-20,-1.9459999999996724,-97.29999999998363,-1.3599999999996726,1,2790.06,2794.14,-0.000697476039941676,False
2017-10-23,4.843999999999836,242.1999999999918,5.429999999999836,1,2798.48,2784.09,0.0017309396529544023,False
2017-10-24,0.0,0.0,0.0,0,2788.71,2788.44,0.0,False
2017-10-25,2.4999999999998366,124.99999999999183,5.429999999999836,5,2784.36,2774.59,0.0008978724015572112,False
2017-10-26,0.0,0.0,0.0,0,2782.19,2777.57,0.0,False
2017-10-27,9.453999999999963,472.69999999999817,10.039999999999964,1,2787.35,2800.65,0.0033917520225303474,False
2017-10-30,-5.2880000000002,-264.40000000001,-3.5300000000002,3,2793.59,2790.06,-0.0018929048285540111,False
2017-10-31,0.0,0.0,0.0,0,2794.41,2793.32,0.0,False
2017-11-01,-3.566000000000018,-178.3000000000009,-2.980000000000018,1,2803.64,2797.67,-0.0012719179352556028,False
2017-11-02,-10.448000000000054,-522.4000000000027,-8.690000000000055,3,2796.04,2798.48,-0.003736713351740338,False
2017-11-03,1.8540000000000547,92.70000000000273,2.4400000000000546,1,2800.11,2807.44,0.0006621168454096642,False
2017-11-06,-2.486000000000091,-124.30000000000454,-1.900000000000091,1,2805.27,2810.7,-0.000886189208168943,False
2017-11-07,-7.132000000000036,-356.6000000000018,-5.960000000000036,2,2812.6,2809.88,-0.00253573206286,False
2017-11-08,0.0,0.0,0.0,0,2806.9,2814.5,0.0,False
2017-11-09,-8.995999999999855,-449.79999999999274,-8.409999999999854,1,2798.75,2804.18,-0.0032142920946850754,False
2017-11-10,0.0,0.0,0.0,0,2798.75,2802.28,0.0,False
2017-11-13,0.0,0.0,0.0,0,2793.87,2805.27,0.0,False
2017-11-14,-7.9159999999999275,-395.7999999999964,-7.329999999999927,1,2794.95,2798.75,-0.002832251024168564,False
2017-11-15,-12.30200000000011,-615.1000000000055,-11.13000000000011,2,2787.08,2784.36,-0.004413938602408294,False
2017-11-16,5.384000000000254,269.2000000000127,5.970000000000255,1,2795.49,2807.17,0.001925959313036446,False
2017-11-17,0.0,0.0,0.0,0,2802.83,2799.57,0.0,False
2017-11-20,0.0,0.0,0.0,0,2802.01,2803.64,0.0,False
2017-11-21,2.403999999999782,120.19999999998909,2.9899999999997817,1,2813.14,2821.56,0.0008545610954306511,False
2017-11-22,0.0,0.0,0.0,0,2821.83,2818.84,0.0,False
2017-11-23,0.0,0.0,0.0,0,2820.2,2820.47,0.0,True
2017-11-24,0.0,0.0,0.0,0,2824.28,2825.36,0.0,True
2017-11-27,-0.3060000000002546,-15.300000000012732,0.27999999999974534,1,2825.63,2824.28,-0.00010829443345386856,False
2017-11-28,17.604000000000056,880.2000000000028,18.190000000000055,1,2829.98,2852.78,0.006220538661050628,False
2017-11-29,-11.222000000000182,-561.1000000000091,-10.050000000000182,2,2854.14,2851.43,-0.003931832355806016,False
2017-11-30,8.093999999999836,404.6999999999918,8.679999999999836,1,2862.02,2874.5,0.0028280724802761115,False
2017-12-01,-31.311999999999873,-1565.5999999999938,-30.139999999999873,2,2872.88,2869.35,-0.01089916738603766,False
2017-12-04,0.0,0.0,0.0,0,2889.17,2865.55,0.0,False
2017-12-05,-2.7560000000000726,-137.80000000000362,-2.1700000000000728,1,2869.07,2855.23,-0.0009605900169741667,False
2017-12-06,-3.566000000000018,-178.3000000000009,-2.980000000000018,1,2851.7,2855.5,-0.001250482168531058,False
2017-12-07,5.113999999999818,255.6999999999909,5.699999999999818,1,2853.87,2864.46,0.0017919526817969347,False
2017-12-08,0.0,0.0,0.0,0,2874.5,2879.94,0.0,False
2017-12-11,-3.566000000000018,-178.3000000000009,-2.980000000000018,1,2880.75,2889.44,-0.0012378720819231166,False
2017-12-12,-7.142000000000254,-357.1000000000127,-5.970000000000255,2,2891.61,2894.33,-0.0024699043093640754,False
2017-12-13,-0.046000000000036345,-2.300000000001817,0.5399999999999636,1,2897.31,2893.51,-1.587679606256712e-05,False
2017-12-14,0.0,0.0,0.0,0,2897.58,2881.31,0.0,False
2017-12-15,3.753999999999691,187.69999999998456,4.339999999999691,1,2893.78,2905.45,0.0012972651687411243,False
2017-12-18,-2.802000000000109,-140.10000000000545,-1.630000000000109,2,2921.73,2924.17,-0.0009590208540830634,False
2017-12-19,-2.604000000000218,-130.2000000000109,-0.2600000000002183,4,2926.88,2912.77,-0.0008896845788007086,False
2017-12-20,0.0,0.0,0.0,0,2923.9,2911.15,0.0,False
2017-12-21,-2.2059999999998907,-110.29999999999454,-1.6199999999998909,1,2918.2,2917.12,-0.00075594544582273,False
2017-12-22,0.0,0.0,0.0,0,2917.12,2917.66,0.0,False
2017-12-26,0.0,0.0,0.0,0,2914.13,2915.76,0.0,False
2017-12-27,0.0,0.0,0.0,0,2917.12,2913.32,0.0,False
2017-12-28,0.0,0.0,0.0,0,2917.12,2915.49,0.0,False
2017-12-29,0.0,0.0,0.0,0,2923.08,2905.45,0.0,False
2018-01-02,-3.2960000000000362,-164.8000000000018,-2.7100000000000364,1,2915.76,2925.25,-0.0011304085384256715,False
2018-01-03,9.453999999999963,472.69999999999817,10.039999999999964,1,2926.88,2943.43,0.0032300606789482187,False
2018-01-04,-7.457999999999818,-372.8999999999909,-5.699999999999818,3,2950.75,2955.91,-0.002527493010251569,False
2018-01-05,0.0,0.0,0.0,0,2964.86,2974.63,0.0,False
2018-01-08,0.0,0.0,0.0,0,2973.27,2980.32,0.0,False
2018-01-09,-3.6119999999995995,-180.59999999997999,-2.4399999999996,2,2985.21,2987.38,-0.0012099651280813074,False
2018-01-10,0.0,0.0,0.0,0,2977.61,2982.77,0.0,False
2018-01-11,5.292000000000182,264.6000000000091,7.050000000000182,3,2988.73,3003.93,0.0017706517484015558,False
2018-01-12,9.453999999999963,472.69999999999817,10.039999999999964,1,3007.18,3023.73,0.003143809150100747,False
2018-01-15,0.0,0.0,0.0,0,3031.6,3032.41,0.0,True
2018-01-16,-4.386000000000182,-219.3000000000091,-3.8000000000001823,1,3039.19,3014.23,-0.001443147680796588,False
2018-01-17,9.7240000000004,486.20000000002,10.3100000000004,1,3026.17,3043.26,0.003213302623448253,False
2018-01-18,-4.1160000000002,-205.80000000001002,-3.5300000000002005,1,3041.36,3038.65,-0.0013533419259805482,False
2018-01-19,0.0,0.0,0.0,0,3044.89,3051.94,0.0,False
2018-01-22,14.018000000000054,700.9000000000027,15.190000000000055,2,3048.69,3076.36,0.004598040469841163,False
2018-01-23,-4.926000000000146,-246.3000000000073,-4.3400000000001455,1,3076.9,3082.33,-0.0016009620072151014,False
2018-01-24,-3.035999999999818,-151.7999999999909,-2.449999999999818,1,3090.47,3080.97,-0.000982374849132921,False
2018-01-25,0.0,0.0,0.0,0,3091.01,3081.51,0.0,False
2018-01-26,16.188000000000127,809.4000000000063,17.360000000000127,2,3092.36,3117.59,0.0052348368236557604,False
2018-01-29,-3.0260000000000544,-151.3000000000027,-2.4400000000000546,1,3110.27,3095.89,-0.0009729058891993474,False
2018-01-30,-4.152000000000018,-207.6000000000009,-2.980000000000018,2,3072.83,3063.88,-0.0013511974303817712,False
2018-01-31,0.0,0.0,0.0,0,3075.0,3066.32,0.0,False
2018-02-01,-14.156000000000164,-707.8000000000083,-13.570000000000164,1,3056.83,3062.25,-0.0046309412037961436,False
2018-02-02,40.84200000000036,2042.100000000018,42.600000000000364,3,3044.89,2994.97,0.013413292434209564,False
2018-02-05,79.17400000000022,3958.700000000011,79.76000000000022,1,2972.46,2870.45,0.026635850440376058,False
2018-02-06,-10.437999999999835,-521.8999999999918,-8.679999999999836,3,2823.25,2924.17,-0.003697157531213968,False
2018-02-07,0.7740000000001274,38.70000000000637,1.3600000000001273,1,2916.03,2907.08,0.0002654293680106608,False
2018-02-08,90.83400000000007,4541.7000000000035,91.42000000000007,1,2910.33,2797.75,0.031210893610003017,False
2018-02-09,-69.53199999999967,-3476.5999999999835,-68.35999999999967,2,2831.66,2841.43,-0.024555207899253327,False
2018-02-12,-18.262000000000146,-913.1000000000073,-17.090000000000146,2,2864.21,2879.95,-0.0063759291392740565,False
2018-02-13,0.0,0.0,0.0,0,2865.57,2888.36,0.0,False
2018-02-14,17.04400000000011,852.2000000000055,17.63000000000011,1,2870.45,2928.51,0.005937744952881991,False
2018-02-15,0.0,0.0,0.0,0,2948.04,2964.32,0.0,False
2018-02-16,0.0,0.0,0.0,0,2955.91,2965.13,0.0,False
2018-02-19,0.0,0.0,0.0,0,2968.66,2960.79,0.0,True
2018-02-20,0.0,0.0,0.0,0,2952.38,2946.41,0.0,False
2018-02-21,0.0,0.0,0.0,0,2950.75,2930.14,0.0,False
2018-02-22,0.0,0.0,0.0,0,2942.34,2933.39,0.0,False
2018-02-23,0.0,0.0,0.0,0,2949.67,2981.41,0.0,False
2018-02-26,0.0,0.0,0.0,0,2994.43,3015.86,0.0,False
2018-02-27,0.0,0.0,0.0,0,3018.58,2977.07,0.0,False
2018-02-28,-2.486000000000091,-124.30000000000454,-1.900000000000091,1,2991.99,2944.51,-0.0008308851299637,False
2018-03-01,3.4479999999994364,172.3999999999718,4.619999999999436,2,2944.51,2903.82,0.001170992796763956,False
2018-03-02,0.0,0.0,0.0,0,2882.66,2919.01,0.0,False
2018-03-05,15.414,770.6999999999999,16.0,1,2903.82,2952.92,0.005308180259106969,False
2018-03-06,0.0,0.0,0.0,0,2964.05,2959.71,0.0,False
2018-03-07,0.0,0.0,0.0,0,2932.58,2958.08,0.0,False
2018-03-08,0.0,0.0,0.0,0,2966.22,2972.19,0.0,False
2018-03-09,25.453999999999965,1272.6999999999982,26.039999999999964,1,2989.55,3023.73,0.008514324898396068,False
2018-03-12,0.0,0.0,0.0,0,3027.53,3019.66,0.0,False
2018-03-13,-2.7560000000000726,-137.80000000000362,-2.1700000000000728,1,3034.58,3000.4,-0.0009081981691041504,False
2018-03-14,-12.811999999999873,-640.5999999999937,-11.639999999999873,2,3012.31,2984.14,-0.004253214310612079,False
2018-03-15,0.0,0.0,0.0,0,2990.37,2980.89,0.0,False
2018-03-16,-0.31600000000001816,-15.800000000000908,0.2699999999999818,1,2986.31,2983.6,-0.00010581620796234087,False
2018-03-19,23.52400000000013,1176.2000000000064,24.110000000000127,1,2974.12,2942.97,0.007909566527241715,False
2018-03-20,0.0,0.0,0.0,0,2947.57,2947.57,0.0,False
2018-03-21,0.0,0.0,0.0,0,2947.3,2941.35,0.0,False
2018-03-22,19.95800000000011,997.9000000000054,21.13000000000011,2,2912.9,2866.31,0.00685159119777545,False
2018-03-23,-3.6479999999998727,-182.39999999999364,-1.8899999999998727,3,2871.19,2803.74,-0.0012705533245796596,False
2018-03-26,-6.301999999999654,-315.0999999999827,-5.129999999999654,2,2849.25,2882.03,-0.002211810125471494,False
2018-03-27,26.504000000000147,1325.2000000000073,27.090000000000146,1,2893.4,2831.37,0.00916015760005535,False
2018-03-28,-15.251999999999928,-762.5999999999964,-14.079999999999927,2,2833.0,2822.43,-0.005383692199082219,False
2018-03-29,7.533999999999891,376.69999999999453,8.11999999999989,1,2835.98,2862.25,0.0026565772678227247,False
2018-04-02,47.354000000000056,2367.700000000003,47.940000000000055,1,2851.69,2795.08,0.016605591771896685,False
2018-04-03,0.0,0.0,0.0,0,2810.52,2832.19,0.0,False
2018-04-04,1.584000000000073,79.20000000000364,2.1700000000000728,1,2787.22,2863.88,0.0005683082067436632,False
2018-04-05,0.0,0.0,0.0,0,2882.84,2884.73,0.0,False
2018-04-06,-11.461999999999964,-573.0999999999982,-10.289999999999964,2,2859.81,2820.0,-0.004007958570674263,False
2018-04-09,19.183999999999983,959.1999999999991,19.769999999999982,1,2837.33,2831.91,0.006761286138729011,False
2018-04-10,0.0,0.0,0.0,0,2868.75,2878.23,0.0,False
2018-04-11,0.0,0.0,0.0,0,2859.81,2863.06,0.0,False
2018-04-12,-7.625999999999964,-381.2999999999982,-7.039999999999964,1,2878.77,2886.09,-0.002649048030929864,False
2018-04-13,0.0,0.0,0.0,0,2902.34,2877.96,0.0,False
2018-04-16,0.0,0.0,0.0,0,2898.55,2901.53,0.0,False
2018-04-17,0.0,0.0,0.0,0,2923.47,2932.41,0.0,False
2018-04-18,0.0,0.0,0.0,0,2938.09,2934.84,0.0,False
2018-04-19,-6.276000000000055,-313.80000000000274,-5.690000000000055,1,2926.18,2918.05,-0.0021447757827611613,False
2018-04-20,3.9780000000000912,198.90000000000455,5.150000000000091,2,2916.97,2893.67,0.0013637438849217138,False
2018-04-23,0.0,0.0,0.0,0,2900.44,2892.59,0.0,False
2018-04-24,20.27400000000013,1013.7000000000064,20.860000000000127,1,2904.78,2853.58,0.006979530291450688,False
2018-04-25,-25.328000000000163,-1266.400000000008,-23.570000000000164,3,2851.96,2859.0,-0.008880909970686883,False
2018-04-26,-6.041999999999891,-302.0999999999945,-4.869999999999891,2,2872.27,2888.8,-0.0021035626873517777,False
2018-04-27,0.0,0.0,0.0,0,2895.84,2891.78,0.0,False
2018-04-30,4.8340000000000725,241.70000000000363,5.420000000000073,1,2898.28,2867.4,0.0016678857805319267,False
2018-05-01,-17.422,-871.1,-16.25,2,2861.71,2873.09,-0.006087968382540509,False
2018-05-02,-1.935999999999909,-96.79999999999545,-1.349999999999909,1,2870.38,2853.04,-0.0006744751565994428,False
2018-05-03,-24.461999999999964,-1223.0999999999983,-23.289999999999964,2,2842.48,2846.81,-0.0086058653007233,False
2018-05-04,24.604000000000056,1230.2000000000028,25.190000000000055,1,2834.08,2883.92,0.008681476881386572,False
2018-05-07,-4.375999999999964,-218.7999999999982,-3.789999999999964,1,2892.86,2893.13,-0.0015126898640099983,False
2018-05-08,0.0,0.0,0.0,0,2888.53,2893.13,0.0,False
2018-05-09,4.284000000000345,214.20000000001727,4.870000000000346,1,2900.71,2921.3,0.0014768797983943053,False
2018-05-10,3.2039999999999638,160.1999999999982,3.7899999999999636,1,2929.97,2947.85,0.0010935265548793892,False
2018-05-11,-6.852000000000291,-342.6000000000145,-5.680000000000291,2,2949.47,2954.89,-0.0023231292401686716,False
2018-05-14,0.0,0.0,0.0,0,2961.93,2957.6,0.0,False
2018-05-15,-22.33800000000038,-1116.900000000019,-20.580000000000382,3,2942.97,2937.01,-0.007590291440279847,False
2018-05-16,-6.322000000000091,-316.1000000000045,-5.150000000000091,2,2937.55,2950.01,-0.00215213358070504,False
2018-05-17,0.0,0.0,0.0,0,2946.49,2947.3,0.0,False
2018-05-18,0.0,0.0,0.0,0,2942.16,2939.18,0.0,False
2018-05-21,0.0,0.0,0.0,0,2956.51,2960.85,0.0,False
2018-05-22,0.0,0.0,0.0,0,2967.08,2952.45,0.0,False
2018-05-23,0.0,0.0,0.0,0,2936.74,2960.85,0.0,False
2018-05-24,-5.781999999999672,-289.0999999999836,-4.609999999999673,2,2954.89,2954.62,-0.001956756427481115,False
2018-05-25,0.0,0.0,0.0,0,2946.76,2947.03,0.0,False
2018-05-28,0.0,0.0,0.0,0,2947.03,2950.55,0.0,True
2018-05-29,-2.4759999999998725,-123.79999999999363,-1.8899999999998727,1,2926.18,2912.9,-0.0008461543719114589,False
2018-05-30,9.164,458.2,9.75,1,2928.61,2951.64,0.0031291295187819475,False
2018-05-31,-10.652000000000019,-532.6000000000009,-9.480000000000018,2,2945.95,2930.78,-0.003615811537874037,False
2018-06-01,7.263999999999909,363.19999999999544,7.849999999999909,1,2948.66,2962.2,0.0024634918912319185,False
2018-06-04,-6.546000000000037,-327.30000000000183,-5.960000000000036,1,2971.41,2976.02,-0.002202994537946644,False
2018-06-05,0.0,0.0,0.0,0,2976.83,2979.0,0.0,False
2018-06-06,-1.6760000000001454,-83.80000000000727,-1.0900000000001455,1,2984.95,3003.64,-0.0005614834419337495,False
2018-06-07,0.0,0.0,0.0,0,3007.98,3000.94,0.0,False
2018-06-08,0.0,0.0,0.0,0,2996.06,3010.69,0.0,False
2018-06-11,-5.736000000000091,-286.80000000000456,-5.150000000000091,1,3012.85,3014.75,-0.0019038451964087464,False
2018-06-12,0.0,0.0,0.0,0,3019.35,3019.08,0.0,False
