date,open,prev_close,atr_14,call_trigger,put_trigger,call_time,pdc_cross_time,put_time,put_halfhour,opened_above_call,call_to_put_min,pdc_cross_to_put_min,pdc_return,pdc_return_time,pdc_return_min,call_return,call_return_time,call_return_min,bull_gg_return,bull_gg_return_time,down_0382,down_050,down_0618,down_0786,down_100,down_1236,down_1382,down_150,down_1618,down_1786,down_200,down_0382_time,down_0618_time,down_100_time,first_resolution,close,close_zone,lowest_atr_after_put,rebound_atr_after_put,h1_bar_start,h1_close,h1_ema21,h1_phase_oscillator,h1_phase_zone,h1_compression,h1_po_compression,h1_completed_time,h1_po_state
2009-07-21,95.87,95.13,1.6488007671447673,95.51911698104617,94.74088301895382,2009-07-21 09:30:00,2009-07-21 10:03:00,2009-07-21 11:57:00,11:30,True,147.0,114.0,True,2009-07-21 14:59:00,182.0,True,2009-07-21 15:57:00,240.0,False,,True,False,False,False,False,False,False,False,False,False,False,2009-07-21 13:06:00,,,gg_first,95.58,above_call_trigger,0.4306160053706808,0.27292563720677365,2009-07-21 10:00:00,95.41,95.06413470432838,39.066012947233496,neutral_up,1,1,2009-07-21 11:00:00,compression
2009-08-06,100.87,100.41,1.530067790561979,100.77109599857262,100.04890400142737,2009-08-06 09:30:00,2009-08-06 09:49:00,2009-08-06 10:02:00,10:00,True,32.0,13.0,False,,,False,,,False,,True,True,True,False,False,False,False,False,False,False,False,2009-08-06 10:15:00,2009-08-06 14:06:00,,gg_only,99.88,below_put_trigger,0.6470301552040236,-0.03921394880024555,2009-08-06 09:00:00,100.22,100.41491177126844,7.272711122870347,neutral,1,1,2009-08-06 10:00:00,compression
2009-08-13,101.26,100.78,1.548260156038275,101.14538939682504,100.41461060317496,2009-08-13 09:30:00,2009-08-13 09:45:00,2009-08-13 09:53:00,09:30,True,23.0,8.0,True,2009-08-13 10:12:00,19.0,True,2009-08-13 10:39:00,46.0,True,2009-08-13 10:55:00,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,101.58,above_call_trigger,0.33586086806663323,0.5360856163371291,2009-08-13 08:00:00,101.27,100.94421140793115,38.75234232569368,neutral_up,0,0,2009-08-13 09:00:00,bullish_expansion
2009-08-26,102.84,103.16,1.583172170131744,103.53362863215109,102.7863713678489,2009-08-26 10:20:00,2009-08-26 11:08:00,2009-08-26 11:38:00,11:30,False,78.0,30.0,True,2009-08-26 12:20:00,42.0,False,,,False,,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,103.18,pdc_to_call,0.29055589068478554,0.21804324666171943,2009-08-26 10:00:00,103.35,103.07489943798501,2.6335644430714655,neutral,1,1,2009-08-26 11:00:00,compression
2009-09-01,101.96,102.48,1.716587889190252,102.88511474184891,102.0748852581511,2009-09-01 09:50:00,2009-09-01 10:47:00,2009-09-01 11:01:00,11:00,False,71.0,14.0,False,,,False,,,False,,True,True,True,True,True,True,True,False,False,False,False,2009-09-01 11:10:00,2009-09-01 11:16:00,2009-09-01 11:35:00,gg_only,100.16,below_put_trigger,1.4505520024230107,-0.1398122411974034,2009-09-01 10:00:00,102.22,102.3515208503647,-4.71885643170389,neutral,1,1,2009-09-01 11:00:00,compression
2009-09-24,106.42,106.12,1.5358259559370127,106.48245492560115,105.75754507439886,2009-09-24 09:31:00,2009-09-24 09:45:00,2009-09-24 10:03:00,10:00,False,32.0,18.0,False,,,False,,,False,,True,True,True,True,True,False,False,False,False,False,False,2009-09-24 10:07:00,2009-09-24 10:15:00,2009-09-24 14:24:00,gg_only,105.04,below_put_trigger,1.0222512478910053,-0.13022308890331402,2009-09-24 09:00:00,106.38,106.61107861513966,-13.51862323522963,neutral,0,0,2009-09-24 10:00:00,bearish_expansion
2009-09-29,106.51,106.31,1.5344167730297433,106.67212235843502,105.94787764156499,2009-09-29 09:35:00,2009-09-29 10:00:00,2009-09-29 11:00:00,11:00,False,85.0,60.0,True,2009-09-29 12:53:00,113.0,False,,,False,,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,106.02,put_to_pdc,0.3454081116133156,0.14337695199043185,2009-09-29 10:00:00,106.05,106.03189691459107,27.01523737253303,neutral_up,0,0,2009-09-29 11:00:00,bullish_expansion
2009-09-30,106.36,106.02,1.556244146384761,106.3872736185468,105.65272638145319,2009-09-30 09:30:00,2009-09-30 09:42:00,2009-09-30 09:44:00,09:30,False,14.0,2.0,True,2009-09-30 10:12:00,28.0,False,,,False,,True,True,True,True,False,False,False,False,False,False,False,2009-09-30 09:45:00,2009-09-30 09:50:00,,gg_first,105.59,below_put_trigger,0.8996017772997039,0.23132617130563918,2009-09-30 08:00:00,106.38,106.18869838789011,19.204787763025568,neutral,1,1,2009-09-30 09:00:00,compression
2009-10-23,109.68,109.33,1.5689895570657655,109.70028153546752,108.95971846453247,2009-10-23 09:30:00,2009-10-23 09:36:00,2009-10-23 10:08:00,10:00,False,38.0,32.0,False,,,False,,,False,,True,True,True,True,True,False,False,False,False,False,False,2009-10-23 10:35:00,2009-10-23 11:17:00,2009-10-23 14:07:00,gg_only,108.07,below_put_trigger,1.08349988203825,-0.11472351692169215,2009-10-23 09:00:00,109.41,109.26058815277507,23.917361160822708,neutral_up,0,0,2009-10-23 10:00:00,bullish_expansion
2009-10-26,108.19,108.07,1.649776017275354,108.45934714007697,107.68065285992301,2009-10-26 09:31:00,2009-10-26 11:31:00,2009-10-26 11:33:00,11:30,False,122.0,2.0,True,2009-10-26 11:44:00,11.0,True,2009-10-26 11:44:00,11.0,True,2009-10-26 11:44:00,True,True,True,True,False,False,False,False,False,False,False,2009-10-26 11:37:00,2009-10-26 11:58:00,,gg_first,106.84,below_put_trigger,0.8849686167769731,0.41217716397832216,2009-10-26 10:00:00,109.02,108.6070748472986,18.00135649130056,neutral,0,0,2009-10-26 11:00:00,bullish_expansion
2009-10-27,107.03,106.84,1.6197920160414003,107.22227091578577,106.45772908421424,2009-10-27 09:31:00,2009-10-27 09:41:00,2009-10-27 10:00:00,10:00,False,29.0,19.0,True,2009-10-27 10:26:00,26.0,True,2009-10-27 10:41:00,41.0,False,,True,False,False,False,False,False,False,False,False,False,False,2009-10-27 10:02:00,,,gg_first,106.42,below_put_trigger,0.4198069834063355,0.33954976599041325,2009-10-27 09:00:00,106.93,107.4333577986428,-24.332914132298995,neutral_down,0,0,2009-10-27 10:00:00,bearish_expansion
2009-11-06,106.26,106.86,1.7863395256988508,107.28157612806493,106.43842387193507,2009-11-06 09:56:00,2009-11-06 10:25:00,2009-11-06 10:30:00,10:30,False,34.0,5.0,True,2009-11-06 11:09:00,39.0,False,,,False,,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,107.15,pdc_to_call,0.3470784758890942,0.21832355741410636,2009-11-06 09:00:00,107.17,106.4345149460837,24.964887986926975,neutral_up,0,0,2009-11-06 10:00:00,bullish_expansion
2009-11-12,110.0,110.13,1.7407120260694728,110.54080803815239,109.7191919618476,2009-11-12 09:57:00,2009-11-12 10:04:00,2009-11-12 11:11:00,11:00,False,74.0,67.0,False,,,False,,,False,,True,True,True,True,False,False,False,False,False,False,False,2009-11-12 11:30:00,2009-11-12 15:04:00,,gg_only,109.011,below_put_trigger,0.7927790348619783,-0.21830147336778924,2009-11-12 10:00:00,110.0401,109.94652867974213,8.898902984613088,neutral,1,1,2009-11-12 11:00:00,compression
2009-11-30,109.49,109.52,1.620594505528789,109.90246030330479,109.1375396966952,2009-11-30 10:07:00,2009-11-30 11:02:00,2009-11-30 11:31:00,11:30,False,84.0,29.0,True,2009-11-30 13:51:00,140.0,True,2009-11-30 15:32:00,241.0,True,2009-11-30 15:56:00,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,109.97,above_call_trigger,0.30852875182176026,0.38257565225898554,2009-11-30 10:00:00,109.73,109.68284635034615,-2.206174512633728,neutral,1,1,2009-11-30 11:00:00,compression
2010-01-11,115.07,114.57,1.0720216212746077,114.8229971026208,114.31700289737918,2010-01-11 09:30:00,2010-01-11 10:06:00,2010-01-11 11:13:00,11:00,True,103.0,67.0,True,2010-01-11 11:58:00,45.0,True,2010-01-11 15:34:00,261.0,False,,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,114.73,pdc_to_call,0.312493697283537,0.27051693197680404,2010-01-11 10:00:00,114.6,114.58315300688378,16.98046925253028,neutral,0,0,2010-01-11 11:00:00,bullish_expansion
2010-01-13,113.95,113.66,1.1366410918133096,113.92824729766794,113.39175270233206,2010-01-13 09:30:00,2010-01-13 10:10:00,2010-01-13 10:22:00,10:00,True,52.0,12.0,True,2010-01-13 10:56:00,34.0,True,2010-01-13 11:23:00,61.0,True,2010-01-13 11:58:00,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,114.64,above_call_trigger,0.25513770537483244,1.1261250444130853,2010-01-13 09:00:00,113.83,113.97791284896911,-7.3242824759534795,neutral,1,1,2010-01-13 10:00:00,compression
2010-01-21,113.92,113.89,1.3482884380441162,114.20819607137841,113.57180392862159,2010-01-21 09:32:00,2010-01-21 09:46:00,2010-01-21 10:22:00,10:00,False,50.0,36.0,True,2010-01-21 10:28:00,6.0,False,,,False,,True,True,True,True,True,True,True,True,True,False,False,2010-01-21 10:23:00,2010-01-21 10:27:00,2010-01-21 10:32:00,gg_first,111.68,below_put_trigger,1.7281168734043244,0.08158491677016087,2010-01-21 09:00:00,113.84,113.91061717948465,-6.964585546860712,neutral,1,1,2010-01-21 10:00:00,compression
2010-01-26,109.34,109.75,1.4201019308975666,110.08514405569183,109.41485594430817,2010-01-26 10:36:00,2010-01-26 10:37:00,2010-01-26 10:37:00,10:30,False,1.0,0.0,True,2010-01-26 10:38:00,1.0,True,2010-01-26 11:37:00,60.0,True,2010-01-26 12:23:00,True,False,False,False,False,False,False,False,False,False,False,2010-01-26 15:46:00,,,pdc_first,109.3,below_put_trigger,0.38729614264546003,0.5070058594631495,2010-01-26 09:00:00,109.33,109.76126333152486,-27.0875526505394,neutral_down,1,1,2010-01-26 10:00:00,compression
2010-01-28,110.19,109.83,1.507689930212698,110.1858148235302,109.4741851764698,2010-01-28 09:30:00,2010-01-28 09:37:00,2010-01-28 09:50:00,09:30,True,20.0,13.0,True,2010-01-28 13:55:00,245.0,False,,,False,,True,True,True,True,True,True,False,False,False,False,False,2010-01-28 10:08:00,2010-01-28 10:57:00,2010-01-28 11:31:00,gg_first,108.56,below_put_trigger,1.2734713958918176,0.02248472933371668,2010-01-28 08:00:00,110.21,109.86539828921485,26.161019815360042,neutral_up,1,1,2010-01-28 09:00:00,compression
2010-02-05,106.56,106.47,1.7276405032607614,106.87772315876954,106.06227684123046,2010-02-05 09:32:00,2010-02-05 09:35:00,2010-02-05 09:37:00,09:30,False,5.0,2.0,True,2010-02-05 09:42:00,5.0,False,,,False,,True,True,True,True,True,False,False,False,False,False,False,2010-02-05 10:06:00,2010-02-05 13:23:00,2010-02-05 13:43:00,pdc_first,106.75,pdc_to_call,1.0939775933898288,0.228635528777237,2010-02-05 08:00:00,106.84,107.26127991551803,-38.51622516628077,neutral_down,0,0,2010-02-05 09:00:00,bearish_expansion
2010-03-12,115.94,115.46,1.2341287383640236,115.7512543822539,115.16874561774608,2010-03-12 09:30:00,2010-03-12 10:02:00,2010-03-12 10:18:00,10:00,True,48.0,16.0,True,2010-03-12 10:24:00,6.0,False,,,False,,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,115.45,put_to_pdc,0.2592922359333348,0.12154323559375786,2010-03-12 09:00:00,115.7,115.37993685315902,45.645538242328755,neutral_up,0,0,2010-03-12 10:00:00,bullish_expansion
2010-03-30,117.46,117.34,1.173699007390766,117.61699296574423,117.06300703425578,2010-03-30 09:52:00,2010-03-30 11:02:00,2010-03-30 11:07:00,11:00,False,75.0,5.0,True,2010-03-30 12:27:00,80.0,False,,,False,,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,117.37,pdc_to_call,0.3663630941939142,0.19596165503394228,2010-03-30 10:00:00,117.48,117.36426904410284,22.71639243027668,neutral,1,1,2010-03-30 11:00:00,compression
2010-04-19,119.01,119.36,1.210305924761322,119.64563219824367,119.07436780175632,2010-04-19 09:55:00,2010-04-19 10:36:00,2010-04-19 11:14:00,11:00,False,79.0,38.0,True,2010-04-19 14:34:00,200.0,True,2010-04-19 15:00:00,226.0,True,2010-04-19 15:56:00,True,True,True,False,False,False,False,False,False,False,False,2010-04-19 11:50:00,2010-04-19 11:59:00,,gg_first,119.85,above_call_trigger,0.7353512709404548,0.47095530835512855,2010-04-19 10:00:00,119.33,119.5904180879276,-22.90100098052342,neutral,0,0,2010-04-19 11:00:00,bearish_expansion
2010-04-21,120.95,120.87,1.207100516758488,121.15487572195501,120.585124278045,2010-04-21 09:41:00,2010-04-21 10:20:00,2010-04-21 11:25:00,11:00,False,104.0,65.0,True,2010-04-21 12:36:00,71.0,False,,,False,,True,True,True,False,False,False,False,False,False,False,False,2010-04-21 11:32:00,2010-04-21 14:30:00,,gg_first,120.65,put_to_pdc,0.729019653113177,0.09941177087906049,2010-04-21 10:00:00,120.7875,120.75853232675986,14.829905981670485,neutral,1,1,2010-04-21 11:00:00,compression
2010-04-23,120.94,121.0,1.2646427925111454,121.29845569903263,120.70154430096737,2010-04-23 10:01:00,2010-04-23 10:04:00,2010-04-23 11:33:00,11:30,False,92.0,89.0,True,2010-04-23 12:03:00,30.0,True,2010-04-23 13:02:00,89.0,True,2010-04-23 14:50:00,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,121.8,above_call_trigger,0.27675799211650487,0.6800339234862798,2010-04-23 10:00:00,120.98,120.7047689503962,19.509847151035437,neutral,0,0,2010-04-23 11:00:00,bullish_expansion
2010-05-07,112.64,112.88,2.4128148187117633,113.44942429721597,112.31057570278402,2010-05-07 09:42:00,2010-05-07 09:51:00,2010-05-07 10:01:00,10:00,False,19.0,10.0,True,2010-05-07 10:02:00,1.0,False,,,False,,True,True,True,True,True,True,True,False,False,False,False,2010-05-07 10:03:00,2010-05-07 10:20:00,2010-05-07 10:27:00,pdc_first,111.3,below_put_trigger,1.438154297250496,0.19479323334516763,2010-05-07 09:00:00,112.52,114.04301967690229,-24.05722599983153,neutral_down,0,0,2010-05-07 10:00:00,bearish_expansion
2010-05-17,114.19,113.9,2.5573026136393158,114.50352341681888,113.29647658318113,2010-05-17 09:39:00,2010-05-17 09:47:00,2010-05-17 11:06:00,11:00,False,87.0,79.0,True,2010-05-17 15:39:00,273.0,False,,,False,,True,True,True,True,False,False,False,False,False,False,False,2010-05-17 11:19:00,2010-05-17 12:00:00,,gg_first,113.95,pdc_to_call,0.8329088582007084,0.09775925565735968,2010-05-17 10:00:00,113.53,114.26829426493914,-27.684576805259944,neutral_down,1,1,2010-05-17 11:00:00,compression
2010-07-02,103.11,102.79,2.2137823422639302,103.3124526327743,102.26754736722572,2010-07-02 09:35:00,2010-07-02 09:50:00,2010-07-02 11:30:00,11:30,False,115.0,100.0,True,2010-07-02 15:38:00,248.0,False,,,False,,True,True,False,False,False,False,False,False,False,False,False,2010-07-02 11:39:00,,,gg_first,102.26,below_put_trigger,0.5285072419556379,0.14454898925282075,2010-07-02 10:00:00,102.59,102.89349593256533,-9.53194893559736,neutral,1,1,2010-07-02 11:00:00,compression
2010-07-21,109.03,108.47,2.1259943161745083,108.97173465861718,107.96826534138282,2010-07-21 09:30:00,2010-07-21 09:48:00,2010-07-21 11:18:00,11:00,True,108.0,90.0,True,2010-07-21 12:01:00,43.0,False,,,False,,True,True,True,True,False,False,False,False,False,False,False,2010-07-21 14:12:00,2010-07-21 14:34:00,,pdc_first,107.1,below_put_trigger,0.8654773843943666,0.09877731017544757,2010-07-21 10:00:00,108.43,108.12268685528335,27.12251553374705,neutral_up,0,0,2010-07-21 11:00:00,bullish_expansion
2010-07-29,111.52,110.81,1.9933365959416303,111.28042743664223,110.33957256335778,2010-07-29 09:30:00,2010-07-29 11:05:00,2010-07-29 11:20:00,11:00,True,110.0,15.0,True,2010-07-29 14:50:00,210.0,False,,,False,,True,True,True,False,False,False,False,False,False,False,False,2010-07-29 11:30:00,2010-07-29 12:03:00,,gg_first,110.28,below_put_trigger,0.70233998756174,0.08528414134678322,2010-07-29 10:00:00,111.08,111.22545024789083,1.745020304700465,neutral,1,1,2010-07-29 11:00:00,compression
2010-08-27,105.89,105.2,1.8363567140188508,105.63338018450845,104.76661981549155,2010-08-27 09:30:00,2010-08-27 09:58:00,2010-08-27 10:01:00,10:00,True,31.0,3.0,True,2010-08-27 10:13:00,12.0,True,2010-08-27 10:26:00,25.0,True,2010-08-27 10:39:00,True,False,False,False,False,False,False,False,False,False,False,2010-08-27 10:03:00,,,gg_first,106.86,above_call_trigger,0.4846552923000691,0.9638650195181122,2010-08-27 09:00:00,105.05,105.44738944118325,-9.613461951447022,neutral,0,0,2010-08-27 10:00:00,bearish_expansion
2010-08-31,104.92,105.33,1.7966034932101322,105.7539984243976,104.9060015756024,2010-08-31 10:11:00,2010-08-31 10:27:00,2010-08-31 10:27:00,10:00,False,16.0,0.0,True,2010-08-31 10:28:00,1.0,True,2010-08-31 10:32:00,5.0,False,,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,105.4,pdc_to_call,0.3041294320449615,0.3617937972716505,2010-08-31 09:00:00,105.1,105.44735282601195,-36.28518080397021,neutral_down,0,0,2010-08-31 10:00:00,bearish_expansion
2010-09-22,113.8,114.0,1.4832393650765359,114.35004449015807,113.64995550984193,2010-09-22 09:45:00,2010-09-22 10:00:00,2010-09-22 10:30:00,10:30,False,45.0,30.0,False,,,False,,,False,,True,True,False,False,False,False,False,False,False,False,False,2010-09-22 11:08:00,,,gg_only,113.43,below_put_trigger,0.6067800121752872,-0.12135600243506127,2010-09-22 09:00:00,114.12,113.81847164513395,6.329566490144202,neutral,1,1,2010-09-22 10:00:00,compression
2010-09-30,115.05,114.43,1.5304835074174172,114.79119410775051,114.0688058922495,2010-09-30 09:30:00,2010-09-30 11:09:00,2010-09-30 11:24:00,11:00,True,114.0,15.0,True,2010-09-30 13:29:00,125.0,False,,,False,,True,True,False,False,False,False,False,False,False,False,False,2010-09-30 11:25:00,,,gg_first,114.1,put_to_pdc,0.5488461626204937,0.13721154065511879,2010-09-30 10:00:00,114.7075,114.59727818499493,24.76671665547856,neutral_up,1,1,2010-09-30 11:00:00,compression
2010-10-07,116.5,116.04,1.5209735209279143,116.398949750939,115.68105024906102,2010-10-07 09:30:00,2010-10-07 09:46:00,2010-10-07 10:01:00,10:00,True,31.0,15.0,True,2010-10-07 10:10:00,9.0,False,,,False,,True,True,False,False,False,False,False,False,False,False,False,2010-10-07 12:30:00,,,pdc_first,115.89,put_to_pdc,0.5588525955938018,0.1446442012125112,2010-10-07 09:00:00,115.77,115.96882165815595,12.8088190848845,neutral,1,1,2010-10-07 10:00:00,compression
2010-10-15,118.28,117.52,1.4642493308454245,117.86556284207951,117.17443715792048,2010-10-15 09:30:00,2010-10-15 09:55:00,2010-10-15 10:17:00,10:00,True,47.0,22.0,True,2010-10-15 11:09:00,52.0,False,,,False,,True,True,False,False,False,False,False,False,False,False,False,2010-10-15 10:21:00,,,gg_first,117.73,pdc_to_call,0.5190372868814521,0.2117125775437543,2010-10-15 09:00:00,117.54,117.70780143859001,-0.5581004327323722,neutral,1,1,2010-10-15 10:00:00,compression
2010-10-18,117.73,117.73,1.4568029500707513,118.0738054962167,117.3861945037833,2010-10-18 09:53:00,2010-10-18 11:08:00,2010-10-18 11:08:00,11:00,False,75.0,0.0,True,2010-10-18 11:09:00,1.0,True,2010-10-18 12:01:00,53.0,True,2010-10-18 14:27:00,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,118.55,above_call_trigger,0.2883025463255713,0.6452485560619887,2010-10-18 10:00:00,118.21,117.72078653292469,25.509872770455168,neutral_up,1,1,2010-10-18 11:00:00,compression
2010-10-28,119.06,118.38,1.4393004384815966,118.71967490348165,118.04032509651834,2010-10-28 09:30:00,2010-10-28 10:25:00,2010-10-28 10:38:00,10:30,True,68.0,13.0,True,2010-10-28 11:08:00,30.0,False,,,False,,True,False,False,False,False,False,False,False,False,False,False,2010-10-28 12:30:00,,,pdc_first,118.47,pdc_to_call,0.38213008576598834,0.2223302317183995,2010-10-28 09:00:00,118.815,118.44288050864752,40.65021324810104,neutral_up,0,0,2010-10-28 10:00:00,bullish_expansion
2010-11-09,122.82,122.54,1.4164940857971835,122.87429260424814,122.20570739575187,2010-11-09 10:15:00,2010-11-09 10:46:00,2010-11-09 11:59:00,11:30,False,104.0,73.0,False,,,False,,,False,,True,True,True,True,True,False,False,False,False,False,False,2010-11-09 13:38:00,2010-11-09 15:25:00,2010-11-09 15:49:00,gg_only,121.6,below_put_trigger,1.0024750644834814,-0.08471620263240999,2010-11-09 10:00:00,122.62,122.47310175650162,20.891551546494803,neutral,1,1,2010-11-09 11:00:00,compression
2010-12-08,122.99,122.83,1.4558252184257394,123.17357475154847,122.48642524845152,2010-12-08 09:35:00,2010-12-08 10:19:00,2010-12-08 10:36:00,10:30,False,61.0,17.0,True,2010-12-08 11:05:00,29.0,True,2010-12-08 13:42:00,186.0,False,,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,123.25,above_call_trigger,0.28849617020247104,0.37779260383656577,2010-12-08 09:00:00,123.12,122.95502704822674,3.9304197166570347,neutral,0,0,2010-12-08 10:00:00,bullish_expansion
2010-12-20,124.64,124.34,1.226438627585548,124.6294395161102,124.05056048388981,2010-12-20 09:30:00,2010-12-20 10:10:00,2010-12-20 11:00:00,11:00,True,90.0,50.0,True,2010-12-20 11:49:00,49.0,True,2010-12-20 13:23:00,143.0,True,2010-12-20 14:09:00,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,124.5701,pdc_to_call,0.29353282904071637,0.45660662295222804,2010-12-20 10:00:00,124.07,124.32759486461875,-1.790662992346551,neutral,1,1,2010-12-20 11:00:00,compression
2011-01-04,127.33,127.05,1.004610357316927,127.2870880443268,126.8129119556732,2011-01-04 09:30:00,2011-01-04 09:41:00,2011-01-04 10:08:00,10:00,True,38.0,27.0,False,,,False,,,False,,True,True,True,True,False,False,False,False,False,False,False,2011-01-04 11:06:00,2011-01-04 12:23:00,,gg_only,126.93,put_to_pdc,0.8560532884578783,-0.0597246480319473,2011-01-04 09:00:00,126.88,126.92204330699322,20.09720257597831,neutral,0,0,2011-01-04 10:00:00,bullish_expansion
2011-01-07,127.56,127.39,1.052359313055862,127.63835679788119,127.14164320211881,2011-01-07 09:35:00,2011-01-07 09:46:00,2011-01-07 10:51:00,10:30,False,76.0,65.0,False,,,False,,,False,,True,True,True,True,True,False,False,False,False,False,False,2011-01-07 11:07:00,2011-01-07 11:30:00,2011-01-07 12:45:00,gg_only,127.12,below_put_trigger,1.178304771589143,-0.1330344096955495,2011-01-07 09:00:00,127.25,127.34251418154832,-3.488150111401165,neutral,1,1,2011-01-07 10:00:00,compression
2011-01-28,130.14,130.02,1.1617459189813517,130.29417203687962,129.7458279631204,2011-01-28 09:47:00,2011-01-28 09:56:00,2011-01-28 10:04:00,10:00,False,17.0,8.0,False,,,False,,,False,,True,True,True,True,True,True,True,True,True,True,True,2011-01-28 10:20:00,2011-01-28 10:23:00,2011-01-28 11:00:00,gg_only,127.69,below_put_trigger,2.1605412672340925,-0.1721546826481492,2011-01-28 09:00:00,129.96,129.8598400455415,16.955226471543433,neutral,1,1,2011-01-28 10:00:00,compression
2011-02-24,130.88,131.03,1.2965599150625118,131.33598813995476,130.72401186004524,2011-02-24 10:18:00,2011-02-24 10:31:00,2011-02-24 11:13:00,11:00,False,55.0,42.0,True,2011-02-24 11:28:00,15.0,False,,,False,,True,True,True,True,True,False,False,False,False,False,False,2011-02-24 11:47:00,2011-02-24 12:46:00,2011-02-24 13:56:00,pdc_first,130.93,put_to_pdc,1.0257913919357042,0.1928179308149802,2011-02-24 10:00:00,130.95,131.13565282271662,-19.93502859810252,neutral,0,0,2011-02-24 11:00:00,bearish_expansion
2011-03-01,133.57,133.14,1.393433722081756,133.4688503584113,132.81114964158868,2011-03-01 09:30:00,2011-03-01 09:43:00,2011-03-01 10:07:00,10:00,True,37.0,24.0,False,,,False,,,False,,True,True,True,True,True,True,True,True,False,False,False,2011-03-01 10:11:00,2011-03-01 10:30:00,2011-03-01 12:27:00,gg_only,130.92,below_put_trigger,1.5931866473587082,-0.15070684502040374,2011-03-01 09:00:00,133.07,133.05049180722725,25.416961483098827,neutral_up,0,0,2011-03-01 10:00:00,bullish_expansion
2011-03-02,130.75,130.92,1.3989027419330593,131.25014104709618,130.5898589529038,2011-03-02 09:54:00,2011-03-02 11:43:00,2011-03-02 11:43:00,11:30,False,109.0,0.0,True,2011-03-02 11:44:00,1.0,True,2011-03-02 12:37:00,54.0,True,2011-03-02 14:38:00,True,False,False,False,False,False,False,False,False,False,False,2011-03-02 11:43:00,,,gg_first,131.2,pdc_to_call,0.40746220799620747,0.5361344842055425,2011-03-02 10:00:00,131.565,131.36671208948422,-9.734834424669401,neutral,0,0,2011-03-02 11:00:00,bearish_expansion
2011-03-07,132.86,132.44,1.5768993163363456,132.81214823865537,132.06785176134463,2011-03-07 09:30:00,2011-03-07 10:39:00,2011-03-07 10:44:00,10:30,True,74.0,5.0,False,,,False,,,False,,True,True,True,True,True,False,False,False,False,False,False,2011-03-07 11:03:00,2011-03-07 11:44:00,2011-03-07 13:03:00,gg_only,131.41,below_put_trigger,1.0812358039200995,-0.15219741521456667,2011-03-07 09:00:00,133.03,132.60590240027528,13.390058996705623,neutral,0,0,2011-03-07 10:00:00,bullish_expansion
2011-05-19,134.8,134.37,1.4619916874613317,134.71503003824088,134.02496996175913,2011-05-19 09:30:00,2011-05-19 10:11:00,2011-05-19 10:54:00,10:30,True,84.0,43.0,True,2011-05-19 12:09:00,75.0,True,2011-05-19 12:40:00,106.0,False,,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,134.66,pdc_to_call,0.2941193193421491,0.30779928768363174,2011-05-19 09:00:00,134.93,134.26274270730354,66.418699163283,distribution,0,0,2011-05-19 10:00:00,bullish_expansion
2011-06-02,131.97,131.86,1.5246094832469297,132.21980783804628,131.50019216195375,2011-06-02 09:36:00,2011-06-02 09:37:00,2011-06-02 09:47:00,09:30,False,11.0,10.0,True,2011-06-02 09:52:00,5.0,True,2011-06-02 10:41:00,54.0,False,,True,True,False,False,False,False,False,False,False,False,False,2011-06-02 11:33:00,,,pdc_first,131.7,put_to_pdc,0.5903151002860707,0.2361260401144171,2011-06-02 08:00:00,131.98,132.68227509704758,-68.24714630940362,accumulation,0,0,2011-06-02 09:00:00,bearish_expansion
2011-08-01,130.84,129.32,1.8678163799414838,129.76080466566617,128.87919533433382,2011-08-01 09:30:00,2011-08-01 10:00:00,2011-08-01 10:02:00,10:00,True,32.0,2.0,False,,,False,,,False,,True,True,True,True,False,False,False,False,False,False,False,2011-08-01 10:03:00,2011-08-01 10:04:00,,gg_only,128.79,below_put_trigger,0.9583383137779691,-0.12313844255247156,2011-08-01 09:00:00,129.68,130.17120072314606,4.652427812064813,neutral,1,1,2011-08-01 10:00:00,compression
2011-08-05,121.76,120.2,2.5279894738522675,120.79660551582914,119.60339448417086,2011-08-05 09:30:00,2011-08-05 09:51:00,2011-08-05 09:53:00,09:30,True,23.0,2.0,True,2011-08-05 10:18:00,25.0,True,2011-08-05 10:25:00,32.0,True,2011-08-05 12:49:00,True,True,True,True,True,True,False,False,False,False,False,2011-08-05 09:54:00,2011-08-05 11:15:00,2011-08-05 11:56:00,gg_first,120.03,put_to_pdc,1.3212080329236326,0.613135464380726,2011-08-05 08:00:00,121.41,121.90128875599413,-43.35420479609574,neutral_down,0,0,2011-08-05 09:00:00,bearish_expansion
