trading_week_end,weekly_bar_ts,cohort,outcome,open,prev_close,prev_atr14,put_trigger,pivot,call_trigger,dgg_open,ugg_open,week_low,week_high,tap_time,tap_price,pivot_time,call_time,ugg_time,dgg_time,mae_atr,mfe_atr,po_weekly_prev,po_weekly_zone,po_weekly_slope,po_weekly_bilbo,q_band_at_trigger,q_band_at_tap
2012-01-06,2012-01-08,non_tap,no_tap,127.77,125.59,5.96875797723395,124.18137311737279,125.59,126.99862688262722,123.30993445269664,127.87006554730337,126.43,128.38,,,,,,,,,10.029636951582095,mid,rising,mid_rising,q_pivot_to_put,
2012-01-13,2012-01-15,non_tap,no_tap,128.0,127.79,5.741703836002953,126.4349578947033,127.79,129.1450421052967,125.59666913464687,129.98333086535314,127.41,129.7,,,,,,,,,16.41602087254024,mid,rising,mid_rising,q_pivot_to_call,
2012-01-20,2012-01-22,non_tap,no_tap,130.09,128.95,5.495153562002742,127.65314375936734,128.95,130.24685624063264,126.85085133931494,131.04914866068503,129.06,131.57,,,,,,,,,22.236183363068314,mid,rising,mid_rising,q_pivot_to_call,
2012-01-27,2012-01-29,non_tap,no_tap,131.51,131.54,5.289785450431118,130.29161063369824,131.54,132.78838936630174,129.5193019579353,133.56069804206467,130.6,133.4,,,,,,,,,31.784616597699205,mid,rising,mid_rising,q_call_to_ugg,
2012-02-03,2012-02-05,intraweek_cross,full_rotation,130.51,131.71,5.111943632543182,130.50358130271982,131.71,132.9164186972802,129.75723753236852,133.6627624676315,130.06,134.62,2012-01-30 09:30:00,130.50358130271982,2012-01-31 09:30:00,2012-02-01 12:21:00,2012-02-03 09:30:00,,0.08677351211307076,0.805255103181228,35.837544611679846,mid,rising,mid_rising,q_call_to_ugg,q_call_to_ugg
2012-02-10,2012-02-12,non_tap,no_tap,133.99,134.55,5.072519087361527,133.35288549538268,134.55,135.74711450461734,132.61229770862792,136.4877022913721,133.64,135.59,,,,,,,,,44.674755160097845,mid,rising,mid_rising,above_q_ugg,
2012-02-17,2012-02-19,non_tap,no_tap,135.32,134.37,4.8494820096928475,133.22552224571248,134.37,135.51447775428753,132.51749787229733,136.22250212770268,134.25,136.57,,,,,,,,,47.217304486594216,mid,rising,mid_rising,above_q_ugg,
2012-02-24,2012-02-26,non_tap,no_tap,136.74,136.4,4.6688047232862155,135.29816208530445,136.4,137.50183791469556,134.61651659570467,138.18348340429534,135.5,137.2,,,,,,,,,53.68995305998447,mid,rising,mid_rising,above_q_ugg,
2012-03-02,2012-03-04,intraweek_cross,continuation,136.03,136.87,4.456747243051486,135.81820765063986,136.87,137.92179234936015,135.16752255315433,138.57247744684568,135.8,138.19,2012-02-27 09:41:00,135.81820765063986,2012-02-27 11:09:00,2012-02-29 09:42:00,,,0.004085412442502586,0.5321801349757934,57.090649720957344,mid,rising,mid_rising,above_q_ugg,above_q_ugg
2012-03-09,2012-03-11,intraweek_cross,breakdown,137.1,137.32,4.309122439976378,136.30304710416556,137.32,138.33695289583443,135.67391522792903,138.96608477207096,134.36,137.93,2012-03-05 11:17:00,136.30304710416556,2012-03-08 15:14:00,,,2012-03-06 09:30:00,0.45091480486597524,0.3775601455973871,58.56563696688057,mid,rising,mid_rising,above_q_ugg,above_q_ugg
2012-03-16,2012-03-18,non_tap,no_tap,137.54,137.56,4.256327979978066,136.55550659672517,137.56,138.56449340327484,135.9340827116484,139.18591728835162,137.09,140.78,,,,,,,,,57.76686755538633,mid,falling,mid_falling,above_q_ugg,
2012-03-23,2012-03-25,gap_through_cross,breakdown,140.23,140.3,4.215875981408204,139.30505326838767,140.3,141.29494673161236,138.68953537510208,141.91046462489794,138.55,141.28,2012-03-22 09:30:00,139.18,,,,2012-03-23 10:08:00,0.14943513584798582,0.14943513584798582,64.87382353529634,high,rising,bull_bilbo,above_q_ugg,above_q_ugg
2012-03-30,2012-04-01,non_tap,no_tap,140.65,139.65,4.109741982736189,138.68010089207428,139.65,140.61989910792573,138.0800785625948,141.21992143740522,139.09,141.83,,,,,,,,,63.604027942544306,high,falling,high_falling,above_q_ugg,
2012-04-06,2012-04-08,intraweek_cross,no_resolution,140.64,140.72,4.011903269683605,139.77319082835467,140.72,141.66680917164533,139.18745295098086,142.25254704901914,139.26,142.21,2012-04-04 10:25:00,139.77319082835467,,,,,0.12791704930491832,0.10638570846673903,64.86773894679165,high,rising,bull_bilbo,q_pivot_to_put,q_pivot_to_put
2012-04-13,2012-04-15,opened_below_dgg,gap_through_stop,138.02,139.796,3.9360530361347768,138.8670914834722,139.796,140.7249085165278,138.2924277401965,141.29957225980348,135.76,138.9,2012-04-09 09:30:00,138.02,,,,2012-04-09 09:30:00,0.5741792550182073,0.22357422319292722,59.51602721948794,mid,falling,mid_falling,q_pivot_to_put,q_pivot_to_put
2012-04-20,2012-04-22,non_tap,no_tap,137.84,137.13,3.943192104982293,136.19940666322418,137.13,138.0605933367758,135.62370061589675,138.63629938410324,136.58,139.36,,,,,,,,,44.08961331448553,mid,falling,mid_falling,q_put_to_dgg,
2012-04-27,2012-04-29,opened_below_trigger,breakdown,136.54,137.93,3.8601069546264153,137.01901475870818,137.93,138.84098524129183,136.4554391433327,139.4045608566673,135.94,140.79,2012-04-23 09:30:00,136.54,2012-04-25 09:30:00,2012-04-25 09:40:00,2012-04-26 10:07:00,2012-04-23 09:30:00,0.1554361076137754,1.1010057622642528,38.49408807067047,mid,falling,mid_falling,q_pivot_to_put,q_put_to_dgg
2012-05-04,2012-05-06,intraweek_cross,continuation,140.1,140.43,3.9308136007245285,139.50232799022902,140.43,141.357672009771,138.92842920452324,141.93157079547677,136.92,141.66,2012-04-30 14:36:00,139.50232799022902,2012-05-01 10:02:00,2012-05-01 11:46:00,,2012-05-04 09:30:00,0.6569449107820979,0.5489123191629525,43.56832223536406,mid,rising,mid_rising,q_pivot_to_put,q_pivot_to_put
2012-05-11,2012-05-13,intraweek_cross,breakdown,136.51,137.0,3.988612629244206,136.05868741949837,137.0,137.94131258050163,135.47634997562872,138.52365002437128,134.49,137.56,2012-05-08 09:37:00,136.05868741949837,,,,2012-05-08 10:34:00,0.3932914938885924,0.203407213463938,30.54449688574595,mid,falling,mid_falling,q_put_to_dgg,q_put_to_dgg
2012-05-18,2012-05-20,opened_below_trigger,breakdown,134.31,135.57,3.9229974414410482,134.6441726038199,135.57,136.4958273961801,134.0714149773695,137.0685850226305,129.55,135.03,2012-05-14 09:30:00,134.31,,,,2012-05-14 09:45:00,1.2133579159948378,0.18353313015047973,17.846405463782723,mid,falling,mid_falling,q_put_to_dgg,q_put_to_dgg
2012-05-25,2012-05-27,non_tap,no_tap,130.16,129.82,4.072783338480972,128.8588231321185,129.82,130.7811768678815,128.26419676470027,131.3758032352997,129.95,133.23,,,,,,,,,-10.213793184029964,mid,falling,mid_falling,below_q_dgg,
2012-06-01,2012-06-03,intraweek_cross,breakdown,133.16,132.14,4.025441671446617,131.18999576553858,132.14,133.0900042344614,130.60228128150737,133.6777187184926,128.17,133.93,2012-05-31 09:48:00,131.18999576553858,2012-05-31 15:28:00,,,2012-05-31 10:12:00,0.7502271830095365,0.31301018305616124,-13.97643070524301,mid,falling,mid_falling,below_q_dgg,below_q_dgg
2012-06-08,2012-06-10,intraweek_cross,full_rotation,128.38,128.22,4.149338694914718,127.24075606800012,128.22,129.19924393199986,126.63495261854257,129.80504738145743,127.135,133.53,2012-06-04 12:28:00,127.24075606800012,2012-06-04 14:34:00,2012-06-05 15:38:00,2012-06-06 09:30:00,,0.025487451320792325,1.5157219967865605,-29.124738562686,mid,falling,mid_falling,below_q_dgg,below_q_dgg
2012-06-15,2012-06-17,intraweek_cross,breakdown,134.17,133.09,4.309743073849381,132.07290063457154,133.09,134.10709936542847,131.44367814578953,134.73632185421047,131.16,134.26,2012-06-11 15:13:00,132.07290063457154,2012-06-13 10:38:00,2012-06-15 15:47:00,,2012-06-11 15:55:00,0.21182251909883734,0.507477900179088,-16.81630361246934,mid,rising,mid_rising,below_q_dgg,below_q_dgg
2012-06-22,2012-06-24,intraweek_cross,breakdown,133.57,134.1,4.22333285428871,133.10329344638785,134.1,135.09670655361214,132.4866868496617,135.71331315033828,132.33,136.25,2012-06-21 14:08:00,133.10329344638785,,,,2012-06-21 15:48:00,0.1831002843175326,0.14365586955715737,-6.875657811458899,mid,rising,mid_rising,below_q_dgg,below_q_dgg
2012-06-29,2012-07-01,opened_below_trigger,breakdown,132.05,133.46,4.201666221839516,132.46840677164587,133.46,134.45159322835414,131.85496350325732,135.0650364967427,130.85,136.24,2012-06-25 09:30:00,132.05,2012-06-29 09:30:00,2012-06-29 09:30:00,2012-06-29 09:30:00,2012-06-25 09:32:00,0.2856009822395291,0.9972234296530078,-4.345355112557448,mid,rising,mid_rising,below_q_dgg,below_q_dgg
2012-07-06,2012-07-08,intraweek_cross,no_resolution,136.48,136.22,4.286547205993838,135.20837485938546,136.22,137.23162514061454,134.58253896731034,137.85746103268966,134.85,137.6,2012-07-06 11:01:00,135.20837485938546,,,,,0.08360455214032206,0.11469024298323274,6.774315265684454,mid,rising,mid_rising,q_pivot_to_put,q_pivot_to_put
2012-07-13,2012-07-15,intraweek_cross,breakdown,135.38,135.52,4.176793834137135,134.53427665514366,135.52,136.50572334485636,133.92446475535962,137.1155352446404,132.6,136.23,2012-07-10 14:11:00,134.53427665514366,2012-07-13 12:11:00,,,2012-07-10 14:54:00,0.4631008213368654,0.32458469311459376,9.195231628013193,mid,rising,mid_rising,q_pivot_to_put,q_pivot_to_put
2012-07-20,2012-07-22,intraweek_cross,full_rotation,135.44,135.7,4.137737131698769,134.72349403691908,135.7,136.6765059630809,134.11938441569106,137.28061558430892,134.55,138.18,2012-07-17 10:40:00,134.72349403691908,2012-07-17 11:57:00,2012-07-18 09:54:00,2012-07-18 11:35:00,,0.04192969040733573,0.835361419313228,10.586644200476123,mid,rising,mid_rising,q_pivot_to_put,q_pivot_to_put
2012-07-27,2012-07-29,opened_below_dgg,gap_through_stop,134.47,136.46,4.101470193720285,135.492053034282,136.46,137.427946965718,134.89323838599887,138.02676161400115,133.03,139.07,2012-07-23 09:30:00,134.47,2012-07-26 15:46:00,2012-07-27 10:55:00,2012-07-27 13:25:00,2012-07-23 09:30:00,0.3510936157002349,1.1215490501535286,13.593603359802787,mid,rising,mid_rising,q_pivot_to_put,q_pivot_to_put
2012-08-03,2012-08-05,intraweek_cross,breakdown,138.52,138.7,4.23993660845455,137.69937496040473,138.7,139.70062503959525,137.08034421557036,140.3196557844296,135.58,139.64,2012-08-01 14:13:00,137.69937496040473,2012-08-03 09:30:00,,,2012-08-02 09:30:00,0.499860058326962,0.457701427829275,22.10078038403537,mid,rising,mid_rising,q_pivot_to_call,q_pivot_to_call
2012-08-10,2012-08-12,non_tap,no_tap,139.72,139.35,4.227083993564937,138.35240817751867,139.35,140.34759182248132,137.73525391445818,140.9647460855418,139.56,140.92,,,,,,,,,27.33525336381721,mid,rising,mid_rising,q_pivot_to_call,
2012-08-17,2012-08-19,non_tap,no_tap,140.59,140.84,4.03729227973887,139.88719902198164,140.84,141.79280097801836,139.29775434913975,142.38224565086026,140.04,142.3,,,,,,,,,34.75980505158411,mid,rising,mid_rising,q_pivot_to_call,
2012-08-24,2012-08-26,intraweek_cross,breakdown,141.98,142.19,3.910342831186095,141.26715909184009,142.19,143.1128409081599,140.6962490384869,143.68375096151308,140.22,143.09,2012-08-22 09:33:00,141.26715909184009,,,,2012-08-23 13:13:00,0.26779214433289455,0.20019751258548163,42.408000745021994,mid,rising,mid_rising,q_call_to_ugg,q_call_to_ugg
2012-08-31,2012-09-02,intraweek_cross,reversion_only,141.89,141.52,3.8360326289585176,140.6146962995658,141.52,142.42530370043423,140.05463553573784,142.98536446426218,140.19,142.08,2012-08-30 10:01:00,140.6146962995658,2012-08-31 09:36:00,,,,0.11071237933685153,0.31420579985041475,41.751218190638596,mid,falling,mid_falling,q_call_to_ugg,q_call_to_ugg
2012-09-07,2012-09-09,intraweek_cross,full_rotation,141.05,141.16,3.6970302983186247,140.2875008495968,141.16,142.0324991504032,139.74773442604229,142.5722655739577,140.13,144.35,2012-09-04 10:30:00,140.2875008495968,2012-09-04 14:35:00,2012-09-06 09:31:00,2012-09-06 10:00:00,,0.04260199048637243,1.098854708399546,38.78182327479022,mid,falling,mid_falling,q_call_to_ugg,q_call_to_ugg
2012-09-14,2012-09-16,non_tap,no_tap,144.19,144.33,3.7343852770101513,143.44868507462562,144.33,145.2113149253744,142.90346482418212,145.7565351758179,143.46,148.11,,,,,,,,,48.36809160955067,mid,rising,mid_rising,above_q_ugg,
2012-09-21,2012-09-23,intraweek_cross,breakdown,146.94,147.2,3.799786328652284,146.30325042643804,147.2,148.09674957356194,145.74848162245482,148.65151837754516,145.63,147.19,2012-09-18 09:37:00,146.30325042643804,,,,2012-09-20 09:50:00,0.17718112762325638,0.22810481921739198,61.517553556361946,mid,rising,mid_rising,above_q_ugg,above_q_ugg
2012-09-28,2012-09-30,intraweek_cross,breakdown,145.16,145.88,3.640515876605692,145.02083825312104,145.88,146.73916174687895,144.4893229351366,147.27067706486338,142.95,146.24,2012-09-25 14:28:00,145.02083825312104,,,,2012-09-25 15:10:00,0.5688309908022817,0.04646642196124063,60.689438060491106,mid,falling,mid_falling,above_q_ugg,above_q_ugg
2012-10-05,2012-10-07,non_tap,no_tap,144.52,143.9,3.6154790282767157,143.0467469493267,143.9,144.75325305067332,142.5188870111983,145.2811129888017,143.83,147.16,,,,,,,,,49.44517998047177,mid,falling,mid_falling,q_pivot_to_put,
2012-10-12,2012-10-14,intraweek_cross,breakdown,145.61,146.15,3.595087669114092,145.3015593100891,146.15,146.99844068991092,144.77667651039843,147.52332348960158,142.58,145.885,2012-10-09 09:49:00,145.3015593100891,,,,2012-10-09 10:50:00,0.7570216808536768,0.08904948067366716,51.66777079939446,mid,rising,mid_rising,q_pivot_to_call,q_pivot_to_call
2012-10-19,2012-10-21,non_tap,no_tap,143.23,142.89,3.593295692748799,142.04198221651126,142.89,143.73801778348871,141.51736104536994,144.26263895463003,142.77,146.52,,,,,,,,,36.59558202305581,mid,falling,mid_falling,q_pivot_to_put,
2012-10-26,2012-10-28,intraweek_cross,reversion_only,143.15,143.35,3.6044888575524565,142.49934062961762,143.35,144.20065937038237,141.97308525641495,144.72691474358504,140.39,143.67,2012-10-22 13:29:00,142.49934062961762,2012-10-22 15:55:00,,,2012-10-23 09:30:00,0.5851982661003237,0.2942606877976584,29.98438681451649,mid,falling,mid_falling,q_pivot_to_put,q_pivot_to_put
2012-11-02,2012-11-04,non_tap,no_tap,141.85,141.3,3.5813110820129954,140.45481058464495,141.3,142.14518941535508,139.93193916667104,142.66806083332898,140.68,143.72,,,,,,,,,17.012159002309303,mid,falling,mid_falling,q_pivot_to_put,
2012-11-09,2012-11-11,intraweek_cross,breakdown,141.35,141.54,3.5426460047263526,140.70393554288458,141.54,142.3760644571154,140.18670922619452,142.89329077380546,137.55,143.52,2012-11-07 10:11:00,140.70393554288458,,,,2012-11-07 10:52:00,0.8902767983808729,0.04207715275998722,11.388908056639904,mid,falling,mid_falling,q_pivot_to_put,q_pivot_to_put
2012-11-16,2012-11-18,intraweek_cross,breakdown,138.59,138.19,3.7160284329601843,137.3130172898214,138.19,139.0669827101786,136.7704771386092,139.6095228613908,134.7,139.25,2012-11-14 10:30:00,137.3130172898214,,,,2012-11-14 14:18:00,0.7031747299468016,0.061082070353744605,-5.466164233392624,mid,falling,mid_falling,below_q_dgg,below_q_dgg
2012-11-23,2012-11-25,non_tap,no_tap,137.9,136.39,3.775597830605886,135.49895891197698,136.39,137.281041088023,134.94772162870854,137.83227837129144,137.82,141.4,,,,,,,,,-19.94243977621485,mid,falling,mid_falling,below_q_dgg,
2012-11-30,2012-12-02,intraweek_cross,reversion_only,140.65,141.16,3.8637694141340386,140.24815041826437,141.16,142.07184958173562,139.6840400838008,142.6359599161992,139.0,142.51,2012-11-26 11:24:00,140.24815041826437,2012-11-26 14:16:00,2012-11-29 09:30:00,,2012-11-28 09:30:00,0.32303957210762096,0.5853997325672581,-6.5538348524971735,mid,rising,mid_rising,q_pivot_to_put,q_pivot_to_put
2012-12-07,2012-12-09,intraweek_cross,breakdown,142.8,142.059,3.838500170267321,141.15311395981692,142.059,142.96488604018307,140.59269293495788,143.5253070650421,140.37,142.92,2012-12-04 11:05:00,141.15311395981692,2012-12-05 12:36:00,,,2012-12-05 10:45:00,0.204015611587788,0.40038712309762525,3.39882472206153,mid,rising,mid_rising,q_pivot_to_put,q_pivot_to_put
2012-12-14,2012-12-16,non_tap,no_tap,142.2,142.4,3.7464644438196544,141.51583439125858,142.4,143.28416560874143,140.9688505824609,143.8311494175391,141.88,144.55,,,,,,,,,9.296434512488842,mid,rising,mid_rising,q_pivot_to_put,
2012-12-21,2012-12-23,non_tap,no_tap,142.47,142.11,3.669574126403966,141.24398050616867,142.11,142.97601949383136,140.7082226837137,143.51177731628633,141.94,145.58,,,,,,,,,10.50191610820712,mid,rising,mid_rising,q_pivot_to_put,
2012-12-28,2012-12-30,intraweek_cross,breakdown,142.48,142.8,3.6674616888036837,141.93447904144233,142.8,143.6655209585577,141.399029634877,144.20097036512303,139.91,142.7529,2012-12-26 11:02:00,141.93447904144233,,,,2012-12-26 11:30:00,0.5520109583210706,0.06694574596572406,13.426189230678675,mid,rising,mid_rising,q_pivot_to_put,q_pivot_to_put
2013-01-04,2013-01-06,non_tap,no_tap,139.66,139.95,3.611928711031993,139.09758482419645,139.95,140.80241517580353,138.57024323238576,141.3297567676142,139.54,146.61,,,,,,,,,2.3040543932721107,mid,falling,mid_falling,q_pivot_to_put,
2013-01-11,2013-01-13,intraweek_cross,reversion_only,145.85,146.38,3.8589338031011384,145.46929162246812,146.38,147.29070837753187,144.90588728721536,147.85411271278463,144.98,147.15,2013-01-07 12:26:00,145.46929162246812,2013-01-10 09:30:00,,,,0.12679451046165205,0.4355369807539133,22.646783934215005,mid,rising,mid_rising,q_pivot_to_call,q_pivot_to_call
2013-01-18,2013-01-20,intraweek_cross,continuation,146.89,147.11,3.738295674308201,146.22776222086327,147.11,147.99223777913676,145.68197105241427,148.53802894758576,146.2,148.49,2013-01-15 09:30:00,146.22776222086327,2013-01-15 15:20:00,2013-01-17 12:24:00,,,0.007426437949806691,0.605152180627174,34.45340490186014,mid,rising,mid_rising,q_pivot_to_call,q_pivot_to_call
2013-01-25,2013-01-27,non_tap,no_tap,148.34,148.33,3.6348459832861884,147.47217634794447,148.33,149.18782365205556,146.9414888343847,149.71851116561533,147.98,150.24,,,,,,,,,43.93789064659899,mid,rising,mid_rising,q_call_to_ugg,
2013-02-01,2013-02-03,non_tap,no_tap,150.29,150.2,3.536642698765748,149.36535232309126,150.2,151.03464767690872,148.84900248907147,151.5509975109285,149.51,151.42,,,,,,,,,54.93748040865689,mid,rising,mid_rising,above_q_ugg,
2013-02-08,2013-02-10,opened_below_trigger,breakdown,150.32,151.22,3.4204539345681946,150.41277287144192,151.22,152.02722712855808,149.91338659699494,152.52661340300506,149.43,151.89,2013-02-04 09:30:00,150.32,2013-02-05 14:06:00,,,2013-02-04 11:30:00,0.26019938201925874,0.45900340423622554,62.976501734948826,high,rising,bull_bilbo,above_q_ugg,above_q_ugg
2013-02-15,2013-02-17,non_tap,no_tap,151.75,151.78,3.3518500820990367,150.98896338062463,151.78,152.57103661937538,150.49959326863817,153.06040673136184,151.3938,152.61,,,,,,,,,66.96011179774138,high,rising,bull_bilbo,above_q_ugg,
2013-02-22,2013-02-24,intraweek_cross,breakdown,152.37,152.149,3.1993036476633927,151.39396433915144,152.149,152.90403566084856,150.92686600659258,153.37113399340743,149.94,153.28,2013-02-20 15:52:00,151.39396433915144,,,,2013-02-21 09:30:00,0.45446275167202127,0.13941648245058794,69.01232216183149,high,rising,bull_bilbo,above_q_ugg,above_q_ugg
2013-03-01,2013-03-03,intraweek_cross,breakdown,152.63,151.84,3.209353387116008,151.08259260064062,151.84,152.59740739935938,150.6140270061217,153.06597299387832,148.73,152.87,2013-02-25 11:57:00,151.08259260064062,2013-02-27 14:12:00,2013-02-28 13:21:00,,2013-02-25 14:01:00,0.7330425530841036,0.5569369227256032,65.24826675370178,high,falling,high_falling,above_q_ugg,above_q_ugg
2013-03-08,2013-03-10,non_tap,no_tap,151.76,152.13,3.275828145179151,151.35690455773772,152.13,152.90309544226227,150.87863364854155,153.38136635145844,151.52,155.65,,,,,,,,,61.3457017627304,mid,falling,mid_falling,above_q_ugg,
2013-03-15,2013-03-17,non_tap,no_tap,155.32,155.44,3.336840420523497,154.65250566075645,155.44,156.22749433924355,154.16532695936002,156.71467304063998,155.13,156.8,,,,,,,,,71.33559275397421,high,rising,bull_bilbo,above_q_ugg,
2013-03-22,2013-03-24,opened_below_dgg,gap_through_stop,154.34,155.84,3.2177803904861055,155.0806038278453,155.84,156.5993961721547,154.6108078908343,157.0691921091657,153.59,155.95,2013-03-18 09:30:00,154.34,2013-03-20 14:24:00,,,2013-03-18 09:30:00,0.23307992124555726,0.500344897607125,75.88517099883074,high,rising,bull_bilbo,above_q_ugg,above_q_ugg
2013-03-29,2013-03-31,intraweek_cross,full_rotation,156.01,155.51,3.15651036259424,154.76506355442774,155.51,156.25493644557224,154.304213041489,156.715786958511,154.35,156.85,2013-03-25 12:53:00,154.76506355442774,2013-03-26 09:30:00,2013-03-28 09:34:00,2013-03-28 15:25:00,,0.13149443744788414,0.6605194363622199,73.62948630302176,high,falling,high_falling,above_q_ugg,above_q_ugg
2013-04-05,2013-04-07,intraweek_cross,reversion_only,156.59,156.58,3.1096167652660798,155.84613044339721,156.58,157.3138695566028,155.39212639566836,157.76787360433167,153.77,157.21,2013-04-01 11:00:00,155.84613044339721,2013-04-02 09:30:00,,,2013-04-03 13:33:00,0.667648331005688,0.43859731264540297,74.96016438629104,high,rising,bull_bilbo,q_pivot_to_put,q_pivot_to_put
2013-04-12,2013-04-14,non_tap,no_tap,155.27,155.19,3.133215567747074,154.45056112601168,155.19,155.92943887398832,153.99311165312062,156.38688834687937,154.75,159.71,,,,,,,,,65.17482949298403,high,falling,high_falling,q_pivot_to_put,
2013-04-19,2013-04-21,opened_below_trigger,breakdown,158.01,158.798,3.263700170050855,158.027766759868,158.798,159.568233240132,157.55126653504058,160.04473346495942,153.55,158.13,2013-04-15 09:30:00,158.01,,,,2013-04-15 10:06:00,1.366547099187265,0.036768083386206,73.5077697990713,high,rising,bull_bilbo,q_pivot_to_call,q_pivot_to_call
2013-04-26,2013-04-28,non_tap,no_tap,155.78,155.45,3.405435872190079,154.64631713416313,155.45,156.25368286583685,154.1491234968234,156.75087650317658,154.75,159.27,,,,,,,,,57.50994365163291,mid,falling,mid_falling,q_pivot_to_put,
2013-05-03,2013-05-05,non_tap,no_tap,158.67,158.24,3.485047595605074,157.4175287674372,158.24,159.0624712325628,156.90871181847888,159.57128818152114,158.1,161.88,,,,,,,,,59.32281496007724,mid,rising,mid_rising,q_pivot_to_call,
2013-05-10,2013-05-12,non_tap,no_tap,161.49,161.38,3.506115624490426,160.55255671262026,161.38,162.20744328737973,160.04066383144465,162.71933616855534,161.42,163.7,,,,,,,,,70.85273729180292,high,rising,bull_bilbo,q_call_to_ugg,
2013-05-17,2013-05-19,non_tap,no_tap,163.2,163.45,3.4213930798839662,162.64255123314737,163.45,164.2574487668526,162.1430278434843,164.75697215651567,162.82,167.04,,,,,,,,,82.96722829762746,high,rising,bull_bilbo,q_call_to_ugg,
2013-05-24,2013-05-26,intraweek_cross,breakdown,166.78,166.97,3.4784364313208256,166.14908900220829,166.97,167.7909109977917,165.64123728323545,168.29876271676454,163.94,169.07,2013-05-22 14:14:00,166.14908900220829,,,,2013-05-22 15:22:00,0.6350810330518117,0.12100580421758074,99.326383257257,high,rising,bull_bilbo,above_q_ugg,above_q_ugg
2013-05-31,2013-06-02,intraweek_cross,continuation,167.04,165.32,3.5964052576550523,164.4712483591934,165.32,166.1687516408066,163.94617319157575,166.69382680842423,163.13,167.78,2013-05-29 11:00:00,164.4712483591934,2013-05-29 13:39:00,2013-05-30 09:49:00,,2013-05-31 15:57:00,0.3729413853843403,0.5891303924374995,93.57127683918387,high,falling,high_falling,above_q_ugg,above_q_ugg
2013-06-07,2013-06-09,intraweek_cross,breakdown,163.83,163.44,3.671662024965406,162.57348776210816,163.44,164.30651223789184,162.03742510646322,164.84257489353678,160.25,165.1,2013-06-05 10:16:00,162.57348776210816,2013-06-07 09:30:00,2013-06-07 10:08:00,2013-06-07 15:55:00,2013-06-05 11:05:00,0.6328163502821449,0.6472578962150586,78.12590050620636,high,falling,high_falling,q_call_to_ugg,q_call_to_ugg
2013-06-14,2013-06-16,gap_through_cross,breakdown,165.3,164.81,3.7558290231821627,163.92362435052902,164.81,165.69637564947098,163.37527331314442,166.24472668685559,161.3,165.4,2013-06-11 09:30:00,163.26,,,,2013-06-11 09:30:00,0.5218554912649752,0.3754164503487862,72.44238226713941,high,falling,high_falling,above_q_ugg,above_q_ugg
2013-06-21,2013-06-23,gap_through_cross,breakdown,164.29,163.18,3.7804126643834364,162.2878226112055,163.18,164.0721773887945,161.73588236220553,164.62411763779448,157.47,165.99,2013-06-20 09:30:00,161.86,,,,2013-06-20 09:33:00,1.161248887286753,0.06348513279015885,59.83592259449528,mid,falling,mid_falling,q_call_to_ugg,q_call_to_ugg
2013-06-28,2013-06-30,opened_below_trigger,breakdown,157.42,158.985,4.1189546169274776,158.01292671040514,158.985,159.9570732895949,157.4115593363337,160.55844066366632,155.73,161.82,2013-06-24 09:30:00,157.42,2013-06-25 15:33:00,2013-06-25 15:35:00,2013-06-27 09:30:00,2013-06-24 09:30:00,0.41029828128105195,1.0682322116193097,34.190175755538654,mid,falling,mid_falling,q_pivot_to_call,q_pivot_to_call
2013-07-05,2013-07-07,non_tap,no_tap,161.25,160.2,4.25974357286123,159.19470051680474,160.2,161.20529948319523,158.572777955167,161.82722204483298,160.22,163.08,,,,,,,,,25.172197518530787,mid,falling,mid_falling,q_pivot_to_put,
2013-07-12,2013-07-14,non_tap,no_tap,163.86,163.0,4.161190460514001,162.01795905131868,163.0,163.98204094868132,161.41042524408365,164.58957475591635,163.58,167.85,,,,,,,,,30.29804994585437,mid,rising,mid_rising,q_pivot_to_call,
2013-07-19,2013-07-21,non_tap,no_tap,167.97,167.7,4.210391141905857,166.7063476905102,167.7,168.69365230948978,166.09163058379195,169.30836941620802,167.07,169.27,,,,,,,,,47.976062678596755,mid,rising,mid_rising,above_q_ugg,
2013-07-26,2013-07-28,intraweek_cross,breakdown,169.41,169.17,4.066791774626869,168.21023714118806,169.17,170.12976285881192,167.61648554209253,170.72351445790744,167.52,169.86,2013-07-24 13:35:00,168.21023714118806,,,,2013-07-26 10:54:00,0.16972522308481833,0.23354105925403038,60.361279430907615,mid,rising,mid_rising,above_q_ugg,above_q_ugg
2013-08-02,2013-08-04,intraweek_cross,full_rotation,168.68,169.13,3.943449505010664,168.1993459168175,169.13,170.0606540831825,167.6236022890859,170.63639771091408,168.11,170.96,2013-07-29 11:25:00,168.1993459168175,2013-07-30 09:30:00,2013-08-01 09:31:00,2013-08-01 14:09:00,,0.022656792410794924,0.7000607157958398,64.12778981650226,high,rising,bull_bilbo,above_q_ugg,above_q_ugg
2013-08-09,2013-08-11,intraweek_cross,breakdown,170.57,170.93,3.8653459689384735,170.01777835133052,170.93,171.8422216486695,169.4534378398655,172.4065621601345,168.55,170.96,2013-08-06 10:06:00,170.01777835133052,,,,2013-08-06 10:59:00,0.3797275491315463,0.041968209307286695,70.60422305841988,high,rising,bull_bilbo,above_q_ugg,above_q_ugg
