ticker,listing_date,source,exchange,issuer,security_type,issue_price,offer_size,sic_code,sic_desc,name_now,d1_open,d1_close,last_date,last_close,n_bars,delisted,pop_open,pop_close,path_5,path_21,path_63,path_126,path_252,e0_date,e0_ret_end,e0_spy_end,e0_ret_21,e0_spy_21,e0_ret_63,e0_spy_63,e0_ret_126,e0_spy_126,e0_ret_252,e0_spy_252,e1_date,e1_ret_end,e1_spy_end,e1_ret_21,e1_spy_21,e1_ret_63,e1_spy_63,e1_ret_126,e1_spy_126,e1_ret_252,e1_spy_252,e5_date,e5_ret_end,e5_spy_end,e5_ret_21,e5_spy_21,e5_ret_63,e5_spy_63,e5_ret_126,e5_spy_126,e5_ret_252,e5_spy_252,e21_date,e21_ret_end,e21_spy_end,e21_ret_21,e21_spy_21,e21_ret_63,e21_spy_63,e21_ret_126,e21_spy_126,e21_ret_252,e21_spy_252,e63_date,e63_ret_end,e63_spy_end,e63_ret_21,e63_spy_21,e63_ret_63,e63_spy_63,e63_ret_126,e63_spy_126,e63_ret_252,e63_spy_252,e126_date,e126_ret_end,e126_spy_end,e126_ret_21,e126_spy_21,e126_ret_63,e126_spy_63,e126_ret_126,e126_spy_126,e126_ret_252,e126_spy_252,e126_early_252,e63_early_252,e0_early_252,e1_early_252,e5_early_252,e21_early_252,e126_early_126,e0_early_126,e1_early_126,e5_early_126,e21_early_126,e63_early_63,e63_early_126,e0_early_63,e1_early_63,e5_early_63,e21_early_63,e63_early_21,e21_early_21,e0_early_21,e1_early_21,e5_early_21,is_spac
FVR,2024-10-02,yahoo,XNYS,FrontView REIT Inc.,CS,19.0,250800000.0,6798,Real Estate Investment Trusts,,16.4897168738514,16.914382934570312,2026-05-07,18.066701889038086,400,False,-0.13212016453413689,-0.10976931923314148,0.0042735640292610455,-0.0032051166394978514,-0.02950797969510177,-0.3566930701911861,-0.21822894160672834,2024-10-02,0.09563445068528709,0.2860457757620505,0.022465727784321876,-0.0003867383890588938,-0.004514523083632316,0.027739689906127962,-0.3401257378467297,-0.11176739443799888,-0.19809568896863228,0.18062440670815305,2024-10-03,0.031750648074109655,0.28840125391849525,-0.03147561347148897,0.005670811172554524,-0.06569253222779226,0.042495861364516996,-0.4062190279721628,-0.11172554682822033,-0.24704958672374755,0.17840160614279155,2024-10-09,0.06358129088719333,0.26759538413556516,0.002127689198605953,0.032002633676404324,-0.15207778972740116,0.005804484180614855,-0.3813302655563623,-0.07485185570225583,-0.21589420548566307,0.14883737048203205,2024-10-31,0.07156105179145844,0.28654333145751276,0.04983933069256086,0.061532779966235296,-0.040489796749508034,0.05827940348902638,-0.3435924876563775,-0.017304445694991566,-0.25222015513171714,0.18746482836240852,2025-01-02,0.1006031490073993,0.25133415435139583,-0.0144845695569924,0.029317186644772786,-0.3371332104238147,-0.1357416529830323,-0.3161928120124592,0.06106321839080464,-0.08546963857188383,0.1833093869731801,2025-04-04,0.6603685179507757,0.4478704876504118,0.017094048556219876,0.10592146928435708,0.031590658546559736,0.22771532615579493,0.21523804916202027,0.3291838188727043,0.4748727004438853,0.3378918619379354,,,,,,,,,,,,,,,,,,,,,,,False
CBNA,2024-10-04,yahoo,XNYS,Chain Bridge Bancorp Inc.,CS,22.0,40700000.0,6021,National Commercial Banks,,22.0,21.200000762939453,2026-05-07,37.29999923706055,398,False,0.0,-0.03636360168457031,-0.025943449274334895,0.0877357847200868,0.13584901212839773,0.0066037445570839015,0.5146226157918026,2024-10-04,0.6954545107754795,0.276798492093965,0.048181793906471926,-0.005532479318649974,0.09454545107754786,0.039058954937345014,-0.02999999306418677,-0.13351251352577753,0.4595454822887073,0.1747530454815176,2024-10-07,0.7975903246776168,0.28844663613948596,0.09879514395472522,0.015674533286368586,0.15373496549675258,0.03668545262416356,0.04289153685052716,-0.03377949982388151,0.5421686746987953,0.18203592814371272,2024-10-11,0.806295395937412,0.26225887711791285,0.20000005541933175,0.033092929362641854,0.15254235722617748,0.004503260982090529,0.13171918987651376,-0.07241450705683428,0.5370460221527695,0.14767590324027724,2024-11-04,0.617519518686434,0.2839016514276691,0.15654816539277117,0.06642565065548167,0.07111887835987196,0.06407398957547272,0.11795322132250385,-0.008336112037345744,0.29791851684037507,0.17637458100068448,2025-01-06,0.5490032954833937,0.22880274119860267,0.02574754323911055,0.018409029830690704,-0.11378736627074137,-0.16608438591776398,0.1208471701259144,0.05116232195646342,0.3326412065722735,0.1581396130072561,2025-04-08,0.7478912357241569,0.47353367708669025,0.20806000479429154,0.138132452465356,0.2647609924147587,0.26051401869158886,0.504686053456171,0.35576458266194,0.6776007020186969,0.3685546245568805,,,,,,,,,,,,,,,,,,,,,,,False
FLX,2024-10-04,yahoo,XNAS,BingEx Ltd.,ADRC,16.5,66000000.0,4210,Trucking & Courier Services (No Air),,16.5,18.010000228881836,2026-05-07,2.7300000190734863,398,False,0.0,0.09151516538677784,-0.3087173986094889,-0.20599666801766114,-0.555802337682886,-0.8706274350863396,-0.8095502485748632,2024-10-04,-0.8345454533894857,0.276798492093965,-0.13333332177364465,-0.005532479318649974,-0.5151515151515151,0.039058954937345014,-0.8587878834117543,-0.13351251352577753,-0.792121208075321,0.1747530454815176,2024-10-07,-0.8344451147989089,0.28844663613948596,-0.21952698215917654,0.015674533286368586,-0.48368707961555535,0.03668545262416356,-0.8647665221330519,-0.03377949982388151,-0.7835051556825631,0.18203592814371272,2024-10-11,-0.7807228866749175,0.26225887711791285,-0.05301203674886368,0.033092929362641854,-0.35582324653569186,0.004503260982090529,-0.8200803177627551,-0.07241450705683428,-0.7124498009195259,0.14767590324027724,2024-11-04,-0.8090909103034638,0.2839016514276691,-0.3664335455403155,0.06642565065548167,-0.3881118962733142,0.06407398957547272,-0.8426573447559951,-0.008336112037345744,-0.7601398586708035,0.17637458100068448,2025-01-06,-0.6587499976158142,0.22880274119860267,0.09375,0.018409029830690704,-0.7087500095367432,-0.16608438591776398,-0.5900000035762787,0.05116232195646342,-0.5999999940395355,0.1581396130072561,2025-04-08,0.1716738662940378,0.47353367708669025,-0.03433473232857809,0.138132452465356,0.4077253557041596,0.26051401869158886,0.4721030811458171,0.35576458266194,0.05579404235951313,0.3685546245568805,,,,,,,,,,,,,,,,,,,,,,,False
SKK,2024-10-08,local,XNAS,SKK Holdings Ltd.,CS,4.0,10000000.0,1623,"Water, Sewer, Pipeline, Comm & Power Line Construction",,45.0,60.5,2026-05-07,5.55,396,False,10.25,14.125,-0.49586776859504134,-0.1768595041322315,-0.8297520661157025,-0.8776859504132232,-0.9313884297520661,2024-10-08,-0.8766666666666667,0.27637524643648503,0.10666666666666669,0.031177486609557326,-0.7711111111111111,0.028473227838163195,-0.8355555555555556,-0.08477415077551154,-0.9077555555555555,0.13931294380375814,2024-10-09,-0.8587786259541985,0.26759538413556516,0.7302798982188297,0.032002633676404324,-0.7379134860050891,0.005804484180614855,-0.7987277353689567,-0.07485185570225583,-0.8969465648854962,0.14883737048203205,2024-10-15,-0.8180327868852459,0.26182345027424203,0.9344262295081966,0.03002863154989832,-0.6862950819672131,0.02045603504777671,-0.7557049180327868,-0.09205215771499531,-0.8844262295081967,0.14593466487288276,2024-11-06,-0.8885542168674698,0.23778424472116955,-0.7389558232931727,0.028373714131023187,-0.8186746987951807,0.023365592853275663,-0.8483734939759036,-0.013620059556036734,-0.9293775100401607,0.15295073091499756,2025-01-08,-0.46116504854368934,0.24103886410286868,-0.12330097087378655,0.026056421652614903,-0.2815533980582524,-0.1101121308249503,-0.40786407766990296,0.059916198748070304,-0.6679611650485437,0.17925664557498844,2025-04-10,-0.2500000000000001,0.394601395402036,0.020405405405405475,0.1113462198330093,-0.17581081081081085,0.1910671394258261,-0.43905405405405407,0.2448434938426931,-0.6959459459459459,0.32384002440047266,,,,,,,,,,,,,,,,,,,,,,,False
KLC,2024-10-09,yahoo,XNYS,KinderCare Learning Companies Inc,CS,24.0,576000000.0,8351,Services-Child Day Care Services,,27.0,26.1299991607666,2026-05-07,3.9200000762939453,395,False,0.125,0.08874996503194166,0.08495986574834613,0.08687334598816254,-0.31151931309168956,-0.5782625024225081,-0.7776502055345229,2024-10-09,-0.8548148119891131,0.26759538413556516,0.05185183772334345,0.032002633676404324,-0.33370371218080874,0.005804484180614855,-0.5918518348976418,-0.07485185570225583,-0.784814816934091,0.14883737048203205,2024-10-10,-0.8601997165369841,0.26981757589432953,-0.006776053061838594,0.03828996927776718,-0.3573466523039601,0.009129883880374168,-0.5966476444245155,-0.06423897384270905,-0.7902995748054763,0.14944543766163898,2024-10-16,-0.8617283942311282,0.2563626996393613,-0.1347442554999423,0.01897647260862101,-0.2910052870896047,0.026240769362871452,-0.6105820171674831,-0.11749957066804051,-0.792239866411591,0.15284217757169838,2024-11-07,-0.8619718264455101,0.2282869663034537,-0.27887324586886075,0.015228085492184462,-0.2827464396885945,0.01628582461677941,-0.526056330318939,-0.014724400194758291,-0.8200704154171798,0.14672352714024273,2025-01-10,-0.7821011603019994,0.260280108184465,0.13229578090024097,0.04275698117107951,-0.38743743201955994,-0.08019087322779028,-0.4730405968400354,0.07174972867749663,-0.7643135172283202,0.19514548054230052,2025-04-11,-0.6442831294501195,0.3701539498820092,0.22141556071028146,0.09907480241225608,-0.13974599378917463,0.16518709967412049,-0.47277679660291183,0.24178746675656426,-0.7223230657287543,0.31089635539573734,,,,,,,,,,,,,,,,,,,,,,,False
SKYQ,2024-10-10,local,XNAS,Sky Quarry Inc.,CS,6.0,19999998.0,4955,Hazardous Waste Management,,43.92,32.88,2026-05-07,3.97,394,False,6.32,4.48,0.031630170316301776,-0.5547445255474452,-0.7177615571776157,-0.8394160583941606,-0.8759124087591241,2024-10-10,-0.9096083788706739,0.26981757589432953,-0.6666666666666667,0.03828996927776718,-0.7887067395264117,0.009129883880374168,-0.8797814207650273,-0.06423897384270905,-0.907103825136612,0.14944543766163898,2024-10-11,-0.8613826815642458,0.26225887711791285,-0.4022346368715084,0.033092929362641854,-0.6564245810055866,0.004503260982090529,-0.7779329608938548,-0.07241450705683428,-0.8592178770949721,0.14767590324027724,2024-10-17,-0.8829599056603774,0.25625482956984635,-0.5518867924528302,0.005838413325319758,-0.7099056603773586,0.03554563406885891,-0.8139150943396226,-0.09461663947797716,-0.8976415094339623,0.1527260238688073,2024-11-08,-0.7288251366120219,0.22298935120948182,-0.4426229508196722,0.007706581520921185,-0.4426229508196722,0.008642738929102833,-0.5802732240437158,-0.017720122369146996,-0.7868852459016393,0.1424129457195873,2025-01-13,-0.572198275862069,0.25832917662842503,-0.1206896551724137,0.03778874765647844,-0.43103448275862066,-0.07270506888663375,-0.4662068965517241,0.07366827774815543,-0.6743103448275862,0.18743012435714412,2025-04-14,-0.24810606060606055,0.35698916753227494,0.16378787878787882,0.0899057723697878,-0.06181818181818188,0.1578498293515358,-0.2272727272727273,0.22835361329574133,0.8598484848484849,0.3014913191868229,,,,,,,,,,,,,,,,,,,,,,,False
CAMP,2024-10-11,local,XNAS,CAMP4 Therapeutics Corp.,CS,11.0,75020000.0,2834,Pharmaceutical Preparations,,11.16,10.72,2026-05-07,4.34,393,False,0.014545454545454639,-0.025454545454545396,0.026119402985074647,-0.019589552238806096,-0.6511194029850746,-0.8274253731343284,-0.6791044776119404,2024-10-11,-0.6111111111111112,0.26225887711791285,-0.05824372759856633,0.033092929362641854,-0.6648745519713262,0.004503260982090529,-0.8342293906810035,-0.07241450705683428,-0.6917562724014337,0.14767590324027724,2024-10-14,-0.5548717948717949,0.2520194414019714,0.20410256410256422,0.021529299014238612,-0.5476923076923077,0.014478368017524446,-0.8338461538461539,-0.10039019715224551,-0.681025641025641,0.13061336254107325,2024-10-18,-0.6054545454545455,0.25144118099864854,-0.38,0.0060897381070492695,-0.4727272727272728,0.03737662293231159,-0.8200000000000001,-0.08411023110214011,-0.6972727272727273,0.14233907524931988,2024-11-11,-0.5870599429115129,0.22182510521744958,-0.19314938154138905,0.014530028726033928,-0.5699333967649858,0.018321197140757528,-0.8001902949571836,-0.013861981428285097,-0.5937202664129401,0.12238626494755822,2025-01-14,0.160427807486631,0.25660007901200643,0.20855614973262004,0.04730414469503086,-0.5053475935828877,-0.0765729401054639,-0.5561497326203209,0.07875435854274371,0.5454545454545454,0.18902763702571312,2025-04-15,1.345945945945946,0.3608005803463479,0.1351351351351351,0.09830546306802335,-0.10270270270270276,0.16820743661762227,0.8594594594594593,0.2372723721656962,1.427027027027027,0.3209203697847882,,,,,,,,,,,,,,,,,,,,,,,False
STFS,2024-10-11,local,XNAS,Star Fashion Culture Holdings Ltd,CS,4.0,8600000.0,7310,Services-Advertising,,150.0,130.4,2026-05-07,8.0,392,False,36.5,31.6,0.12269938650306744,0.16564417177914104,3.447852760736196,-0.6809815950920246,-0.9394171779141104,2024-10-11,-0.9466666666666667,0.26225887711791285,0.01333333333333342,0.033092929362641854,2.8666666666666667,0.004503260982090529,-0.7226666666666667,-0.07241450705683428,-0.9473333333333334,0.14767590324027724,2024-10-14,-0.9404761904761905,0.2520194414019714,0.14583333333333326,0.021529299014238612,3.229166666666666,0.014478368017524446,-0.6964285714285714,-0.10039019715224551,-0.9466666666666667,0.13061336254107325,2024-10-18,-0.9453551912568307,0.25144118099864854,0.16393442622950816,0.0060897381070492695,-0.278688524590164,0.03737662293231159,-0.6846994535519126,-0.08411023110214011,-0.9462841530054645,0.14233907524931988,2024-11-11,-0.9473684210526316,0.22182510521744958,0.48684210526315796,0.014530028726033928,-0.7718947368421053,0.018321197140757528,-0.668421052631579,-0.013861981428285097,-0.9563421052631579,0.12238626494755822,2025-01-14,-0.9862068965517241,0.25660007901200643,-0.9402206896551725,0.04730414469503086,-0.9282758620689655,-0.0765729401054639,-0.8944827586206896,0.07875435854274371,-0.991951724137931,0.18902763702571312,2025-04-15,-0.8076923076923077,0.3608005803463479,0.21153846153846145,0.09830546306802335,0.47115384615384626,0.16820743661762227,-0.8100961538461539,0.2372723721656962,-0.9036057692307693,0.3209203697847882,,,,,,,,,,,,,,,,,,,,,,,False
UPB,2024-10-11,local,XNAS,Upstream Bio Inc.,CS,17.0,225000000.0,2834,Pharmaceutical Preparations,,21.5,22.0,2026-05-07,8.985,393,False,0.2647058823529411,0.2941176470588236,0.17636363636363628,0.21818181818181825,-0.49045454545454537,-0.6468181818181818,-0.014090909090909043,2024-10-11,-0.5820930232558139,0.26225887711791285,0.24651162790697678,0.033092929362641854,-0.4786046511627906,0.004503260982090529,-0.6386046511627907,-0.07241450705683428,0.008837209302325677,0.14767590324027724,2024-10-14,-0.6156971770744226,0.2520194414019714,0.12831479897348164,0.021529299014238612,-0.48674080410607357,0.014478368017524446,-0.6398631308810949,-0.10039019715224551,-0.04704875962360988,0.13061336254107325,2024-10-18,-0.652820710973725,0.25144118099864854,-0.08153013910355489,0.0060897381070492695,-0.5838485316846986,0.03737662293231159,-0.6595826893353941,-0.08411023110214011,-0.14412673879443583,0.14233907524931988,2024-11-11,-0.6647388059701493,0.22182510521744958,-0.19701492537313436,0.014530028726033928,-0.7264925373134328,0.018321197140757528,-0.6723880597014926,-0.013861981428285097,-0.12910447761194033,0.12238626494755822,2025-01-14,-0.19848349687778777,0.25660007901200643,-0.3461195361284568,0.04730414469503086,-0.3068688670829617,-0.0765729401054639,-0.015165031222123204,0.07875435854274371,1.7564674397859052,0.18902763702571312,2025-04-15,0.1563706563706564,0.3608005803463479,0.12998712998713002,0.09830546306802335,0.4208494208494209,0.16820743661762227,1.791505791505792,0.2372723721656962,0.2857142857142858,0.3209203697847882,,,,,,,,,,,,,,,,,,,,,,,False
CBLL,2024-10-11,local,XNAS,Ceribell Inc.,CS,17.0,180303020.0,3845,Electromedical & Electrotherapeutic Apparatus,,23.26,25.0,2026-05-07,20.38,393,False,0.3682352941176472,0.47058823529411775,0.06679999999999997,0.15599999999999992,-0.23640000000000005,-0.4172,-0.4942,2024-10-11,-0.12381771281169396,0.26225887711791285,0.24247635425623382,0.033092929362641854,-0.17927773000859848,0.004503260982090529,-0.3736027515047292,-0.07241450705683428,-0.45636285468615656,0.14767590324027724,2024-10-14,-0.20078431372549022,0.2520194414019714,0.13137254901960782,0.021529299014238612,-0.2145098039215686,0.014478368017524446,-0.43176470588235294,-0.10039019715224551,-0.49058823529411766,0.13061336254107325,2024-10-18,-0.23584551931008635,0.25144118099864854,-0.06261717285339341,0.0060897381070492695,-0.1286089238845145,0.03737662293231159,-0.43457067866516685,-0.08411023110214011,-0.4979377577802775,0.14233907524931988,2024-11-11,-0.29480968858131484,0.22182510521744958,0.02456747404844295,0.014530028726033928,-0.24221453287197237,0.018321197140757528,-0.39134948096885813,-0.013861981428285097,-0.5678200692041522,0.12238626494755822,2025-01-14,0.06757464641173394,0.25660007901200643,0.14719748559455215,0.04730414469503086,-0.2367731796752226,-0.0765729401054639,-0.1817705605028811,0.07875435854274371,0.19643792561550555,0.18902763702571312,2025-04-15,0.39876458476321197,0.3608005803463479,0.20727522306108437,0.09830546306802335,0.07206588881262865,0.16820743661762227,-0.13212079615648598,0.2372723721656962,0.4543582704186686,0.3209203697847882,,,,,,,,,,,,,,,,,,,,,,,False
PTLE,2024-10-15,local,XNAS,PTL Ltd.,CS,4.0,5000000.0,5172,Wholesale-Petroleum & Petroleum Products (No Bulk Stations),,340.0,325.6,2026-05-07,5.61,390,False,84.0,80.4,0.027027027027026973,-0.29484029484029495,-0.26781326781326786,-0.7051597051597052,-0.9603685503685504,2024-10-16,-0.9835,0.2563626996393613,-0.3247058823529412,0.01897647260862101,-0.2988235294117647,0.026240769362871452,-0.7176470588235294,-0.11749957066804051,-0.9620470588235294,0.15284217757169838,2024-10-17,-0.9830615942028985,0.25625482956984635,-0.21497584541062797,0.005838413325319758,-0.4130434782608695,0.03554563406885891,-0.7173913043478262,-0.09461663947797716,-0.9607487922705314,0.1527260238688073,2024-10-23,-0.9832236842105263,0.2657312410249313,0.0,0.027128497032820498,-0.3875598086124401,0.03699025934704747,-0.6746411483253588,-0.04695582968563472,-0.9610047846889952,0.18555684354400603,2024-11-14,-0.9755662020905923,0.23296536614140062,2.0313588850174216,0.022651049127833334,-0.524390243902439,0.032999073059745365,-0.5017421602787456,-0.0008426729586247239,-0.9317421602787457,0.1124631330580601,2025-01-17,-0.9764681208053692,0.22423775896114329,-0.5419463087248322,0.025686937313832203,-0.5973154362416108,-0.14006492854513208,-0.9211409395973155,0.05234445597242199,-0.9639261744966443,0.14695940292513132,2025-04-21,-0.9415625,0.4236397602553126,0.19166666666666665,0.15367400949638044,-0.8041666666666667,0.2237487351132561,-0.8655833333333334,0.3063361095975714,-0.9311458333333333,0.38400015567836854,,,,,,,,,,,,,,,,,,,,,,,False
SFHG,2024-10-15,local,XNAS,Samfine Creation Holdings Group Ltd.,CS,4.0,9200000.0,2750,Commercial Printing,,24.95,26.5,2026-05-07,2.5,391,False,5.2375,5.625,0.8396226415094339,1.490566037735849,-0.7962264150943397,-0.8744905660377358,-0.8850943396226415,2024-10-15,-0.8997995991983968,0.26182345027424203,1.6452905811623246,0.03002863154989832,-0.7835671342685371,0.02045603504777671,-0.8666933867735471,-0.09205215771499531,-0.8779559118236473,0.14593466487288276,2024-10-16,-0.9216300940438872,0.2563626996393613,1.2711598746081507,0.01897647260862101,-0.8338557993730408,0.026240769362871452,-0.890282131661442,-0.11749957066804051,-0.9059561128526645,0.15284217757169838,2024-10-22,-0.9487179487179487,0.2541658095042172,0.2235897435897436,0.012308852773777579,-0.9065641025641026,0.042258108756771495,-0.9321641025641025,-0.056024137694575926,-0.938,0.1610265377494342,2024-11-13,-0.9621212121212122,0.22503725782414308,-0.9113636363636364,0.011755052830757284,-0.9348333333333333,0.02394547798857971,-0.9331666666666667,-0.0039183509435858355,-0.9651515151515152,0.11467037291314308,2025-01-16,-0.5370370370370371,0.23652897031978926,-0.20351851851851854,0.033550807923737436,-0.3840740740740741,-0.11025285646677041,-0.17638888888888893,0.0627577580961396,-0.34259259259259267,0.14525725103103238,2025-04-17,-0.24834636199639204,0.38975323417108343,0.3262176788935658,0.130012727721738,0.33719182200841846,0.19444919359434665,-0.08448586891160559,0.2621150814004294,-0.2693926638604931,0.3375125852472409,,,,,,,,,,,,,,,,,,,,,,,False
SPHL,2024-10-16,local,XNAS,Springview Holdings Ltd,CS,4.0,6000000.0,1520,General Bldg Contractors - Residential Bldgs,,40.0,34.0,2026-05-07,2.68,389,False,9.0,7.5,0.03035294117647047,0.051764705882352935,-0.3905882352941177,-0.8977882352941177,-0.8738117647058823,2024-10-17,-0.933,0.25625482956984635,-0.1060000000000001,0.005838413325319758,-0.482,0.03554563406885891,-0.91312,-0.09461663947797716,-0.89274,0.1527260238688073,2024-10-18,-0.9194711538461539,0.25144118099864854,0.05769230769230771,0.0060897381070492695,-0.45432692307692313,0.03737662293231159,-0.8877403846153846,-0.08411023110214011,-0.8773798076923077,0.14233907524931988,2024-10-24,-0.9234985156428408,0.2629997928319867,0.08243891299383432,0.02808852979766585,-0.447362411509477,0.04364339479317714,-0.892669559260105,-0.043021890753400904,-0.8464261246860014,0.18614045991298922,2024-11-15,-0.9250559284116331,0.24896286811779778,0.31767337807606255,0.031651728553137026,-0.40492170022371354,0.04204865556978232,-0.8838926174496644,-0.004933845497225753,-0.9087248322147651,0.13125053350405458,2025-01-21,-0.8706563706563706,0.21313323936655348,0.027027027027027195,0.012154879363236892,-0.8322779922779923,-0.1256943868667606,-0.784942084942085,0.05167067407346004,-0.665057915057915,0.14249233065251654,2025-04-22,-0.22882136279926335,0.38753911806543395,0.19475138121546953,0.10547178757705078,0.2822283609576428,0.2028639165481272,0.23457642725598515,0.2731910858226647,-0.2575966850828729,0.343669985775249,,,,,,,,,,,,,,,,,,,,,,,False
ORIS,2024-10-17,local,XNAS,Oriental Rise Holdings Ltd.,CS,4.0,7000000.0,0100,Agricultural Production-Crops,,102.0,120.0,2026-05-07,0.4385,389,False,24.5,29.0,0.18666666666666676,0.004999999999999893,-0.7466666666666667,-0.8589166666666667,-0.9765,2024-10-17,-0.9957009803921568,0.25625482956984635,0.1823529411764706,0.005838413325319758,-0.7019607843137254,0.03554563406885891,-0.8340196078431372,-0.09461663947797716,-0.9723529411764706,0.1527260238688073,2024-10-18,-0.9971709677419355,0.25144118099864854,-0.2090322580645162,0.0060897381070492695,-0.8141935483870968,0.03737662293231159,-0.8864516129032258,-0.08411023110214011,-0.981225806451613,0.14233907524931988,2024-10-24,-0.9969206460674157,0.2629997928319867,-0.1362359550561798,0.02808852979766585,-0.803370786516854,0.04364339479317714,-0.8756601123595505,-0.043021890753400904,-0.9807303370786516,0.18614045991298922,2024-11-15,-0.9963640132669983,0.24896286811779778,-0.75787728026534,0.031651728553137026,-0.8175787728026533,0.04204865556978232,-0.8590547263681592,-0.004933845497225753,-0.9792703150912107,0.13125053350405458,2025-01-21,-0.9855756578947369,0.21313323936655348,-0.2763157894736842,0.012154879363236892,-0.4430921052631579,-0.1256943868667606,-0.8855263157894737,0.05167067407346004,-0.9490131578947368,0.14249233065251654,2025-04-22,-0.9740992321323095,0.38753911806543395,0.0040165386887183185,0.10547178757705078,-0.7944477259303012,0.2028639165481272,-0.8334317779090372,0.2731910858226647,-0.9746603662138216,0.343669985775249,,,,,,,,,,,,,,,,,,,,,,,False
SAG,2024-10-18,api,XNAS,SAG Holdings Ltd.,CS,8.0,7000000.0,,,,6.01,6.36,2025-04-25,1.01,126,True,-0.24875000000000003,-0.20499999999999996,-0.3584905660377359,-0.5770440251572327,-0.60062893081761,,,2024-10-23,-0.8319467554076538,-0.04731915777089568,-0.5524126455906821,0.027128497032820498,-0.5773710482529117,0.03699025934704747,-0.8319467554076538,-0.04731915777089568,-0.8319467554076538,-0.04731915777089568,2024-10-24,-0.815018315018315,-0.04937504316000285,-0.4981684981684982,0.02808852979766585,-0.5329670329670331,0.04364339479317714,-0.815018315018315,-0.04937504316000285,-0.815018315018315,-0.04937504316000285,2024-10-30,-0.7524509803921569,-0.05063705798175899,-0.31862745098039225,0.03886139894139751,-0.4362745098039216,0.030620161721349515,-0.7524509803921569,-0.05063705798175899,-0.7524509803921569,-0.05063705798175899,2024-11-21,-0.6245353159851301,-0.07248134485488567,0.02230483271375472,0.001718126231745165,-0.28624535315985133,0.0014654606094295364,-0.6245353159851301,-0.07248134485488567,-0.6245353159851301,-0.07248134485488567,2025-01-27,-0.6023622047244095,-0.08130203380215895,-0.2440944881889764,-0.008058461384453763,-0.6023622047244095,-0.08130203380215895,-0.6023622047244095,-0.08130203380215895,-0.6023622047244095,-0.08130203380215895,,,,,,,,,,,,,True,True,True,True,True,,True,True,True,True,True,True,,,,,,,,,,False
LBGJ,2024-10-22,local,XNAS,Li Bang International Corp Inc,CS,4.0,6080000.0,3580,Refrigeration & Service Industry Machinery,,470.0,410.0,2026-05-07,0.9482,384,False,116.5,101.5,0.051219512195122,-0.15119512195121954,-0.35121951219512193,-0.6634146341463414,-0.8465365853658536,2024-10-23,-0.9979825531914893,0.2657312410249313,-0.25955319148936173,0.027128497032820498,-0.4340425531914893,0.03699025934704747,-0.7063829787234043,-0.04695582968563472,-0.866127659574468,0.1887056869496011,2024-10-24,-0.9975872773536896,0.2629997928319867,-0.058549618320610675,0.02808852979766585,-0.3155216284987278,0.04364339479317714,-0.6641221374045801,-0.043021890753400904,-0.8295165394402035,0.18671017194945105,2024-10-30,-0.9978,0.26132308063654075,-0.26450116009280744,0.03886139894139751,-0.4895591647331786,0.030620161721349515,-0.642691415313225,-0.028447785383010626,-0.8436194895591647,0.16418682436509724,2024-11-21,-0.9972753656504123,0.23230077315680453,-0.22703370592799055,0.001718126231745165,-0.5919657481106865,0.0014654606094295364,-0.5862187868164708,-0.006097663685212362,-0.7985977414442114,0.14487846783566627,2025-01-27,-0.9964353383458646,0.22058161069122595,-0.46616541353383456,-0.008058461384453763,-0.48120300751879697,-0.08095166591587832,-0.515,0.05854480537898121,-0.6992481203007519,0.1579491799723043,2025-04-28,-0.9931289855072464,0.3280929472633203,0.04347826086956519,0.07116274847962223,-0.06514492753623191,0.15178360715258243,-0.5440579710144927,0.24727239720432048,-0.9935862318840579,0.30463828628483247,,,,,,,,,,,,,,,,,,,,,,,False
HUHU,2024-10-22,local,XNAS,HUHUTECH International Group Inc,CS,4.0,4200000.0,3360,Nonferrous Foundries (Castings),,4.0,4.11,2026-05-07,10.16,384,False,0.0,0.02750000000000008,0.07055961070559613,-0.02676399026763998,0.06569343065693412,0.15085158150851585,0.4768856447688563,2024-10-22,1.54,0.2541658095042172,0.0,0.012308852773777579,0.09499999999999997,0.042258108756771495,0.1825000000000001,-0.056024137694575926,0.5175000000000001,0.1610265377494342,2024-10-23,1.5210918114143919,0.2657312410249313,0.02977667493796532,0.027128497032820498,0.017369727047146233,0.03699025934704747,0.2406947890818858,-0.04695582968563472,0.49995037220843663,0.18555684354400603,2024-10-29,1.309090909090909,0.2575072623201611,-0.054545454545454564,0.02932430341887704,-0.025000000000000022,0.034463791532736376,0.22499999999999987,-0.02580057411004344,0.4431818181818179,0.17238771335751246,2024-11-20,1.54,0.23891617273497046,0.125,0.0011007620660457018,0.014999999999999902,0.0063336155800168825,0.21999999999999997,0.0011007620660457018,1.6225,0.13248094834885693,2025-01-24,1.3196347031963471,0.20331595308979056,-0.07305936073059371,-0.022583351152195008,0.07990867579908678,-0.09429741599092067,0.4063926940639271,0.04765037748573131,0.7237442922374429,0.14383933417767314,2025-04-25,1.1479915433403804,0.3285994479151533,0.031712473572938604,0.07356893796309749,0.3023255813953487,0.1567267180008718,0.2832980972515855,0.22993244224901943,1.0782241014799152,0.30513584192939125,,,,,,,,,,,,,,,,,,,,,,,False
