ticker,ld,pop,size,delisted,n_bars,e0_ret_252,e0_spy_252,e126_ret_252,e126_spy_252,dipped,days_to_dip,entry_ord,entry_px,ret_end,spy_end,last_ord,ret_1y,spy_1y
IZM,2023-03-15,0.0,6000000.0,False,790,1.2200000000000002,0.3092076537819441,-0.7350332594235033,0.249672506050312,True,0.0,738594.0,3.31,-0.8841993957703927,0.8789777834852961,739743.0,1.6827794561933538,0.30920765378194415
OMH,2023-03-17,8.5,15100000.0,False,786,-0.7420263157894736,0.3089728482964375,-0.7480213903743316,0.2956587167677504,True,580.0,739176.0,3.86,-0.7642487046632125,0.25625482956984635,739743.0,-0.6917098445595855,0.1527260238688073
BANL,2023-03-23,0.0524999999999999,13300000.0,False,784,-0.7505938242280285,0.322301645849762,-0.52703125,0.3274315720990752,True,40.0,738642.0,3.19,-0.8447021943573667,0.7805631951712222,739743.0,-0.6865203761755485,0.2291479056635919
HLP,2023-03-28,0.1,8250000.0,False,777,-0.7250000000000001,0.3011910101161112,0.0896551724137932,0.3389027606001913,True,1.0,738608.0,3.5,-0.7597142857142858,0.8228434743608912,739743.0,-0.6542857142857144,0.30119101011611127
ZJYL,2023-03-28,0.0,8000000.0,False,781,8.6,0.3221786932895236,1.950990615224192,0.3414158959673257,True,0.0,738607.0,7.95,-0.7232704402515724,0.8490585113105018,739743.0,8.660377358490566,0.32217869328952364
MGIH,2023-03-30,0.0,5000000.0,False,775,-0.65625,0.2684120381698067,-0.0390021980268875,0.3491088036542582,True,5.0,738614.0,3.21,-0.5420560747663552,0.7900171274773675,739743.0,-0.5716510903426791,0.26841203816980674
SFWL,2023-03-31,0.0249999999999999,9600000.0,False,769,-0.5707317073170731,0.2687121360171975,-0.878690036900369,0.3311025833021339,True,6.0,738616.0,3.95,-0.7768354430379747,0.7878299120234606,739743.0,-0.5367088607594936,0.2690371456500489
ISPR,2023-04-04,0.2185714285714284,18900000.0,False,776,-0.3177022274325908,0.2684120381698067,-0.3184296619411123,0.3491088036542582,True,1.0,738615.0,7.0,-0.7357142857142858,0.7946277443885688,739743.0,-0.1628571428571428,0.2723414693977677
GDTC,2023-04-12,0.0,9649476.0,False,761,-0.47,0.2206114087614246,-0.141643059490085,0.3422314911366007,True,2.0,738624.0,4.0,-0.8192,0.7735702683701424,739743.0,-0.47,0.2206114087614246
KVUE,2023-05-04,0.1604545454545454,3801876320.0,False,755,-0.2526439482961223,0.2750203618234321,0.1981279251170045,0.3228322692977363,True,126.0,738770.0,20.99,-0.15578847070033353,0.6445913137307797,739743.0,0.10528823249166264,0.22832928693462828
OBK,2023-05-22,-0.2028166696200051,123629984.0,False,743,0.1497971300394049,0.265151153350208,0.045083735686048,0.2999735822472702,True,0.0,738662.0,28.819570541381836,0.609600685120308,0.7469315631118967,739743.0,0.0813613457001785,0.265151153350208
EQBK,2023-05-23,-0.0411101064457747,43650000.0,False,742,0.4930705917952624,0.2701345118211018,0.8523076613451002,0.3097491561321066,True,0.0,738663.0,22.382896423339844,1.0382603141144964,0.7667173802796496,739743.0,0.43918066543026013,0.2701345118211018
ATMU,2023-05-26,0.1002791161988754,275425975.5,False,739,0.3705584836002056,0.2527025096433164,1.0356164569781745,0.3215621562156214,True,21.0,738687.0,19.32672882080078,1.834325098798236,0.6648385408369935,739743.0,0.4508195782950608,0.24818514894294874
COE,2023-05-26,-0.6789473734403911,45600000.0,False,739,0.1540983724453155,0.2527025096433164,0.940000025431315,0.3215621562156214,True,0.0,738666.0,6.28000020980835,2.757961718633436,0.7419400923853516,739743.0,0.12101906475380053,0.2527025096433164
STEL,2023-06-12,-0.0894111168180734,62400000.0,False,729,-0.0985132374923956,0.2479310265335761,0.2113460630340597,0.3149338701647293,True,0.0,738683.0,23.83470916748047,0.5681000991337242,0.6864842435279743,739743.0,-0.10454206589303738,0.24793102653357613
CAVA,2023-06-15,0.9090909090909092,317777768.0,False,726,1.2366667247953869,0.2359918662449163,2.1213688884664945,0.285572033898305,False,,,,,,,,
BOF,2023-06-16,-0.0516666666666666,7140000.0,False,725,-0.7328646748681898,0.2481851489429487,0.3308270676691729,0.2874491339455014,True,0.0,738687.0,4.43,-0.21218961625282162,0.6648385408369935,739743.0,-0.6568848758465011,0.24818514894294874
GENK,2023-06-27,0.5250000000000001,43200000.0,False,718,-0.5049180327868852,0.246826160685641,0.009549795361528,0.2486831336173427,True,87.0,738785.0,11.64,-0.8041237113402062,0.6998466471490312,739743.0,-0.3041237113402062,0.32743157209907525
SVV,2023-06-29,0.3761111365424261,401249988.0,False,717,-0.5119095708858368,0.2447391244807595,-0.4347581663321654,0.2339934547285391,True,95.0,738795.0,17.40999984741211,-0.5284319293450574,0.7118588543616624,739743.0,-0.4089603646158232,0.33110258330213393
FIHL,2023-06-29,-0.1244746472694042,210000000.0,False,717,0.270588618032052,0.2447391244807595,0.4197435421411992,0.2339934547285391,True,0.0,738700.0,12.070219039916992,0.7304311082758623,0.6697402656685079,739743.0,0.29028774210206865,0.24473912448075952
KGS,2023-06-29,-0.1590388450474114,256000000.0,False,717,0.8350597461253828,0.2447391244807595,1.1546740522510062,0.2339934547285391,True,0.0,738700.0,13.576441764831543,4.141366869507867,0.6697402656685079,739743.0,0.8186962271733405,0.24473912448075952
VTMX,2023-06-30,-0.0311852043434429,387500000.0,False,716,-0.059556111153602,0.2386012408347433,-0.3395216924105368,0.2329441464184285,True,0.0,738701.0,30.23973846435547,0.18155782280830257,0.6504906937394248,739743.0,-0.06597755111978232,0.23860124083474332
APGE,2023-07-13,0.2647058823529411,300050000.0,False,707,1.3293023255813954,0.2572560541310542,0.2663536776212833,0.2435987538417965,True,102.0,738816.0,15.665,4.30386849664858,0.7399928647877276,739743.0,2.283115225023939,0.3746937804733024
SGMT,2023-07-14,-0.03125,85000000.0,False,707,-0.7645161290322581,0.2572560541310542,-0.4767879548306147,0.2435987538417965,True,0.0,738715.0,15.95,-0.5210031347962383,0.6283386752136755,739743.0,-0.7711598746081505,0.25725605413105423
ODD,2023-07-18,0.4028571428571428,423684135.0,False,704,-0.1828920570264767,0.2062267923450442,0.0570021111893033,0.2656886202409436,True,59.0,738778.0,33.55,-0.5561847988077495,0.6503417627286878,739743.0,0.05096870342771975,0.270206862324889
PRZO,2023-07-27,0.0224999999999999,7800000.0,False,698,-0.8400488997555012,0.2039427157001414,1.1688311688311686,0.2345580240835332,True,0.0,738728.0,3.6,-0.8188888888888889,0.6168228429985856,739743.0,-0.8182777777777778,0.20394271570014144
MIRA,2023-08-02,0.0,8925000.0,False,693,-0.7,0.1527047500222798,0.2903225806451612,0.2224492686183665,True,2.0,738736.0,6.01,-0.8336106489184691,0.6373769024171889,739743.0,-0.6206322795341098,0.16864368845120858
NRXS,2023-08-09,0.0500000317891438,6592002.0,False,689,-0.5063492379461247,0.1957150869321369,-0.0288066542133026,0.2145064205457463,True,0.0,738741.0,6.0,0.46666669845581055,0.6412338754907461,739743.0,-0.4816666841506958,0.1957150869321369
NWGL,2023-09-11,0.4444444444444444,6750000.0,False,666,-0.8876923047579252,0.253649348610893,-0.8842975262792437,0.0991492083179905,True,2.0,738776.0,7.800000190734863,-0.8843589759029736,0.6384403484804373,739743.0,-0.8128205125070105,0.2586728180779825
SPPL,2023-09-13,6.466666666666667,8410500.0,False,656,-0.9214285714285716,0.2605316790217464,-0.4949494949494949,0.1125868089614312,True,215.0,738991.0,4.9904,-0.462968900288554,0.45010901883052545,739743.0,-0.3307149727476756,0.04194251734390475
ARM,2023-09-14,0.0999999700808058,5227500000.0,False,664,1.467023131209678,0.249672506050312,-0.071355418378278,0.1125868089614312,True,29.0,738806.0,50.779998779296875,3.2006696078449046,0.6952380952380952,739743.0,1.9671130718966032,0.34348279457768505
NMRA,2023-09-15,-0.0294117647058823,250070000.0,False,663,-0.289090909090909,0.270206862324889,-0.9180790960451978,0.1025990991869285,True,0.0,738778.0,16.25,-0.8806153846153846,0.6503417627286878,739743.0,-0.2781538461538461,0.270206862324889
SRBK,2023-09-18,0.0,90551720.0,False,658,0.0869999999999999,0.302612978247982,0.2829989440337908,0.0861312750186742,True,2.0,738783.0,9.28,0.9892241379310347,0.6680651192484839,739743.0,0.17133620689655182,0.30261297824798206
CART,2023-09-19,0.3999999999999999,660000000.0,False,661,-0.004047619047619,0.289621682665161,0.0743172268907563,0.1031090273240846,True,3.0,738785.0,30.0,0.2663333333333333,0.6998466471490312,739743.0,0.33599999999999985,0.32743157209907525
KVYO,2023-09-20,0.2250000000000001,345200000.0,False,660,-0.0737414716863308,0.2956587167677504,0.2746844644332942,0.1021815326272241,True,29.0,738812.0,30.0,-0.47433331807454426,0.7155922425720518,739743.0,0.26699994405110683,0.3686419810988908
TURB,2023-09-20,0.3779999732971191,5000000.0,False,658,-0.8049346868034518,0.3274315720990752,0.9655172732724028,0.0909370731613476,True,5.0,738788.0,3.119999885559082,-0.5224358768623014,0.6926102447827496,739743.0,-0.5737179193270971,0.3188653926241265
MDBH,2023-09-21,0.3333333333333332,19999992.0,False,650,-0.52811875,0.3242623026819033,-0.3704091816367264,0.0659734878278051,True,1.0,738785.0,10.51,-0.6589343482397716,0.6998466471490312,739743.0,-0.28163653663177923,0.3245039267623959
DASH,2023-09-27,-0.2652941176470588,3366000000.0,False,655,0.8979183346677342,0.3414158959673257,0.3245715945396457,0.0723543355253097,True,0.0,738790.0,78.15,1.1925783749200254,0.7172433219097696,739743.0,0.8199616122840689,0.3414158959673257
MSS,2023-09-29,9.0,10000000.0,False,649,-0.6475,0.3376996654572868,-0.2444444444444444,0.0577438448339022,True,784.0,739576.0,3.74,-0.6737967914438503,0.11008603553707741,739743.0,,
BQ,2023-10-05,2.3,70000000.0,False,649,-0.784848487738407,0.3376996654572868,-0.2199170422088916,0.0577438448339022,True,68.0,738866.0,10.0,-0.9189999997615814,0.5761375387797312,739743.0,-0.6599999904632569,0.30198638400551525
PMEC,2023-10-06,0.0,12200000.0,False,646,-0.8125,0.32602191125023,0.1244137931034483,0.0406717498310975,True,4.0,738803.0,1.48,-0.5027702702702703,0.6838059289265328,739743.0,-0.4932432432432432,0.32602191125023006
BIRK,2023-10-11,-0.108695652173913,1580645136.0,False,645,0.2200000111649676,0.328367445165135,0.1006275146151756,0.0524450882894169,True,0.0,738804.0,40.20000076293945,-0.028855717049675267,0.676743599734134,739743.0,0.24427859473767266,0.32836744516513505
WBUY,2023-10-19,0.9375,15200000.0,True,319,-0.9828645161290324,0.3686419810988908,-0.6335311572700297,0.2099353521605989,True,1.0,738813.0,3.15,-0.9607936507936508,0.4351985945252963,739279.0,-0.9552698412698413,0.3848674058070798
ABVX,2023-10-20,3.2885321354925174e-08,216913736.0,False,638,-0.0948276159737812,0.3848674058070798,-0.5687263366548581,0.0889961237243888,True,0.0,738813.0,8.300000190734863,14.018072127880599,0.7368533510600415,739743.0,0.2650602118926402,0.3848674058070798
ATGL,2023-10-31,0.0,15000000.0,False,589,1.1974999999999998,0.3624321545561053,6.689873417721519,0.1174606946259555,True,132.0,738956.0,3.9,4.128205128205129,0.4309353362281423,739743.0,6.541025641025641,0.10931815514610954
LXEO,2023-11-03,-0.1363636363636363,100000010.0,False,628,-0.1547368421052631,0.3267536291899602,-0.7997021593447505,0.0911446249033256,True,0.0,738827.0,10.05,-0.4208955223880597,0.6830699151080131,739743.0,-0.20099502487562204,0.3267536291899602
HG,2023-11-10,-0.0499126593271891,225000000.0,False,623,0.1678688745420755,0.354743531547889,0.3133956958340569,0.1355080356972235,True,0.0,738834.0,14.017682075500488,1.1886642984147135,0.6604176123467997,739743.0,0.18733335578444343,0.35474353154788907
RR,2023-11-14,0.0,10500000.0,False,618,-0.886,0.3095079639735569,0.8487394957983196,0.0899457953775502,True,10.0,738848.0,4.62,-0.4199134199134199,0.6063324074785645,739743.0,-0.863030303030303,0.3119984190938334
FEBO,2023-11-30,-0.002,5000000.0,False,605,-0.5971943887775552,0.3234643115425915,-0.8867376573088093,0.1350052048831265,True,0.0,738854.0,4.44,-0.75,0.603252175056431,739743.0,-0.5472972972972974,0.3234643115425915
MYND,2023-12-13,-0.5383783804403769,144300000.0,False,601,-0.7505854655790014,0.2843508205084601,-0.6166007748698146,0.100805188583642,True,0.0,738867.0,5.78000020980835,-0.9458477539444455,0.5550973556670351,739743.0,-0.6314878828505193,0.28435082050846017
ZKH,2023-12-15,0.0,62000000.0,False,599,-0.7754838697371944,0.2874491339455014,-0.1107954172155825,0.0941858557129573,True,0.0,738869.0,15.5,-0.8070967735782746,0.5586424356051729,739743.0,-0.7754838697371944,0.2874491339455014
SDHC,2024-01-11,0.119047619047619,161538468.0,False,582,-0.0012766249636386,0.222266543500168,-0.1779064635286454,0.1184442505298024,True,174.0,739070.0,20.889999389648438,-0.38295831881593545,0.3266238711783267,739743.0,-0.04978453990257459,0.12490479817212496
SYNX,2024-01-12,-0.0024999976158142,5000000.0,False,581,0.0651629047222595,0.2435987538417965,-0.3709090839732777,0.1110363629925998,True,0.0,738897.0,3.609999895095825,-0.6675900048324344,0.5347885831768642,739743.0,0.17728535277067814,0.24359875384179652
PSBD,2024-01-18,-0.2806591384443296,89652500.0,False,578,0.0914531447957609,0.2656886202409436,-0.0482698746436679,0.1552305142170167,True,0.0,738903.0,11.78946590423584,-0.10229182607460463,0.5354489359022794,739743.0,0.09549802457517309,0.26568862024094364
SUGP,2024-01-23,9.95,5000000.0,False,573,-0.7488584474885844,0.2349995879007664,-0.7079037800687286,0.1798815029438532,False,,,,,,,,
MSDL,2024-01-24,-0.2490180263662498,103350000.0,False,574,0.1398137602392086,0.2349995879007664,0.0966605325914786,0.1798815029438532,True,0.0,738909.0,15.667017936706543,-0.03850619236271313,0.5074177862029177,739743.0,0.12932136413681006,0.23499958790076647
CGON,2024-01-25,0.5263157894736843,380000000.0,False,573,0.0444827586206897,0.2387704918032787,-0.1862715452071364,0.1653442068914847,True,434.0,739344.0,18.74,2.6915688367129142,0.3631078814980435,739743.0,2.7251867662753475,0.22828395751816655
BTSG,2024-01-25,-0.0769230769230768,693333342.0,False,572,0.9791666666666669,0.2345580240835332,0.6539847817380857,0.1602907702474485,True,1.0,738911.0,11.0,3.8127272727272725,0.5007692781094222,739743.0,1.1590909090909092,0.2345580240835332
YIBO,2024-01-25,0.0,5000000.0,False,560,-0.47,0.2494467213114755,-0.4565453675927133,0.2065932829523507,True,0.0,738910.0,2.79,-0.5913978494623656,0.4991393442622951,739743.0,-0.24014336917562717,0.2494467213114755
AVBP,2024-01-25,0.3333333333333332,174999996.0,False,572,0.2091666666666667,0.2345580240835332,-0.1000922509225091,0.1602907702474485,True,60.0,738970.0,16.96,0.6892688679245282,0.40739885727477376,739743.0,0.09492924528301883,0.09093707316134769
NCDL,2024-01-25,-0.2729747064225891,99275000.0,False,573,0.0899622536202078,0.2387704918032787,0.0607793307625394,0.1653442068914847,True,0.0,738910.0,13.122806549072266,0.036400038952752345,0.4991393442622951,739743.0,0.08996225362020782,0.2387704918032787
AS,2024-02-01,0.0307692014254057,1365000000.0,False,568,1.362686623037726,0.2300553931688571,2.62604646904524,0.1874272846687934,True,148.0,739065.0,12.569999694824219,1.9029437203162223,0.3445937253027991,739743.0,2.038186122027829,0.14034442831149252
ANRO,2024-02-02,0.375,128640000.0,False,567,-0.8090909177606755,0.2224492686183665,-0.6626240302383113,0.2220224979705438,True,10.0,738928.0,13.930000305175781,0.7279252812278012,0.4604144208887293,739743.0,-0.765972726558234,0.21717171717171713
GUTS,2024-02-02,-0.0833333333333333,109999995.0,False,567,-0.8807272727272727,0.2224492686183665,-0.5676888888888889,0.2220224979705438,True,0.0,738918.0,12.85,-0.9417821011673152,0.48012220041677645,739743.0,-0.8723735408560311,0.22244926861836656
AHR,2024-02-07,-0.0210190615565166,672000000.0,False,564,1.3387687932347991,0.214436301576147,1.5098864171781945,0.2111372844624519,True,1.0,738924.0,11.93975830078125,3.134215843391047,0.46785714285714297,739743.0,1.2301088584558917,0.2145064205457463
PMNT,2024-02-08,-0.2616666952768961,8004000.0,False,563,-0.7855530417852525,0.2145064205457463,-0.7861313783822046,0.2099476538021349,True,0.0,738924.0,5.199999809265137,-0.9526923046503546,0.46785714285714297,739743.0,-0.8173076878990646,0.2145064205457463
TBBB,2024-02-09,0.1142857142857143,589060308.0,False,562,0.4384614993364384,0.2038788459236202,-0.0325202948312753,0.2094248692032179,False,,,,,,,,
TELO,2024-02-09,0.0,7000000.0,False,562,-0.3928571428571429,0.2038788459236202,-0.6834677419354839,0.2094248692032179,True,0.0,738925.0,5.0,-0.736,0.4597150724290675,739743.0,-0.15000000000000002,0.20387884592362027
MGX,2024-02-09,-0.3166666666666666,93750000.0,False,562,-0.7668292682926829,0.2038788459236202,-0.3537414965986395,0.2094248692032179,True,0.0,738925.0,10.31,-0.8622696411251213,0.4597150724290675,739743.0,-0.7681862269641125,0.20387884592362027
UMAC,2024-02-14,0.0,5000000.0,False,559,1.7400000095367432,0.2263524692905489,4.909090994474974,0.1568336738568352,True,0.0,738930.0,3.0299999713897705,3.455445586624198,0.4671947856605667,739743.0,2.6171617629157757,0.22635246929054897
SMXT,2024-02-27,-0.125,18000000.0,False,551,-0.6685714285714286,0.1722532404758616,-0.5931034482758621,0.1486751193104922,True,122.0,739065.0,3.29,-0.8189969604863222,0.3445937253027991,739743.0,-0.6656534954407294,0.14034442831149252
RYDE,2024-03-06,-0.074999988079071,12000000.0,False,545,-0.9145945917645714,0.0996076892899175,-0.9740527192168432,0.1832572187551173,True,0.0,738951.0,4.0,-0.7175000011920929,0.43503334641035707,739743.0,-0.9209999963641167,0.09960768928991759
ALAB,2024-03-20,0.4599999999999999,712800000.0,False,534,0.4037290715372907,0.1031090273240846,3.88245279015489,0.1615293005008933,False,,,,,,,,
LOBO,2024-03-20,0.3149999999999999,5520000.0,False,534,-0.785171102661597,0.1021815326272241,-0.5529441818878529,0.163396392432908,True,1.0,738966.0,3.47,-0.8206916426512969,0.4011989810576315,739743.0,-0.6743515850144093,0.10218153262722418
RDDT,2024-03-21,0.3823529411764705,519401918.0,False,534,1.668723410748421,0.1021815326272241,2.5618861865409497,0.163396392432908,False,,,,,,,,
AUNA,2024-03-22,-0.2074999809265136,360000000.0,False,533,-0.2407991991141559,0.0907782914804229,-0.0895522194926116,0.155142450892622,True,0.0,738967.0,9.600000381469727,-0.47187500310440844,0.40345694170007884,739743.0,-0.24791671840680762,0.09077829148042293
MMA,2024-03-28,-0.05,6500000.0,False,529,-0.8324210518284848,0.0723543355253097,-0.2061856100873177,0.1697026965544998,True,0.0,738973.0,4.179999828338623,-0.8693779841537195,0.39849365346383236,739743.0,-0.8095693692573489,0.07235433552530979
BOLD,2024-03-28,-0.109375,100000000.0,False,529,-0.8982456140350877,0.0723543355253097,-0.6371681415929203,0.1697026965544998,True,0.0,738973.0,14.25,-0.8926315789473684,0.39849365346383236,739743.0,-0.8982456140350877,0.07235433552530979
MAMO,2024-04-02,-0.1999999999999999,5850000.0,False,525,-0.3055555555555556,-0.026153994410716,-0.195054945054945,0.1767436952622136,True,0.0,738978.0,3.01,-0.6694684385382059,0.41000289100896214,739743.0,-0.16943521594684374,-0.026153994410716086
ZBAO,2024-04-02,0.0,6000000.0,False,527,-0.7221,0.0344030066493206,-0.7052956989247312,0.1769019731982695,True,0.0,738978.0,3.7,-0.8324054054054054,0.41000289100896214,739743.0,-0.6995675675675677,0.03440300664932061
CTNM,2024-04-05,-0.09375,110000000.0,False,524,-0.6696551724137931,-0.0422839506172838,-0.2847058823529411,0.1747530454815176,True,0.0,738981.0,15.4,-0.04999999999999993,0.41122685185185204,739743.0,-0.688961038961039,-0.04228395061728385
PACS,2024-04-11,0.0952380952380953,450000012.0,False,520,-0.5934782442839249,0.0406717498310975,-0.6675324625783152,0.1494454376616389,True,209.0,739196.0,18.09000015258789,0.8590381859838871,0.23778424472116955,739743.0,-0.309010508868802,0.15295073091499756
ULS,2024-04-12,0.199709988889849,946400000.0,False,519,0.7037012069718502,0.0524450882894169,0.4864523775119673,0.1476759032402772,False,,,,,,,,
CTRI,2024-04-18,0.1233333405994234,260400000.0,False,514,-0.2785078275679227,0.0814380933144818,0.0635005628917686,0.1423390752493198,True,71.0,739065.0,19.479999542236328,0.7248459580951188,0.3445937253027991,739743.0,0.1293634762310869,0.14034442831149252
IBTA,2024-04-18,0.1732954545454545,577341600.0,False,514,-0.5482808775820975,0.0814380933144818,-0.5110879999927329,0.1423390752493198,True,46.0,739040.0,85.7300033569336,-0.5709786849515828,0.3861720067453627,739743.0,-0.4382363471175921,0.12369024385622529
TRSG,2024-04-19,0.645,5000000.0,False,486,-0.7386018237082067,0.1200565542314682,-0.4909090909090909,0.1615922649660564,True,40.0,739035.0,3.7599,-0.6542461235671162,0.3905457033700177,739743.0,-0.5212904598526557,0.13983767653152368
NCI,2024-04-22,4.4375,9280000.0,False,512,-0.9149425287356322,0.0889961237243888,-0.5950226244343891,0.1610265377494342,True,32.0,739030.0,3.865,-0.7128072445019404,0.38164305949008503,739743.0,-0.5341526520051747,0.1143531633616619
RBRK,2024-04-25,0.2062499523162841,752000000.0,False,510,0.8326425041492247,0.1010646750357542,0.9563095102824768,0.1861404599129892,True,35.0,739036.0,30.260000228881836,1.0320555589347715,0.3998048332472304,739743.0,2.240912060576283,0.14055832998488427
MRX,2024-04-25,0.0263157894736842,292307685.0,False,510,1.2917948717948715,0.1010646750357542,0.2135188866799204,0.1861404599129892,True,0.0,739001.0,18.99,1.731964191679832,0.45316224376291125,739743.0,1.3533438651922065,0.10106467503575423
LOAR,2024-04-25,0.6071428571428572,308000000.0,False,510,1.1455556233723958,0.1010646750357542,-0.0008742312363059,0.1861404599129892,False,,,,,,,,
ZONE,2024-04-26,0.0025000572204589,5000000.0,False,509,-0.6508728438281104,0.0910986935306152,-0.2344827739293732,0.1871200607902736,True,0.0,739002.0,3.5,-0.8971428530556815,0.43943806075869674,739743.0,-0.6000000068119594,0.09109869353061528
VIK,2024-05-01,0.0895833174387614,1767549984.0,False,506,0.6367112757711797,0.1264567716141929,0.5445948626860129,0.1781521008258479,False,,,,,,,,
NNE,2024-05-08,-0.0999999999999999,10250000.0,False,501,5.991666666666667,0.1272259711131305,0.989501312335958,0.1529507309149975,True,6.0,739020.0,3.26,7.190184049079756,0.3980393280972312,739743.0,7.358895705521473,0.13550803569722358
SVCO,2024-05-08,0.1052631578947369,114000000.0,False,500,-0.7871428571428571,0.1282563974391017,-0.3017241379310345,0.1467235271402427,True,2.0,739016.0,18.91,-0.3622421998942358,0.4046156209200522,739743.0,-0.7340031729243786,0.12815835957299737
PAL,2024-05-09,0.0,229333328.0,False,500,-0.4633333333333332,0.1282563974391017,-0.2863340563991323,0.1467235271402427,True,0.0,739015.0,14.75,-0.5023728813559323,0.4065329821390806,739743.0,-0.45423728813559316,0.12825639743910178
BTOC,2024-05-14,0.0,8000000.0,False,496,-0.69,0.1367501767662291,-0.8951242829827916,0.114670372913143,True,0.0,739020.0,4.62,-0.9377705627705628,0.3980393280972312,739743.0,-0.6645021645021645,0.13675017676622914
HDL,2024-05-17,0.3803680981595092,52669212.0,False,494,-0.1722963121202256,0.1009198572049185,0.0847879442255141,0.1312505335040545,True,6.0,739029.0,18.610000610351562,-0.2702848211540433,0.3909687232626675,739743.0,0.055346520446858616,0.11746363722787323
KBDC,2024-05-22,-0.2450712364769136,99780000.0,False,491,0.0913603416247459,0.1157562945906154,0.0396685839358574,0.1324809483488569,True,0.0,739028.0,12.593093872070312,0.17319726378618228,0.3808085764976783,739743.0,0.08801266144109854,0.11575629459061543
BOW,2024-05-23,0.3529411764705883,128000004.0,False,490,0.5869565217391304,0.1174636372278732,-0.1937338747081959,0.137028989169067,False,,,,,,,,
GAUZ,2024-06-06,-0.0176470588235294,75000000.0,False,481,-0.4790419161676646,0.1280324710547482,-0.8465909090909091,0.125902482444862,True,0.0,739043.0,16.45,-0.9732522796352584,0.36838561247965895,739743.0,-0.47112462006079026,0.12803247105474824
LIF,2024-06-06,-0.037037037037037,100000008.0,False,481,1.4038461538461535,0.1280324710547482,0.4236328124999999,0.125902482444862,True,0.0,739043.0,27.0,0.6299999999999999,0.36838561247965895,739743.0,1.3148148148148149,0.12803247105474824
RAPP,2024-06-07,0.0588235294117647,136000000.0,False,480,-0.3277777777777778,0.1262266836467149,0.4012707722385142,0.1312252184070681,True,215.0,739259.0,16.69,1.3924505692031155,0.24103886410286868,739743.0,0.6177351707609346,0.17925664557498844
WAY,2024-06-07,-0.0232558139534884,967500000.0,False,480,0.9290476190476188,0.1262266836467149,-0.016817593790427,0.1312252184070681,True,0.0,739044.0,20.7,0.01497584541062813,0.3701026294104428,739743.0,0.9570048309178745,0.12622668364671497
PCSC,2024-06-11,0.006,75000000.0,False,289,0.106858846918489,0.2391288284627035,,,False,,,,,,,,
TEM,2024-06-12,0.0810810810810811,410700000.0,False,475,0.7274999999999998,0.100805188583642,0.5759756097560975,0.1112030585392493,True,5.0,739054.0,36.48,0.3560855263157896,0.33731834384425574,739743.0,0.8725328947368423,0.08633580111507189
SPMC,2024-06-14,-0.3154068076610565,80000000.0,False,475,0.010948360719537,0.100805188583642,-0.2435463721421176,0.1112030585392493,True,0.0,739051.0,14.042937278747559,-0.24225500331509076,0.34796307556243433,739743.0,-0.014325348298451446,0.10080518858364207
RECT,2024-06-21,0.0,8000000.0,False,463,0.185,0.1354823295903553,-0.7472244962442731,0.1505238649592548,True,0.0,739058.0,3.9,-0.641025641025641,0.34449488173782017,739743.0,0.2153846153846155,0.13548232959035533
WBTN,2024-06-27,0.0142857142857142,315000000.0,False,467,-0.5643192488262911,0.1305024251853206,-0.0251479289940828,0.1424651611401204,True,5.0,739069.0,20.07,-0.34180368709516684,0.3325440338063059,739743.0,-0.5336322869955157,0.13054407023551473
TBN,2024-06-27,-0.0625,75000000.0,False,467,-0.0720000372992621,0.1305024251853206,0.4271113754107365,0.1424651611401204,True,0.0,739064.0,21.75,0.632183908045977,0.33903175620023807,739743.0,-0.040000038585443654,0.13050242518532063
LSH,2024-06-28,0.1444444444444446,6750000.0,False,464,-0.829126213592233,0.1403444283114925,-0.6563706563706564,0.1481655770491252,True,0.0,739065.0,4.01,-0.8475062344139651,0.3445937253027991,739743.0,-0.7805486284289277,0.14034442831149252
ALMS,2024-06-28,-0.15625,282400000.0,False,466,-0.7570370370370371,0.1403444283114925,0.2109181141439204,0.1460647720206382,True,0.0,739065.0,13.3,0.8815789473684208,0.3445937253027991,739743.0,-0.7533834586466166,0.14034442831149252
LB,2024-06-28,0.105350909529061,319000000.0,False,466,2.551664064963993,0.1403444283114925,-0.2390896310392641,0.1460647720206382,False,,,,,,,,
QMMM,2024-07-16,-0.25,8600000.0,True,299,-0.2400000000000001,0.1552305142170167,162.9884631231974,0.0974546057540834,True,7.0,739090.0,4.0,28.85,0.19509552529885532,739520.0,-0.41000000000000003,0.1504568601249594
ARDT,2024-07-18,-0.0625,192000000.0,False,453,-0.2993333180745442,0.137878623385083,-0.3943262602264659,0.1469594029251313,True,20.0,739105.0,15.949999809265137,-0.3793103613217914,0.4105194154166507,739743.0,-0.24514105919555207,0.22608259746269233
TWFG,2024-07-18,0.2941176470588236,187000000.0,False,453,0.4645454545454546,0.137878623385083,-0.1602605863192181,0.1469594029251313,False,,,,,,,,
PDCC,2024-07-18,-0.2666185465670569,44000000.0,False,453,0.0229422848522302,0.137878623385083,-0.2107257939911146,0.1469594029251313,True,0.0,739085.0,14.264269828796387,-0.25782054641215235,0.32374335034198265,739743.0,0.051868632109641544,0.13787862338508305
PGHL,2024-07-19,0.3999999999999999,7000000.0,True,205,-0.8553571428571428,0.0662356892628843,-0.2767857142857143,-0.0316359163591635,True,5.0,739091.0,3.84,-0.7890625,0.09095948118175268,739386.0,-0.7890625,0.09095948118175268
