level,hour_bucket,n,p_beyond,p_behind,p_last,p_ambig,avg_min_to_beyond,med_min_to_beyond,avg_min_to_behind,med_min_to_behind
+1.786,ALL,79,0.25316455696202533,0.45569620253164556,0.189873417721519,0.10126582278481013,24.9,12.0,38.666666666666664,12.0
+2.00,ALL,38,0.2631578947368421,0.5526315789473685,0.13157894736842105,0.05263157894736842,39.3,6.0,25.285714285714285,6.0
-2.00,09:30-10:00,22,0.6818181818181818,0.2727272727272727,0.0,0.045454545454545456,4.6,0.0,6.0,7.5
-2.00,10:00-11:00,9,0.3333333333333333,0.6666666666666666,0.0,0.0,16.0,12.0,11.0,6.0
-2.00,11:00-12:00,15,0.13333333333333333,0.8666666666666667,0.0,0.0,15.0,15.0,9.461538461538462,6.0
-2.00,12:00-13:00,14,0.21428571428571427,0.7857142857142857,0.0,0.0,23.0,9.0,5.454545454545454,0.0
-2.00,13:00-14:00,13,0.38461538461538464,0.5384615384615384,0.0,0.07692307692307693,22.8,9.0,24.428571428571427,9.0
-2.00,14:00-15:00,26,0.3076923076923077,0.6538461538461539,0.0,0.038461538461538464,22.5,22.5,15.176470588235293,15.0
-2.00,15:00-16:00,24,0.125,0.625,0.25,0.0,10.0,3.0,8.2,3.0
-1.786,09:30-10:00,35,0.4857142857142857,0.4857142857142857,0.0,0.02857142857142857,3.8823529411764706,0.0,2.6470588235294117,0.0
-1.786,10:00-11:00,29,0.27586206896551724,0.7241379310344828,0.0,0.0,35.625,6.0,5.571428571428571,3.0
-1.786,11:00-12:00,24,0.375,0.5833333333333334,0.0,0.041666666666666664,38.666666666666664,12.0,10.5,0.0
-1.786,12:00-13:00,20,0.3,0.65,0.0,0.05,38.5,16.5,13.153846153846153,6.0
-1.786,13:00-14:00,20,0.2,0.75,0.0,0.05,18.75,15.0,12.4,6.0
-1.786,14:00-15:00,39,0.2564102564102564,0.7435897435897436,0.0,0.0,15.3,10.5,12.413793103448276,6.0
-1.786,15:00-16:00,41,0.1951219512195122,0.5853658536585366,0.21951219512195122,0.0,13.5,13.5,5.75,0.0
-1.618,09:30-10:00,52,0.46153846153846156,0.40384615384615385,0.0,0.1346153846153846,0.25,0.0,0.5714285714285714,0.0
-1.618,10:00-11:00,37,0.10810810810810811,0.8378378378378378,0.0,0.05405405405405406,11.25,12.0,2.032258064516129,0.0
-1.618,11:00-12:00,33,0.09090909090909091,0.8787878787878788,0.0,0.030303030303030304,32.0,0.0,1.8620689655172413,0.0
-1.618,12:00-13:00,28,0.35714285714285715,0.6428571428571429,0.0,0.0,15.6,7.5,6.333333333333333,0.0
-1.618,13:00-14:00,35,0.14285714285714285,0.8,0.0,0.05714285714285714,34.8,18.0,8.464285714285714,1.5
-1.618,14:00-15:00,48,0.20833333333333334,0.7291666666666666,0.020833333333333332,0.041666666666666664,6.9,6.0,7.457142857142857,3.0
-1.618,15:00-16:00,57,0.14035087719298245,0.6666666666666666,0.19298245614035087,0.0,9.375,6.0,4.026315789473684,0.0
-1.50,09:30-10:00,64,0.484375,0.375,0.0,0.140625,0.4838709677419355,0.0,1.0,0.0
-1.50,10:00-11:00,58,0.22413793103448276,0.6724137931034483,0.0,0.10344827586206896,3.6923076923076925,3.0,3.6923076923076925,0.0
-1.50,11:00-12:00,44,0.20454545454545456,0.6590909090909091,0.0,0.13636363636363635,12.333333333333334,6.0,3.7241379310344827,0.0
-1.50,12:00-13:00,33,0.21212121212121213,0.7575757575757576,0.0,0.030303030303030304,9.0,3.0,5.16,0.0
-1.50,13:00-14:00,43,0.37209302325581395,0.5813953488372093,0.0,0.046511627906976744,16.875,12.0,6.24,0.0
-1.50,14:00-15:00,52,0.3269230769230769,0.6346153846153846,0.0,0.038461538461538464,12.176470588235293,9.0,5.818181818181818,0.0
-1.50,15:00-16:00,67,0.22388059701492538,0.6716417910447762,0.08955223880597014,0.014925373134328358,6.8,6.0,2.8,0.0
-1.382,09:30-10:00,87,0.5632183908045977,0.3333333333333333,0.0,0.10344827586206896,1.7755102040816326,0.0,1.9655172413793103,0.0
-1.382,10:00-11:00,74,0.32432432432432434,0.6351351351351351,0.0,0.04054054054054054,7.375,6.0,4.851063829787234,0.0
-1.382,11:00-12:00,60,0.38333333333333336,0.55,0.0,0.06666666666666667,14.478260869565217,9.0,7.090909090909091,0.0
-1.382,12:00-13:00,39,0.5128205128205128,0.48717948717948717,0.0,0.0,17.1,15.0,8.210526315789474,0.0
-1.382,13:00-14:00,58,0.39655172413793105,0.603448275862069,0.0,0.0,17.47826086956522,12.0,11.82857142857143,6.0
-1.382,14:00-15:00,54,0.46296296296296297,0.5,0.0,0.037037037037037035,17.76,15.0,6.666666666666667,3.0
-1.382,15:00-16:00,88,0.29545454545454547,0.5113636363636364,0.14772727272727273,0.045454545454545456,8.538461538461538,6.0,3.4,0.0
-1.236,09:30-10:00,134,0.6492537313432836,0.3283582089552239,0.0,0.022388059701492536,4.0,0.0,9.613636363636363,6.0
-1.236,10:00-11:00,111,0.5315315315315315,0.45045045045045046,0.0,0.018018018018018018,25.220338983050848,9.0,23.64,18.0
-1.236,11:00-12:00,90,0.3888888888888889,0.5555555555555556,0.022222222222222223,0.03333333333333333,31.285714285714285,15.0,46.86,22.5
-1.236,12:00-13:00,53,0.5849056603773585,0.41509433962264153,0.0,0.0,37.54838709677419,27.0,25.363636363636363,19.5
-1.236,13:00-14:00,61,0.5409836065573771,0.4262295081967213,0.03278688524590164,0.0,23.09090909090909,15.0,22.384615384615383,12.0
-1.236,14:00-15:00,62,0.4838709677419355,0.3387096774193548,0.0967741935483871,0.08064516129032258,22.6,16.5,20.571428571428573,15.0
-1.236,15:00-16:00,126,0.3492063492063492,0.2777777777777778,0.36507936507936506,0.007936507936507936,10.363636363636363,6.0,13.2,12.0
-1.00,09:30-10:00,265,0.5924528301886792,0.4037735849056604,0.0,0.0037735849056603774,13.127388535031848,3.0,20.49532710280374,6.0
-1.00,10:00-11:00,173,0.4508670520231214,0.5260115606936416,0.0,0.023121387283236993,49.19230769230769,34.5,35.53846153846154,18.0
-1.00,11:00-12:00,135,0.4740740740740741,0.5037037037037037,0.0,0.022222222222222223,56.953125,36.0,33.35294117647059,16.5
-1.00,12:00-13:00,96,0.34375,0.6354166666666666,0.010416666666666666,0.010416666666666666,63.72727272727273,45.0,46.721311475409834,24.0
-1.00,13:00-14:00,96,0.3854166666666667,0.5416666666666666,0.052083333333333336,0.020833333333333332,49.13513513513514,36.0,29.25,16.5
-1.00,14:00-15:00,102,0.30392156862745096,0.5490196078431373,0.12745098039215685,0.0196078431372549,38.12903225806452,33.0,24.75,21.0
-1.00,15:00-16:00,190,0.20526315789473684,0.25263157894736843,0.531578947368421,0.010526315789473684,16.23076923076923,12.0,10.4375,7.5
-0.786,09:30-10:00,473,0.6004228329809725,0.38477801268498946,0.0,0.014799154334038054,9.306338028169014,0.0,13.747252747252746,6.0
