date,gap_pct,abs_gap_pct,po_spy_open,po_spx_open,d_open,abs_d_open,po_spy_noon,po_spx_noon,d_noon,po_spy_eod,po_spx_eod,d_eod,dpo_spy_morning,dpo_spx_morning,dpo_spy_full,dpo_spx_full,fast_spy_bull_open,fast_spx_bull_open,slow_spy_bull_open,slow_spx_bull_open,fast_match_open,slow_match_open,lt_match_open,spy_morning_ret_pct,spy_afternoon_ret_pct,spy_full_ret_pct,gap_bin
2008-10-13,3.7696219323458005,3.7696219323458005,42.18826502328841,85.77646162586491,-43.5881966025765,43.5881966025765,40.59023922633408,76.43905205890866,-35.84881283257458,126.66933004971857,152.46206486921602,-25.792734819497454,-1.5980257969543317,-9.337409566956254,84.48106502643016,66.68560324335111,1,1,1,0,1,0,0,1.87493341855757,5.468995085224306,7.446468520294018,>=1%
2008-10-14,3.8171723180646384,3.8171723180646384,7.424771611609366,194.56112778621235,-187.13635617460298,187.13635617460298,-28.30494934724765,30.26632887209596,-58.57127821934361,2.484273081005155,8.213433934930517,-5.729160853925363,-35.729720958857015,-164.2947989141164,-4.940498530604211,-186.34769385128183,1,1,1,1,1,1,1,-3.8582752363671013,-0.7350749975166334,-4.564989017285825,>=1%
2008-10-15,-2.461723206244379,2.461723206244379,-56.87740800591409,-30.869815831415643,-26.00759217449845,26.00759217449845,-40.331682172216276,-50.053989005665926,9.72230683344965,-77.09878630209977,-89.94068328626736,12.84189698416759,16.545725833697816,-19.184173174250283,-20.221378296185677,-59.070867454851715,0,0,0,1,1,0,0,-2.0006155740227793,-5.035594639865999,-6.935467323278963,>=1%
2008-10-16,0.6394002866277285,0.6394002866277285,8.969071074124034,-84.40306953336125,93.37214060748528,93.37214060748528,-12.810257714503837,-31.83065222980757,19.02039451530373,69.76402546624618,88.50372509418557,-18.739699627939387,-21.779328788627872,52.57241730355368,60.79495439212215,172.90679462754682,1,0,1,0,0,0,1,-2.464673020046007,6.030997304582199,3.4176799211304525,0.5-1%
2008-10-17,-2.5526956890159904,2.5526956890159904,-18.84831987209713,53.84411414802917,-72.6924340201263,72.6924340201263,26.25788744314564,31.48764741092227,-5.22975996777663,-31.71645162444498,-45.567048206606394,13.850596582161415,45.10620731524277,-22.3564667371069,-12.86813175234785,-99.41116235463556,0,1,0,1,0,0,1,2.9673913043478306,-0.6967169851156031,2.2499999999999925,>=1%
2008-10-20,1.3606888487296707,1.3606888487296707,7.792462233015769,-24.72717131220722,32.51963354522299,32.51963354522299,12.619850751185187,9.651116538684354,2.9687342125008325,56.36334698511971,72.39730026506952,-16.033953279949806,4.827388518169418,34.378287850891574,48.57088475210394,97.12447157727674,1,0,1,1,0,1,1,0.587309910854748,2.6691690126159964,3.272155217619302,>=1%
2008-10-21,-1.5233065908398498,1.5233065908398498,-31.27919546189011,44.061311947975966,-75.34050740986608,75.34050740986608,-54.348550316623935,-49.41010306748531,-4.938447249138626,-49.681909231411666,-55.60835735538478,5.926448123973117,-23.069354854733824,-93.47141501546128,-18.402713769521554,-99.66966930336075,0,1,0,1,0,0,1,-0.8043724863359815,-0.7173302838132839,-1.5159327627101153,>=1%
2008-10-22,-2.4083769633507823,2.4083769633507823,-34.99640426092376,-104.65853295455135,69.66212869362758,69.66212869362758,-6.708158470373451,-42.40168838240312,35.693529912029675,-46.69521798400788,-70.27717799412142,23.581960010113534,28.28824579055031,62.256844572148225,-11.698813723084122,34.38135496042993,0,0,0,0,1,1,0,-0.6866952789699576,-2.895419187554026,-3.5622317596566604,>=1%
2008-10-23,0.4450378282154046,0.4450378282154046,11.513170835644384,-49.680413780185695,61.193584615830076,61.193584615830076,8.05319212728968,0.5231929445624246,7.529999182727256,36.095461050411224,44.03305300370683,-7.937591953295609,-3.4599787083547042,50.20360672474812,24.58229021476684,93.71346678389253,0,0,0,0,1,1,1,0.14399645547186027,0.7078862957637436,0.8529020824102748,0.25-0.5%
2008-10-24,-7.742998352553538,7.742998352553538,-14.787697353518237,-6.658615769278349,-8.129081584239888,8.129081584239888,42.0079778846082,11.728862223248782,30.27911566135942,12.196774407867327,11.600357861637436,0.5964165462298912,56.795675238126435,18.38747799252713,26.984471761385564,18.258973630915783,0,0,0,0,1,1,1,4.869047619047623,-0.5221932114882597,4.321428571428567,>=1%
2008-10-27,-1.905740043364147,1.905740043364147,42.37803049826411,-10.002146090972573,52.38017658923668,52.38017658923668,28.492416858964717,5.268246821078564,23.224170037886154,-53.12170750351014,-68.68335072658724,15.561643223077098,-13.885613639299393,15.270392912051136,-95.49973800177425,-58.68120463561466,1,1,1,0,1,0,1,2.152163797114947,-3.35952624985765,-1.279664960446713,>=1%
2008-10-28,2.922460523214711,2.922460523214711,1.4654689484528611,-35.56183791820878,37.02730686666164,37.02730686666164,-11.091454976982753,-16.03896317248587,4.947508195503119,116.41602672605406,162.62824882249433,-46.21222209644027,-12.556923925435614,19.52287474572291,114.95055777760119,198.19008674070312,1,0,1,0,0,0,0,-1.293794366842237,9.03607470131076,7.62537210899931,>=1%
2008-10-29,-0.24468085106383403,0.24468085106383403,-6.727132528993611,145.40593276209177,-152.1330652910854,152.1330652910854,12.791359794907915,69.55465786539723,-56.76329807048931,-8.39714380683662,-5.509565364905967,-2.8875784419306534,19.518492323901526,-75.85127489669453,-1.6700112778430096,-150.91549812699773,1,1,1,1,1,1,1,0.2026234403327266,-1.745423584504045,-1.5463367814866191,<0.25%
2008-10-30,3.737001733102256,3.737001733102256,9.327774802111806,7.118661967893907,2.2091128342178994,2.2091128342178994,-42.609647131762586,-29.4224928704122,-13.187154261350386,9.335225287589815,12.470891424749869,-3.1356661371600545,-51.93742193387439,-36.541154838306106,0.007450485478008417,5.352229456855962,1,1,1,1,1,1,1,-2.171870105460999,1.899882591525244,-0.31325049597994903,>=1%
2008-10-31,-0.4085052896197764,0.4085052896197764,16.144818955994012,12.063757127761015,4.081061828232997,4.081061828232997,39.26112610023245,39.080749740245736,0.18037635998671675,-3.5514782292652187,-5.10058034343013,1.5491021141649108,23.11630714423844,27.01699261248472,-19.69629718525923,-17.164337471191146,1,1,1,1,1,1,1,1.304164913756831,0.8824750830564874,2.1981489272191874,0.25-0.5%
2008-11-03,-0.43223217042297174,0.43223217042297174,-4.130183938432111,-1.8521939719952876,-2.2779899664368237,2.2779899664368237,14.758084500897198,10.12169361208106,4.636390888816138,10.457659939665145,10.374907486942739,0.08275245272240639,18.88826843932931,11.973887584076348,14.587843878097257,12.227101458938026,0,1,0,1,0,0,1,0.4341085271317847,-0.4219409282700387,0.010335917312666787,0.25-0.5%
2008-11-04,2.3460107482430717,2.3460107482430717,-13.831488001588443,68.27903879897718,-82.11052680056562,82.11052680056562,53.08964842350876,96.21454697089658,-43.124898547387815,29.656610804296825,43.55628130175853,-13.899670497461706,66.9211364250972,27.935508171919395,43.48809880588527,-24.72275749721865,1,1,1,1,1,1,1,1.1208724628900328,0.2596365088875625,1.383419165909325,>=1%
2008-11-05,-1.2948207171314852,1.2948207171314852,-10.708131348372223,4.134934106902108,-14.843065455274331,14.843065455274331,-35.77105038964953,-47.83057453019026,12.05952414054073,-63.13910801451414,-84.31527313561594,21.176165121101796,-25.062919041277308,-51.96550863709237,-52.430976666141916,-88.45020724251805,0,1,0,1,0,0,1,-0.41372351160443654,-3.293140135778701,-3.693239152371339,>=1%
2008-11-06,-1.0477787091366304,1.0477787091366304,5.119128437888377,-92.68653904117092,97.8056674790593,97.8056674790593,-60.542528769414616,-107.0301295974522,46.487600828037586,-31.795244007879468,-45.42862294905714,13.633378941177675,-65.661657207303,-14.343590556281285,-36.914372445767846,47.257916092113774,0,0,0,0,1,1,0,-2.5730622617534866,-1.478100206499293,-4.013130029648446,>=1%
2008-11-07,1.047986762272464,1.047986762272464,-10.560764484863933,-20.73931074172368,10.178546256859748,10.178546256859748,22.358986420670867,25.95065740118288,-3.5916709805120135,17.935751287072208,25.221633343747705,-7.285882056675497,32.9197509055348,46.689968142906565,28.49651577193614,45.96094408547138,0,0,0,0,1,1,1,1.1790393013100575,0.571860164005165,1.7576419213973793,>=1%
2008-11-10,2.14569252226156,2.14569252226156,-47.43078355880188,65.73759876757201,-113.16838232637389,113.16838232637389,-86.87057220555329,-26.50128043096525,-60.369291774588035,-18.293988436039598,-15.448271954628321,-2.8457164814112765,-39.43978864675141,-92.23887919853726,29.13679512276228,-81.18587072220033,0,1,1,1,0,1,0,-2.352694044743194,-0.7959556846294449,-3.1299233273815665,>=1%
2008-11-11,-1.5938414832483994,1.5938414832483994,-29.810511841300762,-40.413418346900066,10.602906505599304,10.602906505599304,-46.28233947014556,-57.248306572101576,10.965967101956018,0.5118197673995993,-2.202661408442643,2.7144811758422422,-16.471827628844796,-16.83488822520151,30.322331608700363,38.21075693845742,0,0,0,0,1,1,1,-1.9612163948876167,1.2587098224319964,-0.7271925958572176,>=1%
2008-11-12,-2.075471698113197,2.075471698113197,-66.89168665125048,-33.98170824777111,-32.90997840347937,32.90997840347937,-42.66135370589751,-54.06937830029578,11.40802459439827,-49.64074503101368,-63.90101599400997,14.260270962996287,24.23033294535297,-20.087670052524672,17.2509416202368,-29.919307746238857,0,0,0,0,1,1,1,-1.258075484529071,-1.6528925619834682,-2.8901734104046213,>=1%
2008-11-13,0.5368814192343531,0.5368814192343531,26.072530636480757,-43.33789972761994,69.4104303641007,69.4104303641007,-15.85725372595462,-27.612279219335697,11.755025493381078,90.05157988444847,112.84761008577406,-22.796030201325593,-41.92978436243538,15.725620508284244,63.979049247967716,156.185509813394,1,0,1,0,0,0,1,-1.079637798931979,7.381762703908,6.222428604597167,0.5-1%
2008-11-14,-2.2950819672131084,2.2950819672131084,-12.987577633729218,87.94272813190933,-100.93030576563855,100.93030576563855,-55.3620566520093,-20.423860532614036,-34.938196119395265,-27.77485675275833,-29.185648233631973,1.4107914808736446,-42.374479018280084,-108.36658866452336,-14.78727911902911,-117.1283763655413,0,1,1,1,0,1,0,-1.9574944071588365,-0.11409013120366061,-2.0693512304250654,>=1%
2008-11-17,-1.3363792118789284,1.3363792118789284,19.01638144064289,-57.403566911480496,76.41994835212338,76.41994835212338,56.00303332047913,9.932092965652735,46.0709403548264,-39.26931028749297,-49.392703195760326,10.123392908267355,36.986651879836245,67.33565987713322,-58.28569172813586,8.01086371572017,1,0,0,1,0,0,1,1.5165547580458465,-2.622876040597556,-1.1460986339430366,>=1%
2008-11-18,-0.29277432954678534,0.29277432954678534,56.22575292105766,-50.57093661259108,106.79668953364875,106.79668953364875,36.15157043353489,5.1344864861924,31.017083947342492,34.60528951193978,38.47038510840806,-3.8650955964682794,-20.07418248752277,55.705423098783484,-21.620463409117882,89.04132172099915,1,0,1,0,0,0,1,1.3859525487432376,-0.13901760889711579,1.2450082217524103,0.25-0.5%
2008-11-19,-0.3364269141531395,0.3364269141531395,29.798107917110965,55.49064736803082,-25.692539450919856,25.692539450919856,-55.09832990364187,-44.54574875501659,-10.55258114862528,-56.41932015735911,-76.9528584323084,20.533538274949294,-84.89643782075284,-100.03639612304741,-86.21742807447008,-132.4435058003392,1,1,0,0,1,1,1,-2.316377604469788,-3.324594852240236,-5.563962286113376,0.25-0.5%
2008-11-20,-1.232589670898558,1.232589670898558,-42.22514039207757,-104.91784627765719,62.69270588557962,62.69270588557962,-15.291949260550327,-41.298397021161534,26.00644776061121,-80.94283377779014,-98.96344766202397,18.020613884233825,26.933191131527245,63.619449256495656,-38.71769338571257,5.954398615633224,0,0,0,0,1,1,1,-1.1231748408835536,-4.392275653161686,-5.4661175589666735,>=1%
2008-11-21,2.257425742574249,2.257425742574249,-18.234188030948282,-80.8692134059821,62.63502537503381,62.63502537503381,-10.703936691148483,-22.444430618797305,11.740493927648822,80.22791563240452,87.9434332814402,-7.715517649035689,7.530251339799799,58.42478278718479,98.46210366335279,168.8126466874223,0,0,0,0,1,1,1,-1.704105344694027,5.542421854478591,3.743867802736904,>=1%
2008-11-24,1.90393230462917,1.90393230462917,18.368068457511455,108.78552373114034,-90.41745527362889,90.41745527362889,63.66615357257684,99.62112707700149,-35.95497350442465,42.018553510531795,60.48614899591347,-18.467595485381672,45.29808511506538,-9.164396654138855,23.65048505302034,-48.29937473522688,1,1,1,1,1,1,0,2.7720112345829726,0.9268060836501915,3.724508486994746,>=1%
2008-11-25,2.7784318342359304,2.7784318342359304,33.97565462442879,71.64789183169755,-37.67223720726876,37.67223720726876,-10.56049583319016,9.871935665014638,-20.4324314982048,27.010314060493158,34.87407416213074,-7.863760101637581,-44.53615045761895,-61.77595616668291,-6.965340563935634,-36.77381766956681,1,1,1,1,1,1,1,-1.9816723940435328,0.5609442561645483,-1.43184421534937,>=1%
2008-11-26,-2.033701336432307,2.033701336432307,-4.459645234004494,0.8328366892706249,-5.292481923275119,5.292481923275119,54.78944949371092,40.12676010517548,14.66268938853544,66.66081727159835,76.93316603365511,-10.272348762056765,59.249094727715416,39.29392341590486,71.12046250560284,76.10032934438449,0,1,0,1,0,0,1,2.6809015421115125,2.865064695009247,5.6227758007117545,>=1%
2008-12-01,-2.658509454949945,2.658509454949945,-74.36447478589133,-53.47603966828022,-20.88843511761111,20.88843511761111,-59.42235144310038,-94.5579829465888,35.13563150348841,-101.93250455445673,-118.68253991394882,16.750035359492088,14.94212334279095,-41.08194327830857,-27.568029768565395,-65.2065002456686,0,0,0,1,1,0,1,-2.5597074620043525,-3.7293303623783194,-6.1935778768140795,>=1%
2008-12-02,1.6810817395541422,1.6810817395541422,-21.048013533874197,-91.84628845783985,70.79827492396565,70.79827492396565,46.205460809740956,32.20029639191786,14.005164417823096,35.82199864954692,36.77478915556789,-0.9527905060209676,67.25347434361515,124.0465848497577,56.87001218342112,128.62107761340775,0,0,1,0,1,0,1,1.545465436683846,0.7550731477111852,2.3122079789145884,>=1%
2008-12-03,-2.353629976580802,2.353629976580802,-24.182272861181232,14.583622263306118,-38.76589512448735,38.76589512448735,54.95785392780428,45.845569843101615,9.112284084702665,54.473629122288536,63.1071240971703,-8.633494974881764,79.14012678898551,31.261947579795496,78.65590198346976,48.52350183386418,0,1,0,0,0,1,1,2.997961386257345,1.8744906275468616,4.928648519007075,>=1%
2008-12-04,-1.645714285714283,1.645714285714283,-18.79214385793923,45.64030945265517,-64.4324533105944,64.4324533105944,-3.524694596969389,4.144763616190813,-7.669458213160202,-57.19304810235941,-64.34235761079815,7.1493095084387335,15.26744926096984,-41.49554583646435,-38.40090424442018,-109.9826670634533,0,1,0,1,0,0,1,0.9760632117127626,-2.3245109321058806,-1.3711364164536448,>=1%
2008-12-05,-1.4726672950047126,1.4726672950047126,-20.992473696679887,-62.64503348875294,41.65255979207305,41.65255979207305,9.654553646120172,-11.709869473311395,21.364423119431567,89.95925498172582,100.69047496665969,-10.731219984933873,30.647027342800058,50.93516401544154,110.95172867840571,163.33550845541262,0,0,0,0,1,1,0,0.29893578859261033,4.9594659036719255,5.27322731077366,>=1%
2008-12-08,2.6124488868696014,2.6124488868696014,31.919293563088424,133.70190948732844,-101.78261592424002,101.78261592424002,-17.235571735172922,44.505887891912735,-61.74145962708566,9.925649223679525,18.33598368450599,-8.410334460826466,-49.15486529826134,-89.1960215954157,-21.9936443394089,-115.36592580282245,1,1,1,1,1,1,1,-0.033207881337171945,1.040859262540137,1.0073057338941738,>=1%
2008-12-09,-0.9643835616438307,0.9643835616438307,-56.63472643584392,-6.638556541430821,-49.9961698944131,49.9961698944131,8.689177462724505,7.817714563039301,0.8714628996852039,-32.64136857880464,-38.23882602061781,5.5974574418131695,65.32390389856843,14.456271104470122,23.993357857039285,-31.600269479186984,0,1,0,1,0,0,1,1.1176275312603638,-2.1667760998030094,-1.0733650547748135,0.5-1%
2008-12-10,1.0067114093959635,1.0067114093959635,-10.934839652223992,-13.063735064455587,2.1288954122315946,2.1288954122315946,28.32493394579747,31.39625721951727,-3.071323273719802,12.680322269928936,16.364397976076397,-3.6840757061474605,39.25977359802146,44.45999228397286,23.61516192215293,29.428133040531982,0,0,1,0,1,0,1,0.6533776301218199,-0.5941247662009091,0.0553709856035406,>=1%
2008-12-11,-0.8743774211400024,0.8743774211400024,-29.301028398445688,-3.275908146448451,-26.025120251997237,26.025120251997237,42.11321514356827,33.177762617523314,8.935452526044955,-84.56864972282,-95.07836640034219,10.509716677522192,71.41424354201396,36.453670763971765,-55.26762132437431,-91.80245825389375,0,0,0,0,1,1,0,1.3957123715944617,-3.1494328818412063,-1.7976775346136662,0.5-1%
2008-12-12,-2.7743035815804404,2.7743035815804404,54.511915276162,-119.71641823027764,174.22833350643964,174.22833350643964,31.787887178712825,-25.27959586622967,57.06748304494249,28.30225280175555,27.888033977784655,0.41421882397089504,-22.724028097449175,94.43682236404797,-26.20966247440645,147.6044522080623,1,0,0,0,0,1,1,1.9529879546251918,1.4567561367286028,3.438194363232368,>=1%
2008-12-15,0.6557377049180309,0.6557377049180309,-8.811923732813723,34.22663538773428,-43.038559120548,43.038559120548,-25.83409839419919,-2.282936154936892,-23.5511622392623,12.310675255161765,14.947999060979928,-2.6373238058181627,-17.02217466138547,-36.50957154267117,21.122598987975486,-19.27863632675435,0,1,1,1,0,1,0,-1.4714141300685186,-0.25079799361604976,-1.7185218465685734,0.5-1%
2008-12-16,0.960000000000004,0.960000000000004,23.546216222005377,53.67750480741792,-30.13128858541254,30.13128858541254,24.086624060484315,48.420616369172535,-24.33399230868822,88.88481819934387,105.61017372107963,-16.725355521735764,0.5404078384789379,-5.256888438245383,65.3386019773385,51.932668913661715,1,1,1,0,1,0,0,0.577314919628697,3.365222284749588,3.9619651347068143,0.5-1%
2008-12-17,-1.0888501742160277,1.0888501742160277,26.177396524114666,75.4580280658698,-49.28063154175513,49.28063154175513,24.72510396325462,33.92849555336937,-9.203391590114752,-12.728061210176811,-15.954153834640561,3.2260926244637496,-1.4522925608600445,-41.529532512500424,-38.905457734291474,-91.41218190051036,1,1,1,1,1,1,1,0.48436811977102345,-0.29579316389131904,0.18714222809335282,>=1%
2008-12-18,0.4285243379848374,0.4285243379848374,11.68805574896425,-11.832011283503979,23.520067032468226,23.520067032468226,-6.587047324856227,-6.337326817424146,-0.24972050743208118,-64.24522593772191,-75.71514772476985,11.469921787047937,-18.275103073820475,5.494684466079833,-75.93328168668616,-63.88313644126587,1,0,1,1,0,1,1,-0.31728665207878143,-2.151245746899346,-2.461706783369803,0.25-0.5%
2008-12-19,-0.04486819966349551,0.04486819966349551,10.367603474138003,-45.17904315320018,55.546646627338184,55.546646627338184,-50.547660477466266,-53.860864149340195,3.3132036718739286,-32.61029428938184,-33.74829902756813,1.1380047381862894,-60.91526395160427,-8.681820996140011,-42.97789776351984,11.430744125632053,1,0,0,0,0,1,0,-0.706991358994496,-0.10171790235081758,-0.8079901245651431,<0.25%
2008-12-22,0.12444846702115558,0.12444846702115558,-30.744509640352224,-43.271181824816466,12.526672184464243,12.526672184464243,-78.42394253117202,-80.0440955553303,1.6201530241582844,-11.278784921688517,-12.742397679263206,1.4636127575746887,-47.6794328908198,-36.772913730513835,19.465724718663708,30.52878414555326,0,0,1,0,1,0,1,-1.6497175141242868,-0.10340073529412155,-1.751412429378528,<0.25%
2008-12-23,0.6670500287521544,0.6670500287521544,-4.411018303967241,19.208612977395944,-23.619631281363183,23.619631281363183,-64.61456037926,-40.77162987739973,-23.842930501860266,-23.08663816472236,-24.98254114504157,1.8959029803192102,-60.20354207529276,-59.98024285479568,-18.67561986075512,-44.19115412243751,0,0,1,0,1,0,1,-1.2224380212498656,-0.3354152209113949,-1.5537529989717804,0.5-1%
2008-12-26,0.7624768946395524,0.7624768946395524,50.4822776577811,78.0844400684388,-27.602162410657698,27.602162410657698,-19.348139975209875,9.028916236696354,-28.37705621190623,48.83021466194266,72.45586493813337,-23.62565027619071,-69.83041763299097,-69.05552383174245,-1.6520629958384347,-5.628575130305421,1,1,1,1,1,1,0,-0.3898188488878737,0.2877532228360958,-0.10318734235267532,0.5-1%
2008-12-29,0.12624813497073273,0.12624813497073273,-14.524132178248703,69.15832268538796,-83.68245486363666,83.68245486363666,-61.38595596544003,-51.509169284158126,-9.876786681281907,54.942562485115396,61.6045885521591,-6.662026067043705,-46.86182378719133,-120.66749196954609,69.4666946633641,-7.553734133228858,0,1,1,1,0,1,0,-1.0889500229252507,0.6953297021671042,-0.40119211370930113,<0.25%
2008-12-30,0.6790194498791615,0.6790194498791615,-45.64341650161832,93.91348892140032,-139.55690542301863,139.55690542301863,61.37344640851432,116.5225253957256,-55.149078987211276,64.16114049865834,84.58571601245647,-20.424575513798132,107.01686291013263,22.60903647432528,109.80455700027666,-9.327772908943842,0,1,1,1,0,1,0,0.8230452674897106,0.7936507936507969,1.6232281664380448,0.5-1%
2008-12-31,0.21372328458942377,0.21372328458942377,-17.17537900024466,105.09368459789118,-122.26906359813584,122.26906359813584,63.502416592802774,102.85068811099407,-39.3482715181913,15.784118320757475,23.480438021181836,-7.696319700424361,80.67779559304743,-2.2429964868971126,32.95949732100213,-81.61324657670934,0,1,1,1,0,1,1,1.1000112246043212,0.18874208948595728,1.2908294982601767,<0.25%
2009-01-02,0.22163120567376204,0.22163120567376204,16.805377438792455,23.57115830430285,-6.7657808655103935,6.7657808655103935,71.95989059550257,78.51748535181778,-6.557594756315211,69.44705393014408,81.30158078803144,-11.854526857887365,55.15451315671012,54.946327047514934,52.641676491351625,57.730422483728596,1,1,1,1,1,1,1,1.3710747456877588,1.4070680628272163,2.7974347633790373,<0.25%
2009-01-05,-0.3657093686135349,0.3657093686135349,-4.913825869489459,26.82825985050398,-31.74208571999344,31.74208571999344,13.962285217708274,11.357934168925652,2.604351048782622,-12.208315560703893,-21.245942201175623,9.03762664047173,18.876111087197735,-15.470325681578327,-7.294489691214434,-48.074202051679606,0,1,0,1,0,0,1,0.24829968692648602,-0.06461339651087904,0.1835258555543579,0.25-0.5%
2009-01-06,0.8943965517241361,0.8943965517241361,12.224589667744416,26.95243284584307,-14.727843178098654,14.727843178098654,-7.691094587594312,13.018029665029015,-20.709124252623326,-8.161792759992865,-8.775666198622687,0.6138734386298221,-19.91568425533873,-13.934403180814055,-20.38638242773728,-35.72809904446576,1,1,1,1,1,1,1,-0.2776887749652792,0.07497054728498788,-0.20292641247463178,0.5-1%
2009-01-07,-1.5303938356164304,1.5303938356164304,-70.21059037248776,-66.66642676544362,-3.5441636070441405,3.5441636070441405,1.2187898389355556,-25.692337067787527,26.911126906723084,-45.845970087783414,-57.759005469770145,11.913035381986731,71.42938021142331,40.97408969765609,24.364620284704344,8.907421295673473,0,0,0,1,1,0,0,-0.1521573741984573,-1.2735386959834567,-1.4237582871427041,>=1%
2009-01-08,-0.5953693495038657,0.5953693495038657,-9.101245902147914,-72.43891713130009,63.33767122915217,63.33767122915217,-5.711993600631461,-27.98033190544708,22.26833830481562,47.73442551833677,44.29921839191961,3.4352071264171613,3.3892523015164535,44.45858522585301,56.83567142048469,116.7381355232197,0,0,0,0,1,1,1,0.05545696539485044,0.9644163618224195,1.0204081632653081,0.5-1%
2009-01-09,0.0988142292490156,0.0988142292490156,-4.408532776256102,25.96534099646392,-30.37387377272002,30.37387377272002,-21.632265637662254,-9.351282817703252,-12.280982819959002,-34.86162094440094,-42.41224341086222,7.550622466461277,-17.223732861406152,-35.31662381416717,-30.453088168144838,-68.37758440732614,1,1,1,0,1,0,1,-1.4368761654052893,-0.9459158691297511,-2.369200394866729,<0.25%
2009-01-12,-0.21345916189193567,0.21345916189193567,-18.468426615429724,-68.30964381794757,49.84121720251785,49.84121720251785,-89.50627796599531,-100.34799323685365,10.841715270858344,-31.297591061161533,-34.65718480061537,3.3595937394538353,-71.03785135056559,-32.03834941890608,-12.82916444573181,33.652459017332205,0,0,0,0,1,1,1,-1.4861517676198979,-0.5714285714285714,-2.0490880432334984,<0.25%
2009-01-13,-0.29885057471264953,0.29885057471264953,8.774478776474618,-39.94018576821165,48.714664544686265,48.714664544686265,29.403490144073544,19.066185659380107,10.337304484693437,15.29451646692975,16.04076414382651,-0.7462476768967612,20.629011367598928,59.00637142759176,6.520037690455132,55.980949912038156,1,0,0,0,0,1,1,0.9107678118515175,-0.4912601393807915,0.41503343324878883,0.25-0.5%
2009-01-14,-1.7680826636050428,1.7680826636050428,-93.13712017434291,-45.88942874827805,-47.24769142606486,47.24769142606486,-40.66611124707855,-54.717040344172645,14.050929097094098,-9.870993358982627,-13.871593457017081,4.000600098034454,52.471008927264364,-8.827611595894595,83.26612681536028,32.017835291260965,0,0,0,0,1,1,1,-1.2739597942964043,-0.14206227062863092,-1.4142122487143618,>=1%
2009-01-15,-0.2726733847065676,0.2726733847065676,5.07498947382018,-26.018531974453857,31.09352144827404,31.09352144827404,-48.79552131654842,-58.39120665642916,9.595685339880745,24.306487399910623,28.606925995266437,-4.300438595355814,-53.8705107903686,-32.372674681975305,19.23149792609044,54.625457969720294,1,0,0,0,0,1,1,-2.2586780789348615,2.7608854293359233,0.43984783642414443,0.25-0.5%
2009-01-16,1.6333293880932769,1.6333293880932769,5.903458199426621,58.330740764227166,-52.42728256480054,52.42728256480054,-74.41980980763216,-36.268512260539836,-38.15129754709233,23.846644668254893,34.44477518503153,-10.598130516776639,-80.32326800705879,-94.599253024767,17.943186468828273,-23.885965579195634,1,1,1,1,1,1,0,-2.4688482589961622,1.4686567164179152,-1.0364504483521608,>=1%
2009-01-20,-0.8707931277947859,0.8707931277947859,-29.62181012160326,-6.495414163139856,-23.126395958463405,23.126395958463405,-38.92444088686175,-39.03290173305833,0.10846084619657859,-62.66176892505888,-67.47246393433852,4.810695009279641,-9.302630765258492,-32.537487569918476,-33.03995880345562,-60.977049771198665,0,1,0,1,0,0,1,-1.6826923076922957,-2.659301518307224,-4.297245963912619,0.5-1%
2009-01-21,1.637310840982378,1.637310840982378,23.8225054033508,-33.36380898761776,57.18631439096856,57.18631439096856,0.816430535986644,-1.0035882798636315,1.8200188158502755,83.45408630351216,98.14030892944132,-14.686222625929162,-23.006074867364156,32.360220707754124,59.63158090016135,131.5041179170591,1,0,1,0,0,0,1,-0.39052965584573246,2.9649595687331556,2.5628508664876843,>=1%
2009-01-22,-1.939552594002867,1.939552594002867,-75.73593809003486,49.284545738738565,-125.02048382877342,125.02048382877342,-73.39711496989474,-54.17823818358516,-19.218876786309586,9.380670108194135,10.067530650627482,-0.6868605424333474,2.3388231201401197,-103.46278392232372,85.116608198229,-39.21701508811108,0,1,0,1,0,0,0,-1.298386118189532,1.7703466928940221,0.44897463900012685,>=1%
2009-01-23,-2.2710799710074845,2.2710799710074845,-14.885785839391136,-31.1008632812873,16.215077441896163,16.215077441896163,26.247571035850193,-1.674707768417386,27.922278804267577,12.588810050715562,13.524724140579929,-0.935914089864367,41.13335687524133,29.426155512869915,27.4745958901067,44.62558742186723,0,0,0,1,1,0,1,1.433868974042023,1.279551547648059,2.7317676143386818,>=1%
2009-01-26,0.5895800745999217,0.5895800745999217,65.05419881665165,32.35452319092769,32.69967562572396,32.69967562572396,26.07816223888644,28.602398513565007,-2.524236274678568,-8.188915280105705,-7.766334740492247,-0.42258053961345876,-38.976036577765214,-3.75212467736268,-73.24311409675735,-40.120857931419934,1,1,1,1,1,1,0,1.232057416267944,-1.0989010989010903,0.11961722488039299,0.5-1%
2009-01-27,0.5017921146953425,0.5017921146953425,39.539726661269825,25.401624647237778,14.138102014032047,14.138102014032047,19.756110400609117,22.72146101394511,-2.9653506133359926,4.947669050441505,11.825410511340694,-6.877741460899189,-19.783616260660708,-2.6801636332926684,-34.59205761082832,-13.576214135897084,1,1,1,1,1,1,1,0.4636233951497867,0.08283043426812586,0.5468378506894838,0.5-1%
