date,year,atr,fwd_pts,fwd_atr,fwd_bps,po,day_ret,last_hr,last15,atr_pos,dist_hi,dist_lo,leave_acc,leave_dist,lo1,lo2,po_lo1,po_lo2,hi1,hi2,po_hi1,po_hi2
2011-09-26,2011,30.331922649268844,3.5699999999999363,0.11769778135333574,30.78966433228634,116.18282968604382,0.7226709712227303,0.32177320616486726,0.10220255523678896,0.738495883001331,0.004285913606707777,0.9152073978623689,0,0,1138.57,1153.44,-50.807414705684934,82.8095213887973,1154.14,1158.96,83.93169166093473,114.64494119591177
2011-09-27,2011,30.531071031463934,-2.25,-0.07369541663576926,-19.10746889728674,-73.33085176764884,0.4886824960914145,-0.44905073870062184,-0.06779978330490563,0.5008012979381818,0.5771169960543316,0.4886824960914145,1,0,1183.83,1175.66,-153.91738659996906,-107.67840760905241,1195.86,1186.7,105.43203172102001,-40.874930501364574
2011-09-28,2011,30.7009945292165,-5.0900000000001455,-0.16579267473424236,-44.04257160162798,-85.63439871643742,-0.6250611843123829,-0.26383510124701565,-0.16416406299814373,-0.6247354619651646,0.9286344119200615,0.02898928890245345,0,0,1158.75,1155.31,-144.09222825308305,-167.9060836323925,1175.19,1167.26,79.57601281796099,53.06000797971496
2011-09-29,2011,30.95878063427246,5.789999999999964,0.1870228698087104,50.18113743911498,70.06603063655487,0.05814182481099695,0.24516469461970736,0.21673980248988972,0.08010651418404285,0.721281637794217,0.4396167975987126,0,0,1139.93,1141.35,-81.45518488849265,-16.533982596737108,1163.48,1155.05,70.35160254634513,120.68498475585687
2011-09-30,2011,31.3145820175387,-10.680000000000064,-0.34105516701511135,-93.48003045978575,47.73325966212062,-0.570021978578628,-0.024269843345644193,0.07408689021301797,-0.5850309606476459,0.570021978578628,0.1995875275135237,1,0,1138.31,1135.83,-87.43083193821235,-97.72235482600084,1150.94,1143.72,85.65467615179855,0.9674560643211462
2011-10-03,2011,31.153540444857377,-6.669999999999845,-0.21410086637844353,-60.28997035215712,-4.459151224070081,-0.8185265506222543,-0.02343232870408865,0.06869203209143945,-0.8252673575097329,1.0682573962630824,0.12005056075793093,1,0,1101.97,1102.6,-118.81458155408735,-62.78107553551193,1117.3,1108.39,-105.26878871865938,42.61202329869923
2011-10-04,2011,31.790430413081847,16.809999999999945,0.5287754768203008,151.79014853943696,154.46602983333668,0.3265133521353169,0.6168522962787674,0.5054980316777054,0.26957797955680896,0.0,1.038991909540427,0,0,1079.32,1080.14,-100.53670643313842,-53.748245980556845,1100.01,1107.8,-27.73807338615931,154.46602983333668
2011-10-05,2011,33.116113955004565,-1.9800000000000182,-0.05978962394833761,-17.28140764920504,96.53248241591665,0.6371520531868283,0.3246153825477896,0.25395491788157554,0.6395677955685771,0.02838497298556894,0.8892951642820854,0,0,1127.59,1134.98,45.53305804687674,-9.888177126779702,1139.28,1146.07,105.99771012365959,142.47767862064467
2011-10-06,2011,32.92139152964709,3.119999999999891,0.09477120665419626,26.846330571257997,103.06336318960692,0.5385556070445385,0.13031040914952333,0.18771989010350573,0.5409856379843876,0.003037538674818233,0.8167941496575047,0,0,1151.29,1153.41,-70.72671902024777,-111.90353831246306,1161.02,1161.94,121.91998800482179,95.25293897184596
2011-10-07,2011,32.755577848958005,-9.720000000000027,-0.29674335298924465,-83.42201929348782,-50.95243795889063,-0.007632287885525817,0.2540025408302973,-0.11570548434457029,-0.005800538793001287,0.20210298320872727,0.4432832803913389,1,1,1150.26,1160.99,-128.71263853372494,72.67407166606267,1161.66,1169.38,55.80439949770091,144.09644445015908
2011-10-10,2011,31.925893716889586,6.9500000000000455,0.21769163493529153,58.52631578947407,47.580022189707094,0.8901865129296275,-0.05606734194736135,0.09208825995823242,0.9744441385376768,0.14972172877563752,0.8901865129296275,1,0,1183.18,1181.96,-168.35313345544117,-110.3248058112658,1191.35,1186.7,168.06595951001685,47.580022189707094
2011-10-11,2011,32.4633298799689,-1.759999999999991,-0.054215017575445244,-14.706005230658603,7.25433164021233,0.05544717706580216,0.09364412126668452,0.07362152954847741,0.04651402076075128,0.08748332381492094,0.2803162840548646,0,1,1191.38,1193.85,-74.46676243889752,-50.529243781191724,1198.22,1198.36,92.48637911919533,61.82780963413539
2011-10-12,2011,30.997377745685416,-7.730000000000018,-0.2493759331327945,-63.61773395771452,48.14841337539071,0.6035994448789888,-0.062263331299644425,0.04387467905053447,0.6245689606016717,0.17259524479436283,0.6035994448789888,0,0,1211.87,1210.66,-112.83450061348546,-56.0318022518955,1220.25,1215.49,123.96890403865949,53.9563182490473
2011-10-13,2011,30.548279335279318,2.3099999999999454,0.07561800697992813,19.230449043472017,-18.252693688901573,-0.18135227648000388,0.01145727378484233,0.0013094027182659936,-0.19084544618743976,0.19771981045834366,0.35484813665041176,1,0,1193.94,1199.62,-40.69616620882631,-115.96255046604361,1207.39,1207.46,124.44223820467485,71.20369972751394
2011-10-14,2011,29.57197366847366,2.7100000000000364,0.09164082284061872,22.19110554286352,-28.67243374623041,0.5160291352574989,0.14540794768069074,-0.008792108464413178,0.5833225808120486,0.12072241237675226,0.5160291352574989,0,1,1214.06,1218.84,9.995184780577636,23.78770967854816,1220.15,1224.48,191.45890534698748,169.56458706396853
2011-10-17,2011,28.956118406439817,-6.519999999999982,-0.22516830151343556,-54.05226157315279,40.25302506874419,-0.6475315419289768,0.18165418189580862,0.07010608160617628,-0.6513303936416233,0.6475315419289768,0.2113542952856221,1,0,1199.6,1200.2,-58.33671772591265,-102.08778528273567,1208.01,1206.43,82.31438120873432,91.79026943134978
2011-10-18,2011,28.74710994883697,-1.1100000000001273,-0.03861257712429749,-9.05457215107372,3.468217270203713,0.8526074462310114,0.39447443656709924,0.03548182762772813,0.848780974624103,0.2727230672562653,1.1750746443771338,1,0,1210.66,1221.1,-189.97176938200346,-76.61133632224602,1233.1,1231.26,227.50229385861516,128.86341488272785
2011-10-19,2011,29.66660209534861,-1.3200000000001637,-0.04449447886743743,-10.90764857539634,-10.17069113308403,-0.4260683430941999,-0.04179784378455756,0.06438216260362764,-0.4907875850831942,0.6343834032462696,0.15202280279705874,1,0,1207.58,1206.31,-108.36046583359575,-81.92950985308552,1227.02,1212.59,52.232196864869614,47.4188260245896
2011-10-20,2011,29.213987659966577,0.9500000000000455,0.03251866917510474,7.816935596679411,63.998361043897454,0.19682352395457192,-0.00992675164292499,0.11980562327669596,0.19819273107773291,0.13212848738515268,0.6274391641891015,1,0,1205.1,1210.96,98.92116446181242,-130.8608863263434,1219.53,1216.44,121.06098440722693,-27.197194573928382
2011-10-21,2011,28.712274255683255,6.360000000000127,0.22150805412919322,51.63050096198443,-105.60639332370451,0.5631737791303378,-0.033783461085742005,-0.08881219151405996,0.5631737791303378,0.26016747867060475,0.5631737791303378,0,0,1226.38,1231.4,-154.02160911216757,-105.60639332370451,1235.1,1235.39,129.14034437136462,58.982216360544435
2011-10-24,2011,28.34996895170587,1.3099999999999454,0.04620816348093815,10.450737933784964,65.01946545719788,0.5343921196459815,0.010934756243579313,0.11746044610040235,0.5509706210475411,0.09453273139612392,0.5343921196459815,1,0,1251.15,1249.98,25.34018537532241,-92.62164979231338,1256.55,1253.87,221.41516469169517,65.01946545719788
2011-10-25,2011,27.632114026584016,-4.1099999999999,-0.1487399768271727,-33.33225199506828,-48.88169089885797,-0.7469569639204219,-0.1802250814110318,-0.020628171968730177,-0.7469569639204219,0.7469569639204219,0.019542478707218928,1,0,1234.85,1233.01,-48.80452248388511,-80.44286013263846,1243.65,1237.02,68.45672867282005,-80.38111172232959
2011-10-26,2011,27.615534453256593,-3.4400000000000546,-0.12456756923617637,-27.621425875816435,72.05618663853949,0.6054563248921044,0.18359231861262343,0.11949795886029016,0.6098017052143009,0.014122486047119812,0.8991316116669271,0,1,1225.3,1239.86,-75.24851565954788,-17.150488323793233,1242.96,1246.28,110.81247133680242,92.14095611200023
2011-10-27,2011,27.444424849452552,-4.380000000000109,-0.1595952556494358,-33.99301513387745,-33.49702465596479,1.6163574293627352,0.052105300360424975,-0.05757089130733493,1.6881388571320013,0.15777339200047136,1.6163574293627352,1,0,1276.79,1287.29,-45.197849521066644,23.99406549211124,1288.22,1292.66,53.640822746207654,141.8039391811365
2011-10-28,2011,29.102680217348805,-0.10999999999989996,-0.0037797206023081793,-0.8560311284038906,94.741855979967,0.03126859771002746,0.09208773831086703,0.08212302035931167,0.024396378433103504,0.020273046866949126,0.28485348902875607,0,0,1280.44,1281.45,-76.45728267014613,-65.3120407086329,1285.08,1285.3,146.20260467762677,94.741855979967
2011-10-31,2011,27.743203058966746,-5.940000000000055,-0.21410649618844987,-47.146598936423956,-31.03028873730556,-0.8924708494319812,-0.2213154691240813,0.01369704857771609,-0.8971566818401416,0.8924708494319812,0.047579221375208355,1,0,1262.87,1258.88,-149.14451317775416,-140.64284274810615,1271.05,1263.25,165.67712499903075,-132.1565388144674
2011-11-01,2011,28.042259983326254,-5.009999999999991,-0.17865892417297694,-40.95010789249976,-24.566995867571368,-0.964972153317516,-0.23571566642382472,0.007845302059492989,-1.0469912203031126,0.964972153317516,0.30382715248578107,0,1,1215.42,1220.97,-82.09835191668854,-57.35364034264922,1233.7,1229.24,107.25485088479276,73.53345511187491
2011-11-02,2011,28.74495569880294,2.2200000000000273,0.0772309417785075,17.967852113246252,-37.16282513337924,0.5510532062034031,0.13602386592521035,-0.09045065253338289,0.597670080970607,0.2442167618401417,0.5510532062034031,1,0,1226.97,1234.64,-127.27867293562164,-62.033492987875704,1238.26,1240.53,93.81549725144201,99.08653225628831
2011-11-03,2011,28.420316006031307,-0.2799999999999727,-0.009852107201783106,-2.2196502465395076,10.781559922528892,0.8032985979168911,0.16818954437331274,0.012666994973718851,0.815613731919118,0.05700147738175483,0.9243387721102401,0,1,1252.23,1257.85,15.606550867036658,0.0968645251840563,1260.15,1262.7,171.10697191638442,122.44454073729844
2011-11-04,2011,28.418864862743366,-0.07999999999992724,-0.002815031507637937,-0.6384218212572701,63.94241713860978,-0.27446557199494687,0.05313371970671406,0.08761785567531079,-0.28607757696396935,0.27446557199494687,0.49614930322163436,0,1,1245.37,1248.11,48.98577050623195,-66.12424837723769,1255.05,1253.02,179.16481501751184,63.94241713860978
2011-11-07,2011,27.976803086833126,2.0,0.07148779629296782,15.88903100744401,50.98826784184586,0.19516168387980345,0.1558433959186744,0.0993680368472243,0.19444680591687444,0.033956703239153216,0.6405306547849944,1,1,1243.28,1255.62,22.529052843570312,-59.66659201885197,1259.55,1259.5,116.70587373808809,64.32103873582744
2011-11-08,2011,27.47488858063076,0.6599999999998545,0.024021935450727946,5.176876617772801,-15.17559578645219,0.47825489670096544,0.09463186692712765,0.01492271747697363,0.47825489670096544,0.08043708688806263,0.7013677214176199,0,1,1257.83,1272.84,-103.08328541341845,10.55423854260733,1273.21,1276.47,157.94699449353956,102.2253903789989
2011-11-09,2011,27.123825110585706,1.5799999999999272,0.058251371020059235,12.875571455346435,-92.13458081956696,-1.7715053022240332,-0.1861831795261456,-0.2466466279267115,-1.798787589916974,1.7715053022240332,0.018065298607487894,0,0,1226.64,1227.13,-134.3599870071414,-92.13458081956696,1249.21,1236.11,72.52882482633618,57.873266084380724
2011-11-10,2011,28.706409031258154,1.490000000000009,0.051904785387038875,12.0337915327336,-9.472215812041297,0.3023715014493275,-0.08360502344221293,-0.08395337770655516,0.31944086040211234,0.2769416401523214,0.36821045741006325,0,1,1235.16,1235.48,-129.60322541700162,-52.38975937253601,1246.22,1241.77,209.5474433684247,112.4547249084288
2011-11-11,2011,27.978808386168286,2.459999999999809,0.08792368731528767,19.498585163636,-38.92406366815378,0.7687961439642292,-0.11079814255179064,-0.048250804014487635,0.7841649185762465,0.19121614924260877,0.7687961439642292,1,0,1260.91,1260.71,-104.63804010581859,-90.02905151316382,1266.36,1263.51,193.7900085823772,45.495601737743556
2011-11-14,2011,27.929607787156264,-1.3099999999999454,-0.04690363036900086,-10.456159955301477,80.74504977042037,-0.391340977048239,0.1317598166091094,0.07304076790287331,-0.391340977048239,0.391340977048239,0.22341881946761677,0,1,1246.68,1248.31,-105.98810758584247,8.875780684024228,1253.04,1253.18,128.94487004542822,85.67899356603073
2011-11-15,2011,27.161064373787948,-3.7200000000000273,-0.13696075929888998,-29.485665369403286,-46.926346939105095,0.36522869146369824,0.0968297841279736,-0.09388439145489028,0.36228329879060656,0.09682978412798199,0.6362048173883865,0,1,1256.79,1261.08,-29.22297479465147,-44.59181936852934,1263.84,1264.25,127.50039187022682,80.42594865361514
2011-11-16,2011,26.643131204231672,-4.779999999999973,-0.17940834218617577,-38.53440283767965,-85.62857838364427,-0.6658376548917945,-0.5967767030879136,-0.1835369860440214,-0.6658376548917945,0.7333972816564619,0.07806890203917043,0,0,1251.13,1237.99,-96.3520580933816,-206.49634527910234,1259.61,1250.96,182.67538140099447,-148.2979586780566
2011-11-17,2011,26.450050403929396,6.740000000000009,0.25481993028636046,55.728731716593835,-76.42335954638432,-1.0223042900509152,-0.12627575180362344,-0.14971616082106756,-1.0355367790123782,1.0665386102935057,0.0007561422263683334,0,0,1209.75,1209.5,-139.49231323166518,-72.69213955160731,1218.81,1215.05,65.30497467125049,27.01824941895257
2011-11-18,2011,26.58218966079158,0.11999999999989086,0.004514300798059892,0.9870856296774768,-46.10425993339404,0.004890492531231551,-0.12150992981455663,-0.013542902394196785,0.007147642930261496,0.27048185615066994,0.1865910996533133,1,0,1214.75,1215.46,-35.158278746596274,-56.70873351944664,1221.75,1218.56,119.78910181645892,42.58652713881471
2011-11-21,2011,25.55131897073505,-3.369999999999891,-0.13189143010032817,-28.153717627400926,24.92593812352083,-0.7275553963101392,0.12054172246558288,0.011349707634745285,-0.7287295039965002,0.7275553963101392,0.5428291203239158,0,1,1185.05,1190.5,-175.16557196624643,-19.635134906958896,1195.26,1198.31,111.15372523501499,106.46081182113335
2011-11-22,2011,26.046939044253975,0.7599999999999909,0.02917809262381059,6.400646802203093,-40.6705196803315,-0.20846979335170426,-0.09943586828378233,-0.05605265161942767,-0.20846979335170426,0.355512023284854,0.22651414010589546,0,1,1186.44,1186.86,-71.23136344332902,-26.342437084792934,1196.81,1190.57,154.18210356264936,74.94555481992566
2011-11-23,2011,25.269300541092967,-9.059999999999945,-0.3585378228125691,-77.34533068116774,108.01013540387842,-0.6422813315947061,0.2374422667632922,0.1875793907430012,-0.6644426098259445,0.6422813315947061,0.31144510657118063,0,0,1163.38,1165.92,-72.52862134912746,-35.95157751986707,1171.35,1171.49,79.5839542537296,103.9635238562283
2011-11-28,2011,24.52939689512608,5.709999999999809,0.23278191569130546,48.09838689297737,-8.27458238931241,1.1492333105670893,-0.18019195575404928,0.015083941997506217,1.1492333105670893,0.42765013933482976,1.1492333105670893,0,0,1185.78,1184.15,-158.49880341551216,-148.8571457572585,1195.05,1188.36,150.4422880142855,30.588789780799495
2011-11-29,2011,25.540154259759923,-2.1800000000000637,-0.08535578829430905,-18.205809156353357,-56.95921948144647,0.2075163660366151,-0.015661612531068986,-0.03602170882145333,0.20790790634989137,0.22748492201373205,0.23727342984563904,1,0,1193.38,1197.22,-49.553928791804395,-63.715206920734964,1200.01,1201.39,99.48119258057281,123.48496490352521
