level,hour_bucket,n,p_beyond,p_behind,p_last,p_ambig,avg_min_to_beyond,med_min_to_beyond,avg_min_to_behind,med_min_to_behind
+0.786,09:30-10:00,251,0.250996015936255,0.7131474103585658,0.0,0.035856573705179286,35.04761904761905,15.0,6.23463687150838,0.0
+0.786,10:00-11:00,183,0.37158469945355194,0.6065573770491803,0.01092896174863388,0.01092896174863388,44.029411764705884,21.0,21.56756756756757,15.0
+0.786,11:00-12:00,115,0.3739130434782609,0.5826086956521739,0.034782608695652174,0.008695652173913044,50.72093023255814,27.0,47.865671641791046,24.0
+0.786,12:00-13:00,71,0.30985915492957744,0.5774647887323944,0.11267605633802817,0.0,65.31818181818181,37.5,41.19512195121951,27.0
+0.786,13:00-14:00,49,0.46938775510204084,0.3673469387755102,0.14285714285714285,0.02040816326530612,43.95652173913044,30.0,38.833333333333336,25.5
+0.786,14:00-15:00,48,0.3125,0.3333333333333333,0.3541666666666667,0.0,45.0,54.0,19.6875,13.5
+0.786,15:00-16:00,53,0.1509433962264151,0.20754716981132076,0.6415094339622641,0.0,18.75,19.5,22.363636363636363,18.0
+1.00,09:30-10:00,131,0.31297709923664124,0.648854961832061,0.0,0.03816793893129771,22.902439024390244,12.0,11.435294117647059,0.0
+1.00,10:00-11:00,115,0.41739130434782606,0.5304347826086957,0.043478260869565216,0.008695652173913044,60.8125,28.5,45.49180327868852,24.0
+1.00,11:00-12:00,63,0.5079365079365079,0.42857142857142855,0.031746031746031744,0.031746031746031744,66.375,33.0,66.0,45.0
+1.00,12:00-13:00,55,0.41818181818181815,0.4909090909090909,0.07272727272727272,0.01818181818181818,71.6086956521739,42.0,77.22222222222223,69.0
+1.00,13:00-14:00,35,0.37142857142857144,0.4,0.2,0.02857142857142857,43.61538461538461,33.0,44.142857142857146,28.5
+1.00,14:00-15:00,43,0.3023255813953488,0.37209302325581395,0.32558139534883723,0.0,51.46153846153846,51.0,30.9375,30.0
+1.00,15:00-16:00,45,0.15555555555555556,0.15555555555555556,0.6888888888888889,0.0,24.428571428571427,30.0,15.857142857142858,15.0
+1.236,09:30-10:00,66,0.3939393939393939,0.48484848484848486,0.0,0.12121212121212122,5.538461538461538,3.0,2.4375,0.0
+1.236,10:00-11:00,65,0.6153846153846154,0.38461538461538464,0.0,0.0,23.1,12.0,20.16,18.0
+1.236,11:00-12:00,40,0.55,0.4,0.05,0.0,36.27272727272727,15.0,23.0625,13.5
+1.236,12:00-13:00,31,0.5483870967741935,0.2903225806451613,0.06451612903225806,0.0967741935483871,37.05882352941177,12.0,83.0,81.0
+1.236,13:00-14:00,26,0.7307692307692307,0.23076923076923078,0.0,0.038461538461538464,37.578947368421055,15.0,52.0,33.0
+1.236,14:00-15:00,27,0.5925925925925926,0.18518518518518517,0.2222222222222222,0.0,27.375,21.0,31.8,24.0
+1.236,15:00-16:00,34,0.23529411764705882,0.11764705882352941,0.6470588235294118,0.0,15.75,13.5,24.0,19.5
+1.382,09:30-10:00,55,0.09090909090909091,0.7272727272727273,0.0,0.18181818181818182,2.4,0.0,0.225,0.0
+1.382,10:00-11:00,40,0.325,0.575,0.0,0.1,5.076923076923077,3.0,5.3478260869565215,3.0
+1.382,11:00-12:00,30,0.5666666666666667,0.36666666666666664,0.0,0.06666666666666667,21.352941176470587,9.0,22.636363636363637,15.0
+1.382,12:00-13:00,22,0.45454545454545453,0.36363636363636365,0.045454545454545456,0.13636363636363635,7.8,4.5,12.75,10.5
+1.382,13:00-14:00,20,0.4,0.5,0.05,0.05,9.75,6.0,15.0,10.5
+1.382,14:00-15:00,22,0.5,0.45454545454545453,0.045454545454545456,0.0,25.636363636363637,15.0,13.2,6.0
