week_end,direction,open_dow,open_dow_name,remaining_sessions,completes,same_day_complete,comp_dow,comp_dow_name,days_to_complete,cont_786,cont_100,atr_14,pwc
2013-04-05,down,2,Wed,3,True,True,2.0,Wed,0.0,True,False,30.47,1569.19
2013-04-12,up,1,Tue,4,True,True,1.0,Tue,0.0,True,True,30.74,1553.28
2013-04-19,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,32.02,1588.85
2013-04-26,up,1,Tue,4,True,True,1.0,Tue,0.0,True,True,33.51,1555.25
2013-05-03,up,0,Mon,5,True,False,4.0,Fri,4.0,True,True,34.29,1582.24
2013-05-10,up,2,Wed,3,False,False,,,,False,False,34.49,1614.42
2013-05-17,up,1,Tue,4,True,False,2.0,Wed,1.0,True,True,33.52,1633.7
2013-05-24,up,2,Wed,3,False,False,,,,False,False,34.03,1667.47
2013-05-24,down,2,Wed,3,True,False,3.0,Thu,1.0,True,False,34.03,1667.47
2013-05-31,up,1,Tue,4,True,True,1.0,Tue,0.0,False,False,35.29,1649.6
2013-05-31,down,4,Fri,1,False,False,,,,False,False,35.29,1649.6
2013-06-07,up,1,Tue,4,False,False,,,,False,False,35.87,1630.74
2013-06-07,down,2,Wed,3,True,True,2.0,Wed,0.0,True,False,35.87,1630.74
2013-06-14,down,1,Tue,4,True,False,2.0,Wed,1.0,True,False,36.76,1643.38
2013-06-21,up,0,Mon,5,True,False,1.0,Tue,1.0,False,False,37.04,1626.73
2013-06-21,down,3,Thu,2,True,True,3.0,Thu,0.0,True,True,37.04,1626.73
2013-06-28,up,3,Thu,2,True,True,3.0,Thu,0.0,False,False,39.86,1592.43
2013-06-28,down,0,Mon,5,True,True,0.0,Mon,0.0,True,False,39.86,1592.43
2013-07-05,up,0,Mon,4,True,False,4.0,Fri,3.0,False,False,41.28,1606.28
2013-07-12,up,1,Tue,4,True,False,2.0,Wed,1.0,True,True,40.29,1631.89
2013-07-26,down,4,Fri,1,False,False,,,,False,False,39.46,1692.09
2013-08-02,up,3,Thu,2,False,False,,,,False,False,38.27,1691.65
2013-08-09,down,1,Tue,4,True,False,2.0,Wed,1.0,False,False,37.52,1709.67
2013-08-16,down,3,Thu,2,True,True,3.0,Thu,0.0,True,True,36.61,1691.42
2013-08-23,down,2,Wed,3,False,False,,,,False,False,37.15,1655.83
2013-08-30,down,1,Tue,4,True,True,1.0,Tue,0.0,True,False,36.32,1663.5
2013-09-06,up,1,Tue,4,True,False,2.0,Wed,1.0,True,False,36.72,1632.97
2013-09-13,up,0,Mon,5,True,False,1.0,Tue,1.0,True,False,36.38,1655.17
2013-09-20,up,0,Mon,5,True,False,2.0,Wed,2.0,True,True,36.26,1687.99
2013-09-27,down,1,Tue,4,True,False,4.0,Fri,3.0,False,False,36.66,1709.91
2013-10-04,down,0,Mon,5,False,False,,,,False,False,35.78,1691.75
2013-10-11,down,0,Mon,5,True,False,1.0,Tue,1.0,True,True,35.1,1690.5
2013-10-18,up,2,Wed,3,True,False,3.0,Thu,1.0,True,True,36.66,1703.2
2013-10-25,up,1,Tue,4,False,False,,,,False,False,37.84,1744.5
2013-11-01,up,2,Wed,3,False,False,,,,False,False,36.52,1759.77
2013-11-08,down,3,Thu,2,False,False,,,,False,False,35.52,1761.64
2013-11-15,up,3,Thu,2,True,False,4.0,Fri,1.0,True,False,35.01,1770.61
2013-11-22,down,1,Tue,4,False,False,,,,False,False,35.19,1798.18
2013-12-06,down,1,Tue,4,True,False,2.0,Wed,1.0,True,False,33.1,1805.81
2013-12-13,down,2,Wed,3,True,True,2.0,Wed,0.0,True,False,32.94,1805.09
2013-12-20,up,0,Mon,5,True,False,2.0,Wed,2.0,True,True,33.39,1775.32
2013-12-27,up,1,Tue,3,True,False,3.0,Thu,1.0,False,False,34.99,1818.32
2014-01-03,down,3,Thu,2,False,False,,,,False,False,34.39,1841.4
2014-01-17,down,0,Mon,5,True,True,0.0,Mon,0.0,True,False,32.48,1842.37
2014-01-24,down,3,Thu,2,True,False,4.0,Fri,1.0,True,True,32.69,1838.7
2014-01-31,down,0,Mon,5,False,False,,,,False,False,34.57,1790.29
2014-02-07,up,4,Fri,1,False,False,,,,False,False,34.12,1782.59
2014-02-07,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,34.12,1782.59
2014-02-14,up,1,Tue,4,True,True,1.0,Tue,0.0,True,True,35.98,1797.02
2014-02-28,up,0,Mon,5,True,True,0.0,Mon,0.0,True,False,35.96,1836.25
2014-03-07,up,1,Tue,4,True,False,3.0,Thu,2.0,False,False,35.66,1859.45
2014-03-07,down,0,Mon,5,True,True,0.0,Mon,0.0,False,False,35.66,1859.45
2014-03-14,down,1,Tue,4,True,False,2.0,Wed,1.0,True,True,36.62,1878.04
2014-03-21,up,0,Mon,5,True,False,1.0,Tue,1.0,True,True,37.06,1841.13
2014-03-28,down,0,Mon,5,True,False,3.0,Thu,3.0,False,False,37.47,1866.52
2014-04-04,up,0,Mon,5,True,False,1.0,Tue,1.0,True,True,37.21,1857.62
2014-04-11,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,37.39,1865.09
2014-04-18,up,0,Mon,4,True,False,1.0,Tue,1.0,True,True,38.87,1815.69
2014-04-25,up,1,Tue,4,False,False,,,,False,False,39.95,1864.85
2014-05-02,up,1,Tue,4,True,False,3.0,Thu,2.0,False,False,38.89,1863.4
2014-05-09,down,2,Wed,3,False,False,,,,False,False,39.02,1881.14
2014-05-16,up,0,Mon,5,True,False,1.0,Tue,1.0,False,False,38.33,1878.48
2014-05-16,down,3,Thu,2,False,False,,,,False,False,38.33,1878.48
2014-05-23,up,3,Thu,2,False,False,,,,False,False,38.43,1877.86
2014-05-30,up,3,Thu,2,False,False,,,,False,False,38.05,1900.53
2014-06-06,up,3,Thu,2,True,False,4.0,Fri,1.0,False,False,37.01,1923.57
2014-06-13,down,3,Thu,2,True,True,3.0,Thu,0.0,False,False,36.76,1949.44
2014-06-20,up,2,Wed,3,True,False,3.0,Thu,1.0,False,False,36.26,1936.16
2014-06-27,down,1,Tue,4,False,False,,,,False,False,36.03,1962.87
2014-07-04,up,1,Tue,3,True,False,3.0,Thu,2.0,False,False,35.13,1960.96
2014-07-11,down,1,Tue,4,True,True,1.0,Tue,0.0,True,False,34.58,1985.44
2014-07-18,up,1,Tue,4,False,False,,,,False,False,34.43,1967.57
2014-07-25,up,3,Thu,2,False,False,,,,False,False,34.0,1978.22
2014-08-01,down,2,Wed,3,True,False,3.0,Thu,1.0,True,True,33.4,1978.34
2014-08-08,up,0,Mon,5,False,False,,,,False,False,35.91,1925.15
2014-08-08,down,3,Thu,2,False,False,,,,False,False,35.91,1925.15
2014-08-15,up,2,Wed,3,True,False,3.0,Thu,1.0,True,False,36.07,1931.59
2014-08-22,up,0,Mon,5,True,False,1.0,Tue,1.0,True,True,36.04,1955.06
2014-08-29,up,1,Tue,4,False,False,,,,False,False,36.31,1988.4
2014-09-12,down,1,Tue,4,True,True,1.0,Tue,0.0,True,False,33.91,2007.71
2014-09-19,up,1,Tue,4,True,False,2.0,Wed,1.0,True,True,33.45,1985.54
2014-09-26,down,0,Mon,5,True,False,1.0,Tue,1.0,True,True,33.97,2010.4
2014-10-03,down,0,Mon,5,True,False,2.0,Wed,2.0,True,True,34.72,1982.85
2014-10-10,down,1,Tue,4,True,True,1.0,Tue,0.0,True,True,36.46,1967.9
2014-10-17,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,38.99,1906.13
2014-10-24,up,0,Mon,5,True,False,1.0,Tue,1.0,True,True,42.73,1886.76
2014-10-31,up,1,Tue,4,True,False,3.0,Thu,2.0,True,True,45.61,1964.58
2014-11-21,up,4,Fri,1,True,True,4.0,Fri,0.0,False,False,43.98,2039.82
2014-12-05,down,0,Mon,5,False,False,,,,False,False,41.25,2067.56
2014-12-12,down,0,Mon,5,True,False,1.0,Tue,1.0,True,True,40.44,2075.37
2014-12-19,up,0,Mon,5,True,False,3.0,Thu,3.0,True,True,42.8,2002.33
2014-12-19,down,0,Mon,5,True,False,1.0,Tue,1.0,False,False,42.8,2002.33
2014-12-26,up,4,Fri,1,False,False,,,,False,False,47.26,2070.65
2015-01-02,down,2,Wed,2,True,True,2.0,Wed,0.0,True,False,45.56,2088.77
2015-01-09,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,45.7,2058.19
2015-01-16,down,0,Mon,5,True,False,1.0,Tue,1.0,True,True,47.57,2044.81
2015-01-23,up,2,Wed,3,True,False,3.0,Thu,1.0,True,False,49.09,2019.42
2015-01-30,down,1,Tue,4,True,True,1.0,Tue,0.0,True,True,49.88,2051.82
2015-02-06,up,0,Mon,5,True,False,1.0,Tue,1.0,True,True,51.2,1994.99
2015-02-13,up,3,Thu,2,True,False,4.0,Fri,1.0,False,False,54.08,2055.46
2015-03-06,down,4,Fri,1,True,True,4.0,Fri,0.0,False,False,49.55,2104.5
2015-03-13,down,1,Tue,4,True,False,2.0,Wed,1.0,False,False,49.6,2071.26
2015-03-20,up,0,Mon,5,True,False,2.0,Wed,2.0,True,True,49.19,2053.4
2015-03-27,down,2,Wed,3,True,True,2.0,Wed,0.0,True,True,50.0,2108.1
2015-04-03,up,0,Mon,4,False,False,,,,False,False,51.38,2061.02
2015-04-10,up,0,Mon,5,True,False,4.0,Fri,4.0,False,False,50.61,2066.96
2015-04-17,down,4,Fri,1,False,False,,,,False,False,50.29,2102.06
2015-04-24,up,0,Mon,5,True,False,3.0,Thu,3.0,True,False,49.52,2081.17
2015-05-01,down,1,Tue,4,True,False,3.0,Thu,2.0,True,False,48.82,2117.69
2015-05-08,down,1,Tue,4,True,False,2.0,Wed,1.0,True,False,48.79,2108.29
2015-05-15,down,1,Tue,4,True,True,1.0,Tue,0.0,False,False,49.09,2116.1
2015-05-29,down,1,Tue,4,False,False,,,,False,False,45.92,2126.06
2015-06-05,down,4,Fri,1,False,False,,,,False,False,44.57,2107.39
2015-06-12,up,3,Thu,2,False,False,,,,False,False,43.97,2092.83
2015-06-12,down,1,Tue,4,False,False,,,,False,False,43.97,2092.83
2015-06-19,up,3,Thu,2,True,True,3.0,Thu,0.0,False,False,43.9,2094.11
2015-06-19,down,0,Mon,5,False,False,,,,False,False,43.9,2094.11
2015-06-26,up,0,Mon,5,False,False,,,,False,False,44.63,2109.98
2015-07-03,down,0,Mon,4,True,True,0.0,Mon,0.0,True,True,43.91,2101.48
2015-07-10,down,0,Mon,5,True,False,1.0,Tue,1.0,False,False,44.0,2076.78
2015-07-17,up,0,Mon,5,True,False,1.0,Tue,1.0,True,True,43.69,2076.62
2015-07-24,down,3,Thu,2,True,True,3.0,Thu,0.0,True,True,44.3,2126.64
2015-07-31,up,2,Wed,3,True,True,2.0,Wed,0.0,False,False,45.12,2079.65
2015-08-07,down,3,Thu,2,True,True,3.0,Thu,0.0,True,False,45.52,2103.84
2015-08-14,up,0,Mon,5,False,False,,,,False,False,45.46,2077.57
2015-08-14,down,2,Wed,3,False,False,,,,False,False,45.46,2077.57
2015-08-21,down,2,Wed,3,True,False,3.0,Thu,1.0,True,True,46.02,2091.54
2015-08-28,up,4,Fri,1,False,False,,,,False,False,52.2,1970.89
2015-08-28,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,52.2,1970.89
2015-09-04,down,0,Mon,5,True,False,1.0,Tue,1.0,True,True,57.51,1988.87
2015-09-11,up,1,Tue,4,True,True,1.0,Tue,0.0,True,True,59.53,1921.22
2015-09-18,up,2,Wed,3,True,False,3.0,Thu,1.0,True,False,60.09,1961.05
2015-09-25,down,1,Tue,4,True,False,3.0,Thu,2.0,True,False,60.98,1958.03
2015-10-02,down,0,Mon,5,True,True,0.0,Mon,0.0,True,False,61.68,1931.34
2015-10-09,up,0,Mon,5,True,False,1.0,Tue,1.0,True,True,62.95,1951.36
2015-10-23,up,4,Fri,1,True,True,4.0,Fri,0.0,False,False,61.9,2033.11
2015-11-06,up,0,Mon,5,True,False,1.0,Tue,1.0,False,False,60.05,2079.36
2015-11-13,down,0,Mon,5,True,False,3.0,Thu,3.0,True,True,58.41,2099.19
2015-11-20,up,0,Mon,5,True,False,1.0,Tue,1.0,True,True,59.75,2023.04
2015-12-04,down,3,Thu,2,True,True,3.0,Thu,0.0,True,False,58.48,2090.11
2015-12-11,down,0,Mon,5,True,False,1.0,Tue,1.0,True,True,58.73,2091.69
2015-12-18,up,1,Tue,4,True,True,1.0,Tue,0.0,True,True,60.45,2012.37
2015-12-25,up,1,Tue,3,True,False,2.0,Wed,1.0,True,False,62.1,2005.55
2016-01-08,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,60.35,2043.94
2016-01-15,up,1,Tue,4,False,False,,,,False,False,65.0,1922.03
2016-01-15,down,2,Wed,3,True,False,3.0,Thu,1.0,True,False,65.0,1922.03
2016-01-22,up,4,Fri,1,False,False,,,,False,False,66.97,1880.33
2016-01-22,down,2,Wed,3,True,True,2.0,Wed,0.0,True,True,66.97,1880.33
2016-01-29,up,4,Fri,1,False,False,,,,False,False,69.08,1906.9
2016-01-29,down,0,Mon,5,False,False,,,,False,False,69.08,1906.9
2016-02-05,down,1,Tue,4,True,True,1.0,Tue,0.0,True,False,68.97,1940.24
2016-02-12,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,69.4,1880.05
2016-02-19,up,1,Tue,4,True,False,2.0,Wed,1.0,True,False,69.55,1864.78
2016-02-26,up,0,Mon,5,True,False,4.0,Fri,4.0,False,False,69.29,1917.78
2016-02-26,down,2,Wed,3,False,False,,,,False,False,69.29,1917.78
2016-03-04,up,1,Tue,4,True,False,3.0,Thu,2.0,True,False,69.48,1948.05
2016-03-11,down,3,Thu,2,False,False,,,,False,False,70.04,1999.99
2016-03-18,up,4,Fri,1,False,False,,,,False,False,68.83,2022.19
2016-03-25,down,3,Thu,1,False,False,,,,False,False,67.28,2049.58
2016-04-01,up,2,Wed,3,False,False,,,,False,False,64.91,2035.94
2016-04-08,down,1,Tue,4,False,False,,,,False,False,63.62,2072.78
2016-04-15,up,2,Wed,3,True,False,3.0,Thu,1.0,False,False,61.94,2047.6
2016-04-22,up,1,Tue,4,False,False,,,,False,False,60.96,2080.73
2016-04-29,down,4,Fri,1,True,True,4.0,Fri,0.0,False,False,59.27,2091.58
2016-05-06,down,4,Fri,1,False,False,,,,False,False,58.44,2065.3
2016-05-13,up,1,Tue,4,False,False,,,,False,False,57.41,2057.14
2016-05-20,up,0,Mon,5,False,False,,,,False,False,56.29,2046.61
2016-05-27,up,1,Tue,4,True,False,2.0,Wed,1.0,True,False,55.55,2052.32
2016-06-10,up,2,Wed,3,False,False,,,,False,False,52.77,2099.13
2016-06-17,down,1,Tue,4,True,True,1.0,Tue,0.0,True,False,51.19,2096.07
2016-06-24,up,0,Mon,5,True,False,3.0,Thu,3.0,True,False,50.94,2071.21
2016-06-24,down,4,Fri,1,True,True,4.0,Fri,0.0,False,False,50.94,2071.21
2016-07-01,up,2,Wed,3,True,True,2.0,Wed,0.0,True,True,53.07,2037.41
2016-07-01,down,0,Mon,5,True,True,0.0,Mon,0.0,True,False,53.07,2037.41
2016-07-08,up,4,Fri,1,False,False,,,,False,False,57.64,2102.94
2016-07-08,down,1,Tue,4,False,False,,,,False,False,57.64,2102.94
2016-07-15,up,1,Tue,4,True,False,3.0,Thu,2.0,False,False,57.64,2129.9
2016-08-05,down,1,Tue,4,False,False,,,,False,False,50.95,2173.6
2016-08-26,down,4,Fri,1,False,False,,,,False,False,45.87,2183.87
2016-09-09,down,4,Fri,1,True,True,4.0,Fri,0.0,True,True,43.73,2179.98
2016-09-16,up,0,Mon,5,True,True,0.0,Mon,0.0,True,False,44.89,2127.81
2016-09-23,up,2,Wed,3,True,False,3.0,Thu,1.0,True,False,44.84,2139.16
2016-09-30,down,0,Mon,5,False,False,,,,False,False,44.79,2164.69
2016-10-07,down,1,Tue,4,False,False,,,,False,False,44.0,2168.27
2016-10-14,down,1,Tue,4,True,False,3.0,Thu,2.0,True,False,42.59,2153.74
2016-10-28,down,4,Fri,1,False,False,,,,False,False,42.08,2141.16
2016-11-04,down,1,Tue,4,True,True,1.0,Tue,0.0,True,True,41.6,2126.41
2016-11-11,up,0,Mon,5,True,True,0.0,Mon,0.0,True,True,42.16,2085.18
2016-11-18,up,3,Thu,2,False,False,,,,False,False,46.09,2164.45
2016-11-25,up,1,Tue,3,True,False,4.0,Fri,2.0,False,False,45.21,2181.9
2016-12-02,down,3,Thu,2,False,False,,,,False,False,44.23,2213.35
2016-12-09,up,0,Mon,5,True,False,2.0,Wed,2.0,True,True,42.97,2191.95
2016-12-16,up,1,Tue,4,False,False,,,,False,False,44.75,2259.53
2016-12-30,down,3,Thu,2,True,False,4.0,Fri,1.0,False,False,41.69,2263.79
2017-01-06,up,1,Tue,4,True,False,2.0,Wed,1.0,True,True,41.59,2238.83
2017-01-13,down,2,Wed,3,False,False,,,,False,False,41.71,2276.98
2017-01-20,down,3,Thu,2,False,False,,,,False,False,40.51,2274.64
2017-01-27,up,2,Wed,3,True,True,2.0,Wed,0.0,False,False,38.95,2271.31
2017-02-03,down,0,Mon,5,True,True,0.0,Mon,0.0,False,False,39.3,2294.69
2017-02-10,up,4,Fri,1,False,False,,,,False,False,38.72,2297.42
2017-02-17,up,0,Mon,5,True,False,2.0,Wed,2.0,True,False,38.37,2316.1
2017-02-24,up,1,Tue,4,False,False,,,,False,False,38.14,2351.16
2017-03-03,up,2,Wed,3,True,True,2.0,Wed,0.0,True,False,36.64,2367.34
2017-03-10,down,0,Mon,5,True,False,3.0,Thu,3.0,False,False,37.03,2383.12
2017-03-17,up,2,Wed,3,False,False,,,,False,False,36.42,2372.6
2017-03-17,down,1,Tue,4,False,False,,,,False,False,36.42,2372.6
2017-03-24,down,1,Tue,4,True,True,1.0,Tue,0.0,True,True,36.09,2378.25
2017-03-31,up,1,Tue,4,True,False,3.0,Thu,2.0,False,False,36.82,2343.98
2017-03-31,down,0,Mon,5,False,False,,,,False,False,36.82,2343.98
2017-04-07,up,2,Wed,3,False,False,,,,False,False,37.63,2362.72
2017-04-07,down,0,Mon,5,False,False,,,,False,False,37.63,2362.72
2017-04-14,down,1,Tue,3,True,False,3.0,Thu,2.0,False,False,37.34,2355.54
2017-04-21,up,0,Mon,5,True,False,2.0,Wed,2.0,True,False,37.35,2328.95
2017-04-28,up,0,Mon,5,True,True,0.0,Mon,0.0,True,True,36.99,2348.69
2017-05-05,up,4,Fri,1,False,False,,,,False,False,37.89,2384.2
2017-05-12,down,3,Thu,2,False,False,,,,False,False,36.58,2399.29
2017-05-19,up,1,Tue,4,False,False,,,,False,False,35.54,2390.9
2017-05-19,down,2,Wed,3,True,True,2.0,Wed,0.0,True,True,35.54,2390.9
2017-05-26,up,1,Tue,4,True,False,2.0,Wed,1.0,True,True,36.79,2381.73
2017-06-02,up,3,Thu,2,True,False,4.0,Fri,1.0,False,False,36.81,2415.82
2017-06-09,down,2,Wed,3,True,False,4.0,Fri,2.0,False,False,36.8,2439.07
2017-06-23,up,0,Mon,5,False,False,,,,False,False,35.55,2433.15
2017-06-30,down,1,Tue,4,True,False,3.0,Thu,2.0,True,False,34.66,2438.3
2017-07-07,up,0,Mon,4,False,False,,,,False,False,35.38,2423.41
2017-07-07,down,3,Thu,2,False,False,,,,False,False,35.38,2423.41
2017-07-14,up,2,Wed,3,True,False,3.0,Thu,1.0,True,True,35.1,2425.18
2017-07-21,up,2,Wed,3,False,False,,,,False,False,36.22,2459.27
2017-08-11,up,1,Tue,4,False,False,,,,False,False,33.27,2476.83
2017-08-11,down,2,Wed,3,True,False,3.0,Thu,1.0,True,True,33.27,2476.83
2017-08-18,up,0,Mon,5,True,True,0.0,Mon,0.0,True,False,34.69,2441.32
2017-08-18,down,4,Fri,1,False,False,,,,False,False,34.69,2441.32
2017-08-25,up,1,Tue,4,True,True,1.0,Tue,0.0,True,False,36.08,2425.55
2017-09-01,up,2,Wed,3,True,False,3.0,Thu,1.0,True,True,36.18,2443.05
2017-09-01,down,1,Tue,4,False,False,,,,False,False,36.18,2443.05
2017-09-08,down,1,Tue,4,True,True,1.0,Tue,0.0,True,False,37.32,2476.55
2017-09-15,up,0,Mon,5,True,True,0.0,Mon,0.0,True,True,36.8,2461.43
2017-09-29,up,4,Fri,1,False,False,,,,False,False,35.18,2502.22
2017-09-29,down,0,Mon,5,False,False,,,,False,False,35.18,2502.22
2017-10-06,up,1,Tue,4,True,False,3.0,Thu,2.0,True,False,34.91,2519.36
2017-10-20,up,4,Fri,1,True,True,4.0,Fri,0.0,False,False,33.45,2553.17
2017-10-27,down,2,Wed,3,True,True,2.0,Wed,0.0,True,False,33.03,2575.21
2017-11-03,down,0,Mon,5,False,False,,,,False,False,33.45,2581.07
2017-11-10,down,3,Thu,2,True,True,3.0,Thu,0.0,False,False,32.65,2587.84
2017-11-17,down,1,Tue,4,True,False,2.0,Wed,1.0,False,False,32.51,2582.3
2017-11-24,up,1,Tue,3,True,True,1.0,Tue,0.0,False,False,32.52,2578.85
2017-12-01,up,1,Tue,4,True,True,1.0,Tue,0.0,True,True,32.05,2602.42
2017-12-08,up,0,Mon,5,True,True,0.0,Mon,0.0,False,False,33.97,2642.22
2017-12-08,down,1,Tue,4,False,False,,,,False,False,33.97,2642.22
2017-12-15,up,1,Tue,4,True,False,4.0,Fri,3.0,True,False,34.43,2651.5
2017-12-22,up,0,Mon,5,False,False,,,,False,False,33.98,2675.81
2018-01-05,up,1,Tue,4,True,True,1.0,Tue,0.0,True,True,31.89,2673.61
2018-01-12,up,1,Tue,4,True,False,3.0,Thu,2.0,True,True,34.6,2743.15
2018-01-19,up,1,Tue,4,True,False,4.0,Fri,3.0,False,False,35.83,2786.24
2018-01-19,down,1,Tue,4,False,False,,,,False,False,35.83,2786.24
2018-01-26,up,0,Mon,5,True,True,0.0,Mon,0.0,True,True,36.25,2810.3
2018-02-02,down,0,Mon,5,True,False,1.0,Tue,1.0,True,True,38.29,2872.87
2018-02-09,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,43.62,2762.13
2018-02-16,up,0,Mon,5,True,True,0.0,Mon,0.0,True,True,56.98,2619.55
2018-02-23,down,1,Tue,4,False,False,,,,False,False,62.54,2732.22
2018-03-02,up,0,Mon,5,True,False,1.0,Tue,1.0,False,False,61.65,2747.3
2018-03-02,down,2,Wed,3,True,False,3.0,Thu,1.0,True,True,61.65,2747.3
2018-03-09,up,0,Mon,5,True,False,3.0,Thu,3.0,True,True,67.37,2691.25
2018-03-16,down,1,Tue,4,True,False,3.0,Thu,2.0,False,False,70.48,2786.57
2018-03-23,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,69.76,2752.01
2018-03-30,up,0,Mon,4,True,True,0.0,Mon,0.0,True,True,76.64,2588.26
2018-04-06,up,3,Thu,2,False,False,,,,False,False,77.35,2640.87
2018-04-06,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,77.35,2640.87
2018-04-13,up,0,Mon,5,True,False,1.0,Tue,1.0,True,False,80.27,2604.47
2018-04-20,up,1,Tue,4,True,True,1.0,Tue,0.0,False,False,79.95,2656.3
2018-04-27,down,1,Tue,4,True,True,1.0,Tue,0.0,False,False,78.61,2670.14
2018-05-04,down,1,Tue,4,True,False,3.0,Thu,2.0,True,False,78.06,2669.91
2018-05-11,up,2,Wed,3,True,False,3.0,Thu,1.0,True,False,78.79,2663.42
2018-05-25,up,1,Tue,4,False,False,,,,False,False,75.96,2712.97
2018-06-01,down,1,Tue,4,False,False,,,,False,False,73.02,2721.33
2018-06-08,up,2,Wed,3,True,False,3.0,Thu,1.0,False,False,72.1,2734.62
2018-06-22,down,1,Tue,4,False,False,,,,False,False,67.3,2779.66
2018-06-29,down,0,Mon,5,True,True,0.0,Mon,0.0,True,False,65.09,2754.88
2018-07-06,up,4,Fri,1,True,True,4.0,Fri,0.0,False,False,64.94,2718.37
2018-07-13,up,0,Mon,5,True,False,4.0,Fri,4.0,False,False,64.97,2759.82
2018-07-27,up,1,Tue,4,True,False,2.0,Wed,1.0,False,False,60.95,2801.83
2018-08-10,up,1,Tue,4,False,False,,,,False,False,59.21,2840.35
2018-08-17,up,4,Fri,1,False,False,,,,False,False,57.67,2833.28
2018-08-17,down,2,Wed,3,False,False,,,,False,False,57.67,2833.28
2018-08-24,up,1,Tue,4,False,False,,,,False,False,57.35,2850.13
2018-08-31,up,0,Mon,5,True,False,2.0,Wed,2.0,False,False,55.11,2874.69
2018-09-07,down,2,Wed,3,True,False,3.0,Thu,1.0,False,False,54.16,2901.52
2018-09-14,up,1,Tue,4,True,False,3.0,Thu,2.0,False,False,52.96,2871.68
2018-09-21,up,3,Thu,2,True,False,4.0,Fri,1.0,False,False,52.14,2904.98
2018-09-28,down,2,Wed,3,False,False,,,,False,False,52.33,2929.67
2018-10-05,up,0,Mon,5,False,False,,,,False,False,50.58,2913.98
2018-10-05,down,3,Thu,2,True,False,4.0,Fri,1.0,True,False,50.58,2913.98
2018-10-12,down,0,Mon,5,True,False,2.0,Wed,2.0,True,True,52.01,2885.57
2018-10-19,up,1,Tue,4,True,True,1.0,Tue,0.0,True,False,61.46,2767.13
2018-10-26,down,1,Tue,4,True,True,1.0,Tue,0.0,True,True,61.92,2767.78
2018-11-02,up,0,Mon,5,True,True,0.0,Mon,0.0,True,True,68.27,2658.69
2018-11-02,down,0,Mon,5,True,True,0.0,Mon,0.0,True,False,68.27,2658.69
2018-11-09,up,1,Tue,4,True,False,2.0,Wed,1.0,True,True,74.32,2723.06
2018-11-16,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,75.96,2781.01
2018-11-23,down,0,Mon,4,True,True,0.0,Mon,0.0,True,True,78.41,2736.27
2018-11-30,up,0,Mon,5,True,False,1.0,Tue,1.0,True,True,80.32,2632.56
2018-12-07,up,0,Mon,4,False,False,,,,False,False,83.75,2760.17
2018-12-07,down,1,Tue,3,True,True,1.0,Tue,0.0,True,True,83.75,2760.17
2018-12-14,up,1,Tue,4,False,False,,,,False,False,90.53,2633.08
2018-12-14,down,0,Mon,5,False,False,,,,False,False,90.53,2633.08
2018-12-21,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,91.36,2599.95
2018-12-28,up,2,Wed,3,True,False,3.0,Thu,1.0,True,True,98.59,2416.62
2018-12-28,down,0,Mon,4,True,True,0.0,Mon,0.0,False,False,98.59,2416.62
2019-01-04,up,4,Fri,1,False,False,,,,False,False,103.96,2485.74
2019-01-04,down,3,Thu,2,False,False,,,,False,False,103.96,2485.74
2019-01-11,up,1,Tue,4,True,False,3.0,Thu,2.0,False,False,103.25,2531.94
2019-01-18,up,3,Thu,2,True,False,4.0,Fri,1.0,False,False,101.11,2596.26
2019-01-25,down,1,Tue,4,False,False,,,,False,False,101.39,2670.71
2019-02-01,up,3,Thu,2,False,False,,,,False,False,98.4,2664.76
2019-02-01,down,0,Mon,5,False,False,,,,False,False,98.4,2664.76
2019-02-15,up,1,Tue,4,True,False,4.0,Fri,3.0,False,False,95.07,2707.88
2019-03-08,down,0,Mon,5,True,False,3.0,Thu,3.0,True,False,85.25,2803.69
2019-03-15,up,0,Mon,5,True,False,1.0,Tue,1.0,True,True,85.92,2743.07
2019-03-22,up,3,Thu,2,False,False,,,,False,False,86.04,2822.48
2019-03-29,up,4,Fri,1,False,False,,,,False,False,84.17,2800.71
2019-04-05,up,0,Mon,5,True,False,2.0,Wed,2.0,False,False,81.8,2834.4
2019-04-26,up,1,Tue,4,False,False,,,,False,False,73.45,2905.03
2019-05-03,down,3,Thu,2,False,False,,,,False,False,71.32,2939.88
2019-05-10,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,70.05,2945.64
2019-05-17,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,73.64,2881.4
